Strain_Name,24_hr_Carb_1,24_hr_Carb_10,24_hr_Carb_11,24_hr_Carb_13,24_hr_Carb_14,24_hr_Carb_15,24_hr_Carb_16,24_hr_Carb_17,24_hr_Carb_18,24_hr_Carb_19,24_hr_Carb_2,24_hr_Carb_20,24_hr_Carb_21,24_hr_Carb_22,24_hr_Carb_23,24_hr_Carb_24,24_hr_Carb_25,24_hr_Carb_26,24_hr_Carb_27,24_hr_Carb_28,24_hr_Carb_3,24_hr_Carb_4,24_hr_Carb_5,24_hr_Carb_6,24_hr_Carb_7,24_hr_Carb_8,24_hr_Carb_9,72_hr_Carb_1,72_hr_Carb_10,72_hr_Carb_11,72_hr_Carb_13,72_hr_Carb_14,72_hr_Carb_15,72_hr_Carb_16,72_hr_Carb_17,72_hr_Carb_18,72_hr_Carb_19,72_hr_Carb_2,72_hr_Carb_20,72_hr_Carb_21,72_hr_Carb_22,72_hr_Carb_23,72_hr_Carb_24,72_hr_Carb_25,72_hr_Carb_26,72_hr_Carb_27,72_hr_Carb_28,72_hr_Carb_3,72_hr_Carb_4,72_hr_Carb_5,72_hr_Carb_6,72_hr_Carb_7,72_hr_Carb_8,72_hr_Carb_9,Bacteroides_Dropout_1,Bacteroides_Dropout_2,hc2_1,hc2_2
Anaerofustis-stercorihominis-DSM-17244,7.171450236222838e-6,0.00238413207160623,0.00189284566429881,1.7639215146552e-4,0.00152270117905022,0.01055010598218698,3.3557849094571e-4,5.3933402238506e-4,0.02774726939904541,0.01354155535440035,1.3651105040944162e-5,0.02080770454257512,0.00253659000001151,0.002050212915056,0.00139953159498371,7.186673761246544e-5,7.904182582030422e-5,1.2396626407447e-4,3.937913657436735e-5,0.0256567540905132,3.9476410735948e-4,7.2018544208568e-4,0.25832591686743267,0.0204788590666418,0.00204774056245327,1.0917321258844e-4,0.00328051337977207,2.8686277262434e-4,0.0348095378536782,0.01335605480664337,4.3871516066844376e-5,0.00843454179635978,0.00695169117743336,0.00380551067252046,0.02640308658071073,0.01576812267409976,0.02736926481376945,0.00528095661329235,4.400440708404e-4,9.2048686707128e-4,0.00914040234182869,0.00557033672623757,0.00442332710994162,0.01319408536710598,8.323376217403971e-5,0.00305854608494448,0.00346210315237864,0.00292539845829688,5.8176843441907e-4,0.3639255395009098,0.10963070604612052,0.09702647335911638,0.00144965813192181,0.0031097599202867,0.00659920766454955,0.00541471051119626,0.00481102056915605,0.00443867140514052
Anaerostipes-caccae-DSM-14662-MAF-2,3.6192390404863e-4,0.37225126449833856,52.11429425638797,0.01596738165786736,0.09376234833751408,0.7475247915444397,0.0275202278607648,0.7597314276900557,0.00722867591577694,0.00343303489142826,1.3083081566971e-4,0.2416689077752128,0.06245094211996593,0.11294855763934,0.01102172337453129,0.3895571116052709,8.3485777296802e-4,0.00525509406882597,0.0395152065530089,0.6470444361119387,5.90618491595891,6.0233364312450455,3.2493443614406687,1.0913197889173183,0.6582745122872159,1.8040248096382552,9.94967145479273,3.7164977181918e-4,0.3067333994975544,60.19402583669504,0.00333731655661593,0.5903967241801361,1.0211783445619915,0.01530750357969057,0.7060043732455116,0.00523167854620704,0.00370863053384083,0.06758331167800659,8.118537871984e-4,0.09091691244521746,0.10200250786735145,2.9832141135715e-4,3.9383589871930265,1.642946888549e-4,8.4046221954088e-4,0.01488364354574048,0.1534436897490347,0.7962285991873903,2.1007241250301054,4.114771495181093,1.3706344482939374,33.74966446742118,1.9421448157348185,20.085529174662053,3.3217123389616385,3.1723944724005797,2.7975429313114875,2.696711429730846
Anaerotruncus-colihominis-DSM-17241-MAF-2,0.01866777496573289,0.01763935568489637,0.02251443191821538,0.0695844653149291,0.01375405432499383,0.03184905910891422,0.07527709809062857,0.00262415564399282,0.03945700869737285,0.03954726486522401,0.0351194432968616,0.01380067746469102,0.02078352142598482,0.05906856711006518,0.01324515888715266,0.01386283417079274,0.01890079613661743,0.01273053650113642,0.00582738738273743,0.1089613287584154,0.03697332432386598,0.01020368235174711,0.00669378206044565,0.00678751147283525,0.01930620382251752,0.03012571592061497,0.01023374135509759,0.12382811475925472,0.06753205567052686,0.08081004343436068,0.05967906660435579,0.03041904733098476,0.05749885034428912,0.14057299432054124,0.01338830789148616,0.08087536401267836,0.0653853936933016,0.16664403889121884,0.0189079100285339,0.09864117303975904,0.13600849271376253,0.02670644141710722,0.04873135733196013,0.12156507528773829,0.0488900049197072,0.0177800745624379,0.09973717145363388,0.05914134777577325,0.03329748412009294,0.03464173937735279,0.02099252672128388,0.0543326074278878,0.070930629889638,0.10703888332955896,1.7199626168300772,1.64440302414986,1.38248512491444,1.5056609131751897
Bacteroides-caccae-ATCC-43185-MAF-2,0.00241021617224315,1.6275199477073e-4,4.0353691654209e-4,0.11561567424150944,2.9111872261087e-4,0.00996286041946802,0.8950856464481554,3.6953597238615e-4,6.5612802192534e-4,0.00136699540454486,0.00291829356925728,0.00592486157873235,0.00713558863056895,1.9374063852195e-4,4.7882603880191e-4,9.045232726518e-4,0.00842791312712568,0.01438902398781277,2.1251006278993e-4,2.1567572517443e-4,1.0384295183641e-4,8.471814109604229e-5,2.4845598933721e-4,0.00683938886375325,25.020308930873068,0.04329166028803971,1.6093443431085e-4,0.00117979271087704,4.385119719918075e-5,5.821077233704938e-6,0.00285575309852456,1.9252628138890235e-5,5.0087005937019e-4,24.254689095322806,1.4928560861075e-4,8.445821255104763e-5,1.3546074956519e-4,9.4194425843784e-4,0.00109837143755048,0.00113595094240624,6.550442539271231e-5,2.2429391900859e-4,1.5250002046717e-4,0.00230706437838616,0.00271881044379236,2.522712011573296e-5,0.7448653138896132,1.1509884093738196e-5,6.006392322005946e-6,1.3455601427791937e-5,1.239810493474342e-5,2.7995826983825824,3.6362852200733e-4,3.9269841708610125e-5,1.8324615784521068,1.5187887823153865,1.5649851146236191,1.3717482770550065
Bacteroides-cellulosilyticus-DSM-14838-MAF-2,6.7877583935231405,32.79618880197556,2.3793572024014513,0.9283710966276169,85.32170044610963,12.82133091123568,3.232290481802509,3.6516210456604834,58.51692642863346,59.328932130769786,0.7253246735726208,0.946126264182331,54.52826854862254,15.046177231450686,37.118321000568834,20.260137118650448,8.288537087670704,1.307796903785613,79.92608503279601,2.6166011816905006,5.705906250020388,17.132650652152215,9.685348620380632,44.50815385172091,0.04984893961239848,21.564215710950283,14.049839056478776,14.34022306024523,39.55055272184086,3.2602802184003243,0.20344727252371672,32.20761049036156,24.201912798621933,3.178964464872095,2.213639424637539,28.86683152020045,28.52051303018189,2.003245365804081,1.0644113609950918,17.19085210620738,23.51039540166779,25.689351533332676,45.754850381732176,16.60194442189979,1.2487964851735365,57.21477604663764,17.619055833990124,14.001716634383849,7.734212824073911,5.180179827322352,36.45885178616864,1.608699508627291,10.64041161792908,8.987040756576171,9.47853894871809e-5,9.179318997634183e-5,2.164476654176823,2.1886555109039647
Bacteroides-coprocola-DSM-17136-MAF-2,0.00196118569501388,1.4144926054139e-4,4.309713967783081e-5,0.01501812460895725,1.2014146273514e-4,0.00398831081788828,2.0293153906231e-4,2.122194790241e-4,3.9342494947231e-4,4.0785190079372e-4,0.00129172832292969,0.00116128850938014,0.00269992476919799,3.1113584895055e-4,1.3962160735595e-4,6.2589971894386e-4,0.0034510145632367,0.00226557890709845,3.690596873887207e-5,1.9700778775971964e-5,1.208322752068e-4,0,6.994092725747905e-5,2.2657886228220827e-5,6.475558620137101e-5,1.1064238044726e-4,7.3413471999215e-4,9.8035358721025e-4,3.0840093296659247e-5,0,0.00115034558328207,1.6829753946278176e-5,2.2010207781363e-4,3.073121079040104e-5,1.3330605731257e-4,3.632692643410816e-5,6.693641675374977e-5,6.1030637564639e-4,1.1670332742886e-4,4.851251050092e-4,1.1433856557996e-4,1.2237732309234e-4,6.46937059800174e-5,8.077935390549e-4,3.7080533779543e-4,3.283293702121335e-5,1.9961029554363464e-5,1.7878388303701947e-5,0,1.1142332110311052e-5,1.8511593787867203e-5,2.055947237836942e-5,2.5236565017899e-5,5.8174972354979106e-6,0.773364430799399,0.6571444659269281,0.4551750374063799,0.3698911230338342
Bacteroides-coprophilus-DSM-18228-MAF-2,0.00166424833309202,1.2506154834593e-4,1.0477097159171e-4,0.02500495765207119,1.3637682066013e-4,0.00497931882189838,3.037649060742e-4,2.551950035634e-4,3.2953919191891e-4,4.0534730866771e-4,5.2977777650383e-4,0.0025801622022329,0.00227714508589505,9.622959721815103e-5,1.8757369029881e-4,4.9838730812457e-4,0.00300595114008649,0.00372716949132832,1.7548099260593e-4,2.9870273429132424e-5,5.748848751389843e-6,5.932609812840636e-5,1.2629514812508e-4,3.0210401335911045e-5,1.7225506700305e-4,2.4817230249683e-4,1.3373475522686e-4,3.2043792545602e-4,2.2989864249896088e-5,0,6.0005152225688e-4,8.729502263343652e-5,3.8739730054767e-4,0,1.4911280886487e-4,1.8316208152235176e-5,5.793445349889837e-5,1.0807208207551e-4,3.5438034277254e-4,3.6846634593945e-4,1.838055214478816e-5,4.2376961531616795e-5,8.525583905305582e-5,3.2933698565146e-4,2.4143954748614e-4,1.6386804973109686e-5,6.802181455247945e-6,0,1.3820920085652297e-5,8.279420024075646e-6,6.506184312995163e-6,1.790631792145762e-5,2.5341214018252454e-5,2.353066603208268e-5,1.3137739562719952,1.2804206587690954,0.9441128079286945,0.7804733964475231
Bacteroides-dorei-5-1-36-MAF-2,0.00161088139203657,0.00354458642285762,0,0.097118932459537885,5.142792594548126e-5,0.00919801147352032,4.3180666783874e-4,1.870792102008956e-5,2.7252379489439e-4,6.837983232797e-4,0.00231671351538909,0.00432097686947498,0.00404042712002532,0.00238008825579402,1.1906105611399e-4,3.4740914513324e-4,0.00734701945607896,0.01164583241812705,0,4.1975294868280574e-5,0.00110795246486151,0.0026151798134341,3.9154928750568e-4,1.6194618956404e-4,0,2.7607851939873e-4,1.9035510050388e-4,8.152348669465e-4,0.00395473117381496,1.5960155306191955e-5,0.00356204033130045,1.3744040130494e-4,6.6874898875985e-4,9.1108492583517e-4,2.2331974240355e-4,5.8467422234876e-4,2.7956687964382e-4,0.00141368716530194,0.0010842266107347,5.5486540988634e-4,0.00210590080493054,8.997707415016663e-5,1.933049525919e-4,0.00302938529835742,0.0030817068264312,0,3.9055966911284e-4,0.00168997734393533,3.4925880869514e-4,0.00158457206124985,8.0143734818221e-4,1.726844121062811e-5,5.3985427858907e-4,0,0.00138809511135255,8.9527571777738e-4,1.548382003243508,1.4156721269923918
Bacteroides-dorei-DSM-17855-MAF-2,0.00182957993916938,7.616893477203817,0.01589802935680156,0.09232599941105411,4.0976442294456e-4,2.6696071207350758,0.595244803731521,0.02470485757313308,0.13652715696505335,0.28870036809835237,0.00269302682517914,0.15299706870848992,0.03970200306109549,4.377186579181402,0.0012806414660585,6.9423455618168e-4,3.8140057879933775,0.01524055306304769,7.765819598347447e-5,0.02264794489377184,1.7043360535397771,3.914519633967639,0.6653838114817031,0.1435892554072062,1.4232661540931e-4,0.4134957616850128,0.4152985586872081,7.874573930641e-4,9.901717417543336,0.01953588741482103,0.00295725662229148,0.2857260186256456,0.5503510316401481,1.8501875680863733,0.23007253784817877,0.9241209880540756,0.5221297300270842,0.04209096046959093,0.00101360047287804,6.8824936079865e-4,4.4683023359206935,0.01680508673802765,0.0012226298560897,2.0703661454748956,0.00311190828370677,0.0037097549511267,0.5327551346138608,3.46170720569675,0.00946519778605092,2.3889327431010576,1.6569979771789516,0.0300546019906262,1.4205086954603776,0.00131188796203928,1.697649925143505,1.4447203067989234,1.2731009591994582,1.1656768123356536
Bacteroides-eggerthii-DSM-20697-MAF-2,6.146012865728e-4,9.455514005578116e-6,3.2374260752465e-4,0.00583575197688778,0.01541033858596597,0.04956431549391427,0.00272796094347776,4.4660581870871e-4,0.30663432402442287,0.1347493021423728,0.6681538240108164,0.00335939047758192,7.1526924860051e-4,3.1625927442625e-4,0.1227065953364904,1.1641368181195e-4,4.9588422751339e-4,0.00548345790809034,0.00660268291164872,1.4554237276297e-4,6.755953456392146,0.08869312036768279,0.1367120465685179,0.03173978414537521,5.825919897739569e-5,0.07097909698314561,0.03695974353013168,0.00464905444369161,1.1076041884717158e-5,4.6684937290775e-4,0.00206488156442547,0.01849164284408786,0.02928002975234577,0.00389883671222801,0.2101060409822509,0.1114198518532212,0.00373626870220535,1.5924190463498742,1.1622152857505e-4,0.00245447948449123,1.8977129654776e-4,6.7313617204136e-4,8.134942305731044e-5,0.00584625494554548,0.01187562055744038,0.02937471118647873,0.19215939955957753,7.859949719810107,1.2492664936049611,0.04889396439284058,0.20841591603790224,8.942805314316e-4,0.5160328911091404,1.834853999242704,2.8731977098127e-4,3.7985652251569e-4,0.6693396318249233,0.6787941145603208
Bacteroides-finegoldii-DSM-17565-MAF-2,0.0035926655174853,3.6419505938723e-4,5.8260317128004e-4,0.07157675412738801,2.9606317215749e-4,0.01069389484235442,0.00525104579809972,0.00289110391002232,0.00113977153456093,0.3959323893838923,0.00209390559676771,0.00483319612528549,0.00515005891799204,23.082739028336157,4.0077228899129e-4,0.00144315119549419,0.00902037765859723,0.01022629950296923,2.7043497294304e-4,2.210282388155e-4,4.2436190553312e-4,5.6404759548872e-4,0.00679945021788659,0.00613453164735772,2.3908491969049e-4,0.04858866414832314,0.00118197723286504,0.00183317608221514,1.9221620497994e-4,0,0.00466687650204247,1.239289479151e-4,0.00177906080462378,8.2409689616964e-4,4.2977405391681e-4,0.02792011221364767,0.6584949884145727,0.00108707690064348,0.00135789346379052,0.00100467938317553,8.216555371794636,1.8633619638303e-4,2.0954323223306e-4,0.00233140603898399,0.0021176901505309,0.07794633804336966,6.988534950948059e-5,2.7205998556330384e-5,9.135069063541887e-5,0.00758800530029413,8.47229003022978,8.40479162915444e-5,6.156038602436392e-5,5.433771236129943e-5,3.6561342704134e-4,3.0747483946327e-4,3.168963583437293,3.033675053139489
Bacteroides-fragilis-3-1-12-MAF-2,0.01705147053922833,8.0403796704409e-4,3.0642853270137165,0.04385729485208185,1.6458937713502e-4,1.3727857470937854,15.840707053949869,0.00574557464589005,3.5607579766007e-4,0.0011674004687934,6.5623036977454e-4,0.00312026718135553,0.06856608702139133,1.0093698025602e-4,2.9233313470816e-4,3.8149751069046e-4,0.00317736898308678,0.00633353719196694,0.01755257206614679,0.01790086209805908,0.5922294091924386,5.000074242826266,0.2937472609941128,0.00273395787982896,0.04675219537095439,0.00705826204037523,6.233054184228117,1.405022238941651,4.2708196501795e-4,0.00964538218814902,0.00202902052012811,0.00144270224816699,0.0083161489881653,5.3601338429421235,0.1987762065140252,0.0012607886456752,0.0028407774718086,5.3195465127662e-4,4.8292520089158e-4,0.01042268473917915,8.89918565090816e-5,2.1313518003308e-4,0.00238298456814462,0.00115757258701642,0.00158046026960486,0.00506087085448213,0.02166472755846279,0.00100581043369716,0.509881140234823,0.01381663945553245,7.2895679280837e-4,0.5666213917328551,0.00664005880824559,0.00580986441949439,0.00603608138981302,0.00617400487018069,1.8617975365937227,1.6186288384620793
