taxonID,RC-ABX_-3.0,RC-ABX_0.0,RC-ABX_11.0,RC-ABX_14.0,RC-ABX_28.0,RC-ABX_3.0,RC-ABX_5.0,RC-ABX_7.0,WD-ABX_-3.0,WD-ABX_0.0,WD-ABX_11.0,WD-ABX_14.0,WD-ABX_28.0,WD-ABX_3.0,WD-ABX_5.0,WD-ABX_7.0
ASV00035;seqs=878188;samples=613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,3.625,0.0,0.0,0.0
ASV00037;seqs=790233;samples=478,0.0,0.0,0.0,0.0,0.0,911.4166666666666,14371.611111111111,1680.0833333333333,0.0,1.391304347826087,0.0,1482.9375,0.0,0.6666666666666666,1.2352941176470589,0.0
ASV00037;seqs=859691;samples=551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348.5,241.875,0.0,0.0,0.0
ASV00041;seqs=738577;samples=964,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00042;seqs=720709;samples=659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00044;seqs=695095;samples=947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00045;seqs=682529;samples=872,0.0,0.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0
ASV00050;seqs=702886;samples=1265,0.0,0.0,0.0,0.0,257.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00051;seqs=573521;samples=758,871.0,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,237.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00052;seqs=566420;samples=1058,2.1666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00053;seqs=557190;samples=884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00057;seqs=537929;samples=1455,1001.0,137.33333333333334,1793.3333333333333,816.5625,0.0,700.5833333333334,1363.6666666666667,1716.5833333333333,40.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00058;seqs=641221;samples=1619,0.0,0.0,0.0,71.9375,286.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00059;seqs=533155;samples=1097,102.5,14.791666666666666,27.5,67.125,0.0,1.75,1.0,4.916666666666667,4581.833333333333,83.08695652173913,1.5,1.1875,0.0,92.91666666666667,102.52941176470588,31.5
ASV00059;seqs=623381;samples=1295,0.0,0.0,0.0,5.5625,296.625,0.0,0.0,0.0,0.0,0.0,0.0,6.0,842.375,0.0,0.0,0.0
ASV00061;seqs=520349;samples=687,237.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,904.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00063;seqs=484209;samples=582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.0,0.0,0.0,0.0
ASV00064;seqs=481044;samples=828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00067;seqs=474502;samples=484,4211.666666666667,405.9583333333333,0.0,0.0,0.0,197.5,0.0,0.0,2502.3333333333335,36.78260869565217,0.0,0.0,0.0,37.75,36.23529411764706,0.0
ASV00069;seqs=467480;samples=774,1671.0,149.5,0.0,0.0,0.0,70.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00070;seqs=462975;samples=962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00071;seqs=462564;samples=479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00074;seqs=453649;samples=728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00075;seqs=478672;samples=491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00077;seqs=439987;samples=931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00078;seqs=438957;samples=1175,1771.0,70.58333333333333,2814.5,593.125,0.0,1.6666666666666667,975.2777777777778,1184.8333333333333,0.0,0.0,0.6666666666666666,0.3125,0.0,0.0,0.23529411764705882,0.0
ASV00079;seqs=432109;samples=775,213.83333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00079;seqs=455938;samples=1276,0.0,0.0,0.0,34.75,323.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00080;seqs=431952;samples=791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00081;seqs=422495;samples=841,0.0,0.2916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00082;seqs=402005;samples=650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00084;seqs=392132;samples=727,511.0,1.4583333333333333,0.0,0.0,0.0,0.0,0.0,0.0,29.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00084;seqs=416179;samples=1340,0.0,0.0,0.0,20.8125,99.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00085;seqs=388143;samples=256,118.33333333333333,253.25,314.6666666666667,128.25,0.0,17.916666666666668,13.38888888888889,44.166666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00086;seqs=386275;samples=304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.58333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00088;seqs=366574;samples=521,5613.0,24.083333333333332,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0
ASV00089;seqs=390718;samples=288,0.0,0.0,0.0,26.9375,150.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00091;seqs=357806;samples=489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0
ASV00094;seqs=333747;samples=313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00094;seqs=366813;samples=812,0.0,0.0,0.0,8.375,403.5,0.0,0.0,0.0,0.0,0.0,0.0,7.3125,964.25,0.0,0.0,0.0
ASV00095;seqs=318720;samples=1164,146.33333333333334,3.4583333333333335,4.166666666666667,20.9375,0.0,0.0,0.0,8.25,15.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00097;seqs=301787;samples=693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00098;seqs=298058;samples=640,129.66666666666666,11.0,20.0,85.0625,0.0,6.75,0.0,3.6666666666666665,5283.0,73.47826086956522,2.3333333333333335,0.0,0.0,83.33333333333333,99.23529411764706,6.666666666666667
ASV00099;seqs=297837;samples=574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00099;seqs=324118;samples=535,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00101;seqs=282506;samples=746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00109;seqs=272488;samples=590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00109;seqs=292857;samples=522,0.0,0.0,0.0,0.4375,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00110;seqs=269536;samples=1023,2502.6666666666665,18.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,936.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00111;seqs=268355;samples=492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00112;seqs=265608;samples=323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00117;seqs=253103;samples=1167,153.66666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00118;seqs=251650;samples=89,43.666666666666664,8823.833333333334,21.333333333333332,10.25,0.0,3168.25,42.166666666666664,0.0,0.0,2.3043478260869565,0.0,0.0,0.0,0.0,2.1176470588235294,0.0
ASV00119;seqs=251577;samples=874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00119;seqs=273130;samples=563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0.0,0.0,0.0
ASV00120;seqs=250666;samples=667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00122;seqs=247627;samples=247,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00125;seqs=240088;samples=1074,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00130;seqs=228955;samples=1444,1431.5,5.625,348.8333333333333,358.5625,0.0,0.0,0.5555555555555556,41.083333333333336,225.33333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00131;seqs=228350;samples=476,20.0,4832.25,19.333333333333332,7.4375,0.0,2248.1666666666665,71.22222222222223,0.0,0.0,122.21739130434783,1.0,0.8125,0.0,43.833333333333336,15.058823529411764,22.75
ASV00132;seqs=225150;samples=621,1058.1666666666667,6.541666666666667,0.0,0.0,0.0,0.0,0.0,0.0,6574.666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00133;seqs=251838;samples=1601,0.0,0.0,0.0,103.875,306.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00134;seqs=251671;samples=93,0.0,0.0,0.0,1.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00136;seqs=217325;samples=295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00137;seqs=216543;samples=642,79.66666666666667,65.45833333333333,124.5,40.1875,0.0,3.0,0.2777777777777778,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00137;seqs=248453;samples=705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00140;seqs=210659;samples=1126,171.0,15.916666666666666,0.0,0.0,0.0,1.1666666666666667,0.0,0.0,0.0,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0
ASV00140;seqs=232860;samples=85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00142;seqs=206835;samples=502,722.5,0.5416666666666666,0.0,0.0,0.0,0.5,0.0,0.0,2760.0,0.34782608695652173,0.0,0.0,0.0,0.0,0.0,0.0
ASV00142;seqs=232340;samples=215,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00144;seqs=204904;samples=514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00149;seqs=219388;samples=696,0.0,0.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00151;seqs=199691;samples=445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00152;seqs=199491;samples=413,530.1666666666666,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00152;seqs=216254;samples=443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00153;seqs=199091;samples=903,0.0,0.0,0.0,0.0,0.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00154;seqs=215583;samples=792,0.0,0.0,0.0,13.4375,42.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00155;seqs=197875;samples=255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00156;seqs=197166;samples=252,5113.666666666667,56.0,0.0,0.0,0.0,1.75,0.0,0.0,3595.1666666666665,0.5217391304347826,0.0,0.0,0.0,0.0,0.0,0.0
ASV00158;seqs=194899;samples=618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00162;seqs=183705;samples=145,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00163;seqs=183584;samples=312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00165;seqs=183426;samples=368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00168;seqs=181041;samples=711,312.5,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2325.6666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00170;seqs=173585;samples=145,0.0,17.833333333333332,0.0,0.0,0.0,8.166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00171;seqs=172766;samples=952,1030.8333333333333,7.291666666666667,0.0,0.0,0.0,0.75,0.0,0.0,471.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00173;seqs=190320;samples=1381,0.0,0.0,0.0,8.875,14.125,0.0,0.0,0.0,0.0,0.0,0.0,0.25,31.5,0.0,0.0,0.0
ASV00174;seqs=168097;samples=70,0.0,10.583333333333334,0.0,0.0,0.0,4.916666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00174;seqs=189765;samples=709,0.0,0.0,0.0,20.5625,165.75,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.875,0.0,0.0,0.0
ASV00175;seqs=167476;samples=896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00177;seqs=166476;samples=595,773.8333333333334,7.791666666666667,639.0,160.4375,0.0,0.5,91.38888888888889,583.5833333333334,3015.0,8.782608695652174,0.3333333333333333,0.0,0.0,1.8333333333333333,0.0,0.16666666666666666
ASV00177;seqs=186095;samples=840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00178;seqs=166167;samples=748,1955.8333333333333,9.083333333333334,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00181;seqs=161779;samples=51,0.0,0.0,0.0,0.0,0.0,0.0,1.2222222222222223,0.0,0.0,0.0,4299.166666666667,1563.375,0.0,1.3333333333333333,0.5882352941176471,9229.583333333334
ASV00181;seqs=183100;samples=507,0.0,0.0,0.0,0.0,68.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00182;seqs=159577;samples=481,299.5,3.0416666666666665,0.0,0.0,0.0,0.0,0.0,0.0,318.8333333333333,0.5652173913043478,0.0,0.0,0.0,0.4166666666666667,0.0,0.0
ASV00183;seqs=159432;samples=128,0.0,217.58333333333334,0.0,0.0,0.0,5988.833333333333,533.1666666666666,5.166666666666667,0.0,0.0,3180.8333333333335,2265.375,0.0,0.0,0.0,461.75
ASV00184;seqs=158271;samples=790,3040.5,3.4166666666666665,0.0,0.0,0.0,0.0,0.0,0.0,106.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00187;seqs=156875;samples=1191,100.83333333333333,0.0,117.0,55.125,0.0,0.0,0.9444444444444444,33.666666666666664,12.833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00188;seqs=156648;samples=593,69.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00190;seqs=154591;samples=417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00192;seqs=153897;samples=185,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00192;seqs=162087;samples=56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4375,0.5,0.0,0.0,0.0
ASV00193;seqs=152639;samples=650,27.666666666666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00193;seqs=161204;samples=519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00194;seqs=161175;samples=141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.8125,29.5,0.0,0.0,0.0
ASV00196;seqs=148906;samples=129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00198;seqs=145630;samples=376,0.0,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.0,0.0,0.0,0.75,0.5294117647058824,0.0
ASV00198;seqs=154307;samples=416,0.0,0.0,0.0,230.25,363.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.125,0.0,0.0,0.0
ASV00202;seqs=139481;samples=477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00205;seqs=138210;samples=909,105.83333333333333,0.7916666666666666,0.0,0.0,0.0,0.0,0.0,0.0,112.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00206;seqs=137097;samples=363,2531.8333333333335,28.416666666666668,191.66666666666666,350.0,0.0,0.0,262.8333333333333,995.5833333333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4166666666666667
ASV00208;seqs=134372;samples=401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ASV00208;seqs=147389;samples=777,0.0,0.0,0.0,256.625,547.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0
ASV00210;seqs=131213;samples=434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
