,fluxes
rxn00306_c6,0.0
rxn05376_c6,0.0
rxn01008_c6,0.0
rxn00356_c6,0.0
rxn02811_c6,0.0
rxn00248_c1,0.09614514202422138
rxn05038_c6,0.0
rxn05608_c6,0.0
rxn10215_c6,0.0
rxn00499_c1,0.0
rxn01138_c6,0.0
rxn08844_c1,0.0
rxn05380_c6,0.0
rxn05385_c1,0.0
rxn00145_c6,0.0
rxn01637_c1,-0.10684288885458618
rxn00708_c1,0.11908470557026322
rxn00747_c1,0.0884447743958863
rxn05028_c6,0.0
rxn07433_c1,0.0
rxn05152_c2,0.0
rxn08083_c2,0.0
rxn10603_c1,0.0
rxn08086_c2,0.0
rxn03394_c2,0.0
rxn01454_c1,0.0
rxn00409_c5,0.24441939648567942
rxn46480_c1,-0.16323472379312007
rxn10199_c5,0.014298643170927309
rxn10216_c2,0.0
rxn00173_c1,0.0
rxn08085_c2,0.0
rxn00603_c1,0.0
rxn04453_c5,0.0
rxn10215_c2,0.0
rxn00078_c1,0.0
rxn09231_c1,0.0
rxn10219_c2,0.0
rxn01234_c1,0.0
rxn08549_c5,0.0
rxn08087_c2,0.0
rxn10479_c1,0.0
rxn05447_c5,0.0
rxn10218_c2,0.0
rxn07450_c1,0.0
rxn13990_c1,0.0
rxn10217_c2,0.0
rxn12249_c1,0.0
rxn01466_c5,0.01643819253700027
rxn10212_c2,0.0
rxn01231_c1,0.0
rxn04934_c5,0.0
rxn10211_c2,0.0
rxn01729_c1,0.0
rxn03409_c5,0.0
rxn00292_c1,0.0
rxn00500_c2,0.0
rxn09615_c1,0.0
rxn10954_c2,0.0
rxn05161_c1,0.0
rxn00467_c2,0.0
rxn00974_c5,0.39038257085822925
rxn01011_c2,0.0
rxn02380_c1,0.0
rxn02008_c5,0.014298643170927312
rxn05039_c1,0.0
rxn06077_c2,0.0
rxn05222_c1,0.020306405789984768
rxn00847_c2,0.0
rxn09203_c5,0.0
rxn09341_c1,-0.057194572683709234
rxn04704_c2,0.0
rxn03904_c5,0.01429864317092731
rxn00295_c1,0.0
rxn05146_c2,0.0
rxn01225_c5,0.0
rxn10567_c1,0.0
rxn03236_c2,0.0
rxn05295_c5,0.08520832989757912
rxn00830_c1,0.0
rxn08291_c2,0.3760323737472217
rxn02288_c5,0.0
rxn04464_c1,0.0
rxn05528_c2,0.0
rxn08015_c5,0.0
rxn02322_c1,0.0
rxn04413_c4,0.0
rxn05297_c6,0.0
rxn00265_c6,0.0
rxn12263_c1,0.0
rxn02176_c4,-0.0014263662440474646
rxn03511_c2,0.0
rxn05330_c6,0.0
rxn01501_c1,0.0
rxn04453_c4,0.0
rxn02085_c4,-0.3115272931012132
rxn10314_c3,0.0
rxn09690_c3,0.0
rxn04464_c6,0.0
rxn01964_c2,0.0
rxn02155_c6,0.0
rxn00310_c1,0.0
rxn02303_c4,0.0
rxn01279_c4,0.0
rxn01013_c6,0.0
rxn10054_c3,0.0
rxn05244_c1,0.0
rxn00302_c2,0.0
rxn02841_c4,0.0
rxn03146_c6,0.028597286341854624
rxn08667_c4,0.0
rxn02283_c6,0.0
rxn09233_c1,0.0
rxn08799_c3,0.0
rxn02222_c3,0.0
rxn02465_c2,-0.10612970573256185
rxn00430_c4,0.0
rxn03893_c6,0.0007131831220243209
rxn10598_c1,0.0
rxn03394_c4,0.0007131831220243209
rxn01275_c4,0.0
rxn00416_c3,0.0
rxn21860_c3,0.0
rxn00328_c4,0.0
rxn08352_c4,0.01643819253700027
rxn02405_c6,0.028597286341854624
rxn08519_c6,0.0
rxn10424_c1,0.0
rxn13477_c4,0.0
rxn00407_c6,0.0
rxn05316_c3,0.0
rxn00258_c3,0.0
rxn08975_c4,0.0
rxn00058_c1,0.0
rxn03130_c2,0.014298643170927314
rxn01753_c4,0.0
rxn00671_c4,0.0
rxn03150_c6,0.000713183122024321
rxn05165_c6,0.0
rxn00118_c1,0.0
rxn00225_c3,0.0
EX_cpd00386_e0,0.0
rxn01791_c2,0.0
rxn09176_c4,-1.0739828159228628
rxn00105_c4,0.0014263662440436651
rxn09615_c4,0.0
rxn05029_c6,0.000713183122024321
rxn05307_c1,0.0
rxn00078_c3,0.0
rxn01249_c4,0.0
rxn08838_c3,0.0
rxn00827_c3,0.0
rxn08981_c4,0.0
rxn00623_c2,0.0
rxn09205_c4,0.0
rxn05663_c6,0.0
rxn03617_c1,0.0
rxn00772_c4,0.0
rxn00289_c6,0.0
rxn00514_c3,0.05772782274659059
rxn01147_c3,0.0
rxn03243_c4,0.0
rxn03886_c1,0.0
rxn09107_c2,0.0
rxn03538_c6,0.000713183122024321
rxn00797_c4,0.0
rxn08136_c6,0.0
rxn00381_c1,-55.52050891284805
rxn00881_c3,0.0
rxn01396_c4,0.0
rxn06526_c2,0.0
rxn09042_c3,0.000713183122024321
rxn03916_c4,0.0
rxn13732_c3,0.0
rxn01213_c6,0.016438192537000268
rxn05151_c1,0.0
rxn02663_c4,0.0
rxn08044_c6,0.0
rxn05198_c3,0.0
rxn01986_c4,0.0
rxn01757_c2,0.0
rxn05166_c6,0.0
rxn05119_c1,0.0
rxn09158_c3,0.0
rxn00784_c4,0.0
rxn08192_c6,0.0
rxn00692_c3,0.7182640828645389
rxn11998_c1,0.0
rxn10268_c2,0.0
rxn08226_c3,0.0
rxn05163_c4,0.0
rxn03446_c4,0.0
rxn01799_c4,0.0
rxn09456_c6,0.0
rxn00373_c1,0.0
rxn08802_c3,0.0
rxn08219_c3,0.0
rxn08043_c2,0.10402243720718622
rxn05414_c4,0.0
rxn01355_c4,0.0
rxn05364_c4,0.0
rxn01302_c4,0.0
rxn00461_c6,0.01429864317092731
rxn12204_c1,0.0
rxn09163_c3,0.0
rxn08809_c3,0.0
rxn00702_c4,0.0
rxn08131_c2,0.0
rxn05331_c6,0.0
rxn08070_c6,0.0
rxn00829_c1,0.0
rxn00082_c3,0.0
rxn09201_c4,0.0
rxn00101_c4,0.0
rxn05744_c4,0.0
rxn05200_c3,0.002801746862902367
rxn10475_c1,0.0
rxn14012_c3,0.0
rxn02373_c4,0.0
rxn05173_c4,0.0
rxn06865_c6,-0.01429864317092731
rxn05072_c1,0.0
rxn10307_c3,0.0
rxn09123_c3,8.735284948141127e-18
rxn10220_c2,0.0
rxn01893_c4,0.0
rxn03393_c6,0.0007131831220243209
rxn05187_c6,0.0
rxn00529_c1,0.0
rxn13648_c3,0.0
rxn08841_c3,0.0
rxn01951_c4,0.0
rxn08100_c6,-0.014298643170927312
rxn05464_c2,0.0
rxn00085_c4,0.07399887794613999
rxn01265_c6,-0.0021395493661357937
rxn01631_c1,0.0
rxn00941_c3,0.0
rxn01669_c4,-0.0014263662440436513
rxn01122_c4,0.0
rxn08179_c4,0.0
rxn05147_c4,0.0
rxn00269_c3,0.0
rxn01506_c4,0.0
rxn42355_c6,0.0
rxn03880_c1,0.0
rxn09433_c3,0.0
rxn00187_c4,0.0
rxn10122_c4,9.081269014259176
rxn05029_c4,0.0007131831220243211
rxn00599_c6,0.0
rxn09106_c4,0.0
rxn09206_c6,0.0
rxn01366_c1,0.18821365593670414
rxn08814_c3,0.0
rxn05028_c3,0.0
rxn08076_c2,0.0
rxn30453_c4,0.0
rxn02322_c6,0.0
rxn00119_c4,-0.17156088060017266
rxn43368_c6,0.0
rxn10499_c1,0.0
rxn08822_c3,0.0
rxn03990_c3,0.0
rxn02341_c2,0.0014263662440484454
rxn08845_c3,0.0
rxn02285_c4,-0.01429864317092731
rxn14333_c2,0.0
rxn08549_c4,0.0
rxn05352_c4,0.0
rxn03114_c1,0.0
rxn01280_c3,0.0
rxn01646_c3,0.0
rxn05393_c4,0.0
rxn08491_c4,0.0
rxn03439_c6,0.014298643170927312
rxn00544_c6,0.0
rxn12060_c3,0.0
rxn15121_c5,0.0
rxn10337_c3,0.0
rxn20627_c5,0.0
rxn12666_c3,0.0
rxn08298_c3,0.0
rxn14372_c5,0.0
rxn10338_c3,0.0
rxn11663_c3,0.0
rxn02835_c1,0.0
rxn03646_c5,0.0
rxn10335_c3,0.0
rxn01316_c5,0.0
rxn10342_c3,0.0
rxn06075_c3,0.0
rxn02175_c1,0.0007131831220244214
rxn10340_c3,0.0
rxn00868_c5,0.0
rxn01108_c1,0.0
rxn10334_c3,0.0
rxn00689_c3,0.0
rxn04413_c5,0.0
rxn05219_c1,0.0
rxn10339_c3,0.0
rxn01286_c3,0.0
rxn02304_c5,0.0
rxn00879_c1,0.0
rxn10341_c3,0.0
rxn05289_c3,0.005603493725804747
rxn01314_c5,0.0
rxn03406_c1,0.0
rxn12225_c3,0.0003565915610121607
rxn00743_c5,0.0
rxn00029_c1,0.002852732488097285
rxn03826_c3,0.0
rxn01973_c3,0.0
rxn00530_c3,0.0
rxn00355_c5,0.0
rxn06673_c1,0.0
rxn01483_c3,0.0
rxn05343_c3,0.0
rxn01406_c5,0.0
rxn05687_c3,0.002139549366072975
rxn01520_c3,0.0
rxn01048_c3,0.0
rxn02277_c5,0.0
rxn03395_c3,0.0007131831220243214
rxn00762_c3,0.0
rxn00330_c3,0.0
rxn00171_c3,0.0
rxn00808_c5,0.0
rxn11934_c3,0.0
rxn05736_c3,0.0
rxn12646_c1,0.0
rxn00830_c3,0.0
rxn02166_c5,0.0
rxn05219_c3,0.0
rxn03869_c1,0.0
rxn03066_c5,0.0
rxn03445_c3,0.0
rxn01454_c3,0.0
rxn05448_c1,0.0
rxn00274_c5,0.0
rxn05150_c3,0.0
rxn00493_c3,0.0
rxn39964_c5,0.0
rxn01501_c3,0.0
rxn00701_c5,0.0
rxn05317_c1,0.25154497240909945
rxn08661_c5,-0.12551928925340816
rxn01505_c3,0.0
rxn05446_c1,0.0
rxn02246_c3,0.0
rxn00184_c6,0.0
rxn00541_c6,0.23309080188422612
rxn02792_c5,0.0
rxn00237_c6,0.05563925900571253
rxn00679_c4,0.0
rxn00134_c6,0.0
rxn03407_c6,0.0
rxn10253_c5,0.0
rxn00790_c6,-0.10950007170049363
rxn03419_c4,0.0
rxn05619_c5,0.0
rxn09562_c6,0.0
rxn00917_c4,0.0
rxn08020_c5,0.0
rxn00555_c6,-5.211876520126832
rxn05436_c3,0.0
rxn05325_c5,0.0
rxn03435_c6,-0.10402243720718626
rxn08078_c4,0.0
rxn08647_c5,0.0
rxn00851_c6,0.0
rxn01314_c3,0.0
rxn05610_c5,0.0
rxn12644_c6,0.0
rxn01200_c6,4.933560360099831
rxn00559_c3,0.0
rxn08845_c4,0.0
rxn07295_c5,0.0
rxn01256_c6,0.05191543367062157
rxn05294_c3,0.005423040360423189
rxn00300_c4,0.0
rxn00301_c6,0.0
rxn00691_c3,0.0
rxn02934_c5,0.0
rxn00777_c6,4.720274492777753
rxn08089_c5,0.0
rxn05347_c6,0.0
rxn05233_c6,0.0020885637408780467
rxn08792_c4,0.0
rxn01740_c6,0.0
rxn00290_c3,0.0
rxn00189_c5,0.0
rxn02798_c4,0.0
rxn02834_c3,0.0
rxn01508_c5,0.0028017468629023684
rxn00999_c4,0.0
rxn10234_c3,0.0
rxn10269_c5,0.0
rxn00141_c6,0.0
rxn05174_c4,0.0
rxn05533_c6,0.0
rxn08799_c4,0.0
rxn02508_c5,0.0
rxn00433_c4,0.0
rxn05327_c6,0.0
rxn05957_c4,0.0
rxn00251_c6,5.263177690228321
rxn05442_c5,0.0
rxn00770_c3,0.0744753261576419
rxn10256_c4,0.0
rxn01489_c6,0.0
rxn10221_c5,0.0
rxn00139_c6,0.0
rxn05335_c4,0.0
rxn00463_c6,0.0
rxn14040_c3,0.0
rxn02201_c4,0.0
rxn00420_c5,0.0
rxn08846_c6,0.0
SK_cpd15302_c6,0.0
rxn10436_c1,0.0
rxn00113_c2,0.0
rxn02782_c5,0.0
rxn01997_c6,0.0
rxn10420_c1,0.0
rxn08901_c2,0.0
rxn03866_c1,0.0
rxn01675_c6,0.0
rxn02000_c6,0.0
rxn05255_c1,0.0021395493660729442
rxn03147_c2,0.0
rxn05443_c5,0.0
rxn10437_c1,0.0
rxn02305_c6,0.0
rxn08073_c2,0.0
rxn05607_c5,0.0
rxn10425_c1,0.0
rxn04783_c1,0.0
rxn05595_c5,0.0014263662440486423
rxn01316_c6,0.0
rxn42902_c1,0.0
rxn03843_c2,0.01429864317092731
rxn05348_c5,0.0
rxn02113_c6,0.0
rxn16236_c1,0.0
rxn05435_c5,0.0
rxn16238_c1,0.0
rxn02811_c2,0.0
rxn16237_c1,0.0
rxn03245_c5,0.0
rxn16235_c1,0.0
rxn03062_c2,0.0
rxn00927_c6,0.0
rxn00907_c5,-0.09319954900359216
rxn25971_c1,0.0
rxn00863_c2,0.0
rxn05458_c5,0.0
rxn02484_c6,0.0
rxn43971_c1,0.0
rxn00711_c2,0.0
rxn02173_c6,0.0
rxn47516_c1,0.0
rxn47122_c1,0.0
rxn01537_c6,0.0
rxn08300_c5,0.0
rxn48557_c1,0.0
rxn01270_c2,0.0
rxn02404_c5,0.02859728634185462
rxn05470_c6,0.0
rxn14345_c1,0.0
rxn03108_c6,0.0
rxn08711_c2,0.0
rxn44084_c1,0.0
rxn01644_c5,0.0
rxn03075_c6,0.0
rxn47256_c1,0.0
rxn02402_c2,0.0
rxn08297_c5,0.0
EX_cpd00139_e0,0.0
rxn44994_c1,0.0
rxn05465_c2,0.41466065195689195
rxn00941_c6,0.0
rxn02911_c5,0.0
rxn41413_c1,0.0
rxn01671_c6,0.0
rxn12845_c2,0.0
rxn21234_c1,0.0
rxn01280_c5,0.0
rxn07965_c6,0.0
rxn40157_c1,0.0
rxn05347_c2,0.0
rxn05450_c5,0.0
rxn09138_c6,0.0
rxn45998_c1,0.0
rxn00611_c2,0.0
rxn03407_c2,0.0
rxn08850_c6,0.0
rxn12847_c5,0.0
EX_cpd01242_e0,0.0
rxn09433_c6,0.0
rxn05030_c5,0.014298643170927309
rxn05410_c5,0.0
rxn00745_c2,0.0
rxn09003_c2,0.0
rxn04996_c5,0.0
rxn02885_c6,0.0
rxn00816_c2,0.0
EX_cpd11592_e0,0.0
rxn10300_c6,0.0
rxn15230_c2,0.0
rxn40037_c4,0.13709492724055217
EX_cpd11584_e0,-0.5161239099286065
rxn01282_c2,0.0
EX_cpd15604_e0,0.0
rxn08657_c6,0.0
rxn21863_c4,0.0
rxn04794_c2,0.0
EX_cpd11591_e0,0.0
rxn00737_c1,0.10402243720718624
rxn10318_c6,0.0
rxn08241_c4,-0.0007131831220243211
EX_cpd11582_e0,0.0
rxn03396_c6,0.0
rxn09997_c2,0.0
rxn08715_c4,0.0
rxn08192_c5,0.0
rxn12644_c1,0.0
rxn01539_c2,0.0
rxn00521_c5,0.0
rxn09402_c2,0.0
rxn23336_c4,0.0
EX_cpd03725_e0,0.0
rxn12060_c5,0.0
rxn02360_c6,0.0
rxn03347_c2,0.0
rxn23850_c4,0.0
rxn05163_c5,0.0
rxn03884_c1,0.0
rxn01537_c2,0.0
rxn00545_c6,0.0
rxn15230_c4,0.0
rxn03075_c2,0.0
rxn01249_c5,0.0
rxn08839_c1,0.0
rxn07757_c5,0.0
rxn02316_c6,0.0
rxn20583_c4,0.0
rxn00172_c2,0.0
rxn01575_c1,-0.10402243720718624
rxn12009_c5,0.0
rxn00867_c6,0.0
rxn08669_c2,0.0
rxn15467_c4,0.0
rxn01396_c5,0.0
rxn05150_c1,0.000713183122024321
rxn02933_c2,0.0
rxn01635_c6,0.0
rxn00121_c5,-0.0007131831220243165
rxn05353_c2,0.0
rxn05398_c1,0.0
rxn00086_c5,0.0
rxn27318_c4,0.0
rxn02315_c6,0.0
rxn01315_c1,0.05262861679264587
rxn08130_c5,0.0
rxn00758_c2,0.0
rxn15929_c4,0.0
rxn07763_c5,0.0
rxn03240_c1,0.0
rxn03882_c5,0.0
rxn09562_c1,0.05563925900571251
rxn00269_c6,0.0
rxn01895_c2,0.0
rxn08234_c5,0.0
rxn15924_c4,0.0
EX_cpd00635_e0,0.0
rxn04604_c2,0.0
rxn16824_c4,0.0
rxn00272_c5,0.0
rxn04750_c2,0.0
rxn00555_c1,1.0260670333584825
rxn02229_c5,0.0
rxn02071_c6,0.0
rxn01073_c2,0.0
EX_cpd10515_e0,-0.007131831220243209
rxn03435_c1,-0.10402243720718625
rxn14061_c4,0.0
rxn01369_c5,0.0
rxn02314_c6,0.0
rxn08668_c2,0.0
rxn13957_c4,0.0
rxn01256_c1,0.0
rxn00006_c5,0.0
rxn02345_c2,0.0
rxn05120_c4,0.0
rxn03080_c1,0.0
rxn08062_c4,0.0
rxn08444_c5,0.0
rxn01484_c6,0.0
rxn09001_c2,0.0
rxn08843_c1,0.0
rxn14427_c2,0.0
rxn21859_c4,0.0
rxn05313_c5,0.04183976308446939
EX_cpd01030_e0,0.0
rxn00547_c1,0.0
rxn01361_c5,0.07656388989851996
EX_cpd00118_e0,-0.017980478789938737
rxn05618_c5,0.0007131831220243211
EX_cpd00322_e0,0.0
rxn01962_c2,0.0
rxn05651_c6,10.49803403369644
rxn03136_c5,0.0
EX_cpd00012_e0,0.0
rxn00502_c5,-0.0014263662440489877
rxn05542_c1,0.0
rxn08015_c4,0.0
rxn00615_c5,0.0
rxn05545_c1,0.0
rxn08710_c2,0.0
rxn01107_c4,0.0
rxn03393_c5,0.0007131831220243212
rxn05541_c1,0.0
rxn05336_c3,0.0
rxn05040_c2,0.0
rxn01265_c5,0.0
rxn01073_c1,0.0
rxn05447_c4,0.0
rxn00599_c5,0.005705464976194567
rxn00077_c6,0.0007131831220256624
rxn01466_c4,0.01643819253700027
rxn11702_c5,0.0014263662440486427
rxn08669_c1,0.0
rxn10227_c3,0.0
rxn01636_c2,0.10612970573256184
rxn05187_c4,0.0
rxn05616_c5,-0.0007131831220243211
rxn02281_c1,0.0
rxn00190_c3,0.0
rxn05377_c2,0.0
rxn01790_c5,-0.0014263662440489834
rxn03409_c4,0.0
rxn03638_c6,0.0
rxn00813_c1,0.0
rxn05327_c3,0.0
rxn02897_c5,0.0007131831220243211
rxn00165_c2,0.0
rxn02056_c5,-0.0007131831220243211
rxn05539_c1,0.0
rxn01013_c3,0.0
rxn10228_c2,0.0
rxn00974_c4,0.07742891151296778
rxn00134_c5,0.0
rxn05438_c6,0.0
rxn05957_c1,0.0
rxn00668_c3,0.0
rxn01117_c2,-0.02859728634185462
rxn00122_c5,0.0
rxn04142_c4,0.0
rxn00758_c1,0.0
rxn08353_c3,0.000713183122024321
rxn03394_c5,0.0
rxn08137_c2,0.0
rxn02008_c4,0.014298643170927312
rxn00744_c5,0.0
rxn05535_c1,0.0
rxn05655_c3,0.0
rxn00001_c2,0.0
rxn05740_c4,0.0
rxn02287_c5,0.0007131831220243211
rxn05533_c1,0.0
rxn00139_c3,0.0
rxn05369_c2,0.0
rxn02831_c5,0.0014263662440486427
rxn09203_c4,0.0
rxn01416_c1,0.0
rxn07976_c3,0.0
rxn01258_c5,0.001426366244048643
rxn08895_c2,0.0
rxn05249_c6,0.0
rxn03904_c4,0.01429864317092731
rxn01538_c5,0.0007131831220243211
rxn12850_c1,0.11910336027495458
rxn00710_c2,0.039646567952581376
rxn01225_c4,0.0
rxn05255_c5,0.0021395493660729802
rxn00756_c1,0.0
rxn08311_c3,0.03316679039845739
rxn02305_c2,0.0
rxn02832_c5,-0.0014263662440486427
rxn02288_c4,0.0
rxn03242_c6,0.0
rxn00740_c1,0.0
rxn03175_c3,0.0
rxn02465_c5,0.0
rxn00470_c2,0.0
rxn03395_c5,0.0007131831220243212
rxn12848_c1,0.0
rxn10264_c3,0.0
rxn05647_c2,0.0
rxn10199_c4,0.014298643170927309
rxn08233_c5,0.00035659156101216046
rxn12851_c1,0.0
rxn00285_c3,0.005705464976194567
rxn05547_c1,0.0
rxn03421_c3,0.0
rxn00910_c2,-0.0007131831220243211
rxn00598_c4,0.0
bio6,0.44572812351937585
rxn01007_c1,0.0
rxn09210_c3,0.011055596799485791
rxn00409_c4,0.24816992803316065
rxn01354_c2,0.0
EX_cpd00066_e0,0.0
EX_cpd11583_e0,-1.3422166991743558
rxn01298_c2,0.0
EX_cpd00129_e0,0.0
rxn02061_c4,0.0
rxn01045_c2,0.0
rxn03910_c1,0.1744014698087841
EX_cpd00047_e0,0.0
rxn05301_c4,0.0
rxn00690_c6,0.0
rxn01154_c2,0.0
EX_cpd01414_e0,0.0
rxn05149_c4,0.0
rxn03247_c6,1.3657180546079376e-17
rxn00790_c1,0.0
rxn12931_c2,0.0
EX_cpd01171_e0,0.0
rxn05310_c4,0.0
rxn05397_c6,0.0
rxn01221_c2,0.0
EX_cpd00084_e0,0.0
rxn00454_c4,0.0
rxn01627_c2,0.0
EX_cpd00184_e0,0.0
rxn04308_c4,0.0
rxn00988_c6,0.0
rxn00882_c6,0.0
rxn05163_c2,0.0
rxn05199_c1,0.06912895036644096
EX_cpd00276_e0,0.0
rxn05255_c4,0.00213954936607298
rxn00278_c6,3.730844028777844
rxn12811_c2,0.0
EX_cpd00099_e0,-0.004279098732145926
rxn00193_c4,0.0
rxn00777_c1,1.0553775028223615
rxn05405_c6,0.0
rxn01544_c2,0.0
EX_cpd00033_e0,0.0
rxn09131_c4,0.0
rxn01740_c1,-0.0014263662440486418
rxn01138_c2,-0.03534657587089309
EX_cpd00218_e0,0.0
rxn08231_c4,-0.03316679039845741
rxn01476_c6,0.0
rxn05619_c6,0.0
rxn09041_c2,0.0007131831220243212
EX_cpd00367_e0,0.0
rxn00478_c4,0.0014263662440436586
rxn00410_c6,0.0
rxn00121_c2,-0.0007131831220242001
EX_cpd03453_e0,0.0
rxn00127_c4,0.0
rxn05170_c6,0.0
rxn00190_c1,0.0
rxn01360_c2,0.0
EX_cpd00314_e0,0.0
rxn05177_c4,0.0
rxn01808_c2,0.0
rxn05327_c1,-0.07149321585463651
EX_cpd00205_e0,-0.004279098732145927
rxn05306_c4,0.0
rxn10219_c6,0.0
rxn05149_c2,0.0
EX_cpd11587_e0,0.0
rxn04783_c2,0.0
EX_cpd00220_e0,-0.00855819746429148
EX_cpd11580_e0,0.0
rxn08793_c6,0.0
rxn05205_c1,0.0
