,28.85,13181365,13181365.1,U,0,unclassified
55,0.0,3,3,S1,709991,Odoribacter splanchnicus DSM 20712
56,0.03,13770,0,F,171552,Prevotellaceae
57,0.03,13770,1592,G,838,Prevotella
58,0.01,3650,0,S,52227,Prevotella dentalis
59,0.01,3650,3650,S1,908937,Prevotella dentalis DSM 3688
60,0.0,2100,2072,S,28131,Prevotella intermedia
61,0.0,28,28,S1,1122984,Prevotella intermedia ATCC 25611 = DSM 20706
62,0.0,1458,1458,S,28132,Prevotella melaninogenica
63,0.0,1375,0,S,839,Prevotella ruminicola
64,0.0,1375,1375,S1,264731,Prevotella ruminicola 23
65,0.0,1265,0,S,589436,Prevotella fusca
66,0.0,1265,1265,S1,1236517,Prevotella fusca JCM 17724
67,0.0,914,914,S,76123,Prevotella enoeca
68,0.0,573,0,S,589437,Prevotella scopos
69,0.0,573,573,S1,1236518,Prevotella scopos JCM 17725
70,0.0,378,0,S,28129,Prevotella denticola
71,0.0,378,378,S1,767031,Prevotella denticola F0289
72,0.0,279,279,S,1177574,Prevotella jejuni
73,0.0,186,0,S,652716,Prevotella sp. oral taxon 299
74,0.0,186,186,S1,575614,Prevotella sp. oral taxon 299 str. F0039
75,0.01,3034,1,F,171551,Porphyromonadaceae
76,0.0,1304,0,G,836,Porphyromonas
77,0.0,783,779,S,837,Porphyromonas gingivalis
78,0.0,4,4,S1,1403336,Porphyromonas gingivalis AJW4
79,0.0,415,0,S,28123,Porphyromonas asaccharolytica
80,0.0,415,415,S1,879243,Porphyromonas asaccharolytica DSM 20707
81,0.0,106,106,S,393921,Porphyromonas crevioricanis
82,0.0,916,0,G,307628,Petrimonas
83,0.0,916,916,S,1642646,Petrimonas mucosa
84,0.0,813,0,G,1784836,Fermentimonas
85,0.0,813,813,S,1562970,Fermentimonas caenicola
86,0.0,1467,0,F,2005523,Paludibacteraceae
87,0.0,1467,0,G,346096,Paludibacter
88,0.0,1467,0,S,185300,Paludibacter propionicigenes
89,0.0,1467,1467,S1,694427,Paludibacter propionicigenes WB4
90,0.0,1151,0,F,2005520,Dysgonamonadaceae
91,0.0,1151,0,G,294702,Proteiniphilum
92,0.0,1151,1151,S,1642647,Proteiniphilum saccharofermentans
93,0.0,1012,0,F,2005519,Barnesiellaceae
94,0.0,1012,0,G,397864,Barnesiella
95,0.0,1012,0,S,397865,Barnesiella viscericola
96,0.0,1012,1012,S1,880074,Barnesiella viscericola DSM 18177
97,0.0,687,0,F,2005473,Muribaculaceae
98,0.0,687,0,G,1918540,Muribaculum
99,0.0,687,687,S,1796646,Muribaculum intestinale
100,0.0,146,0,O1,333046,unclassified Bacteroidales
101,0.0,84,0,G,511434,Candidatus Azobacteroides
102,0.0,84,67,S,511435,Candidatus Azobacteroides pseudotrichonymphae
103,0.0,17,17,S1,511995,Candidatus Azobacteroides pseudotrichonymphae genomovar. CFP2
104,0.0,62,0,O2,185291,unclassified Bacteroidales (miscellaneous)
105,0.0,62,62,S,1400053,Bacteroidales bacterium CF
106,0.0,1556,2,O,1970189,Marinilabiliales
107,0.0,904,0,F,1573805,Marinifilaceae
108,0.0,904,0,F1,1717716,unclassified Marinifilaceae
109,0.0,904,904,S,1717717,Marinifilaceae bacterium SPP2
110,0.0,290,0,F,1471398,Prolixibacteraceae
111,0.0,290,0,G,1471399,Draconibacterium
112,0.0,290,290,S,1168034,Draconibacterium orientale
113,0.0,186,0,F,1970190,Salinivirgaceae
114,0.0,186,0,G,1970191,Salinivirga
115,0.0,186,186,S,1307839,Salinivirga cyanobacteriivorans
116,0.0,174,0,F,558415,Marinilabiliaceae
117,0.0,174,0,G,1193324,Alkalitalea
118,0.0,174,174,S,889453,Alkalitalea saponilacus
119,0.05,24309,0,C,117743,Flavobacteriia
120,0.05,24309,25,O,200644,Flavobacteriales
121,0.05,24206,929,F,49546,Flavobacteriaceae
122,0.01,5470,458,G,237,Flavobacterium
123,0.0,1240,1240,S,1981981,Flavobacterium sp. AJ004
124,0.0,871,871,S,2183896,Flavobacterium sp. HYN0056
125,0.0,769,323,S,986,Flavobacterium johnsoniae
126,0.0,446,446,S1,376686,Flavobacterium johnsoniae UW101
127,0.0,684,684,S,1306519,Flavobacterium commune
128,0.0,512,512,S,2294119,Flavobacterium sp. CJ74
129,0.0,294,294,S,1492737,Flavobacterium gilvum
130,0.0,141,141,S,2249356,Flavobacterium sp. HYN0086
131,0.0,96,96,S,2175091,Flavobacterium sp. HYN0059
132,0.0,83,83,S,2172098,Flavobacterium sp. HYN0049
133,0.0,81,81,S,2201181,Flavobacterium sp. MEBiC07310
134,0.0,66,66,S,1784713,Flavobacterium arcticum
135,0.0,54,54,S,96345,Flavobacterium psychrophilum
136,0.0,35,35,S,2162713,Flavobacterium sp. HYN0048
137,0.0,30,30,S,1763534,Flavobacterium crassostreae
138,0.0,19,19,S,1355330,Flavobacterium faecale
139,0.0,15,0,S,312277,Flavobacterium indicum
140,0.0,15,15,S1,1094466,Flavobacterium indicum GPTSA100-9 = DSM 17447
141,0.0,15,13,S,996,Flavobacterium columnare
142,0.0,2,2,S1,1041826,Flavobacterium columnare ATCC 49512
143,0.0,7,0,S,55197,Flavobacterium branchiophilum
144,0.0,7,7,S1,1034807,Flavobacterium branchiophilum FL-15
145,0.01,2368,199,G,1016,Capnocytophaga
146,0.0,847,847,S,1019,Capnocytophaga sputigena
147,0.0,464,45,S,28188,Capnocytophaga canimorsus
148,0.0,419,419,S1,860228,Capnocytophaga canimorsus Cc5
149,0.0,460,460,S,1316596,Capnocytophaga sp. oral taxon 878
150,0.0,88,88,S,1316593,Capnocytophaga sp. oral taxon 864
151,0.0,65,65,S,45243,Capnocytophaga haemolytica
152,0.0,58,58,S,327575,Capnocytophaga leadbetteri
153,0.0,53,53,S,209053,Capnocytophaga sp. ChDC OS43
154,0.0,50,50,S,1945658,Capnocytophaga sp. H4358
155,0.0,38,38,S,1848904,Capnocytophaga stomatis
156,0.0,20,20,S,1017,Capnocytophaga gingivalis
157,0.0,15,15,S,28189,Capnocytophaga cynodegmi
158,0.0,5,0,S,1018,Capnocytophaga ochracea
159,0.0,5,5,S1,521097,Capnocytophaga ochracea DSM 7271
160,0.0,5,5,S,1705617,Capnocytophaga sp. oral taxon 323
161,0.0,1,1,S,1945657,Capnocytophaga sp. H2931
162,0.0,1937,100,G,59732,Chryseobacterium
163,0.0,656,656,S,253,Chryseobacterium indologenes
164,0.0,469,469,S,2015076,Chryseobacterium sp. T16E-39
165,0.0,151,151,S,878220,Chryseobacterium sp. StRB126
166,0.0,136,136,S,558152,Chryseobacterium piperi
167,0.0,130,130,S,1265445,Chryseobacterium camelliae
168,0.0,96,96,S,536441,Chryseobacterium taklimakanense
169,0.0,76,76,S,1721091,Chryseobacterium sp. IHB B 17019
170,0.0,67,67,S,1685010,Chryseobacterium glaciei
171,0.0,56,56,S,1324352,Chryseobacterium gallinarum
172,0.0,1917,20,G,52959,Polaribacter
173,0.0,987,987,S,1312072,Polaribacter sp. SA4-12
174,0.0,555,555,S,1336804,Polaribacter sp. Hel1_33_78
175,0.0,133,133,S,996801,Polaribacter reichenbachii
176,0.0,73,73,S,1774273,Polaribacter vadi
177,0.0,57,57,S,1855336,Polaribacter sp. KT25b
178,0.0,32,32,S,1529069,Polaribacter sp. BM10
179,0.0,27,27,S,754397,Polaribacter sp. SA4-10
180,0.0,22,22,S,313598,Polaribacter sp. MED152
181,0.0,8,8,S,2058137,Polaribacter sp. ALD11
182,0.0,3,3,S,1896175,Polaribacter sp. KT 15
183,0.0,1524,547,G,308865,Elizabethkingia
184,0.0,621,621,S,238,Elizabethkingia meningoseptica
185,0.0,218,218,S,1756149,Elizabethkingia bruuniana
186,0.0,79,79,S,1756150,Elizabethkingia ursingii
187,0.0,57,36,S,1117645,Elizabethkingia anophelis
188,0.0,16,16,S1,1352940,Elizabethkingia anophelis FMS-007
189,0.0,5,5,S1,1338011,Elizabethkingia anophelis NUHP1
190,0.0,2,2,S,172045,Elizabethkingia miricola
191,0.0,1207,0,G,286104,Winogradskyella
192,0.0,488,488,S,754409,Winogradskyella sp. PG-2
193,0.0,401,401,S,754417,Winogradskyella sp. PC-19
194,0.0,228,228,S,1936080,Winogradskyella sp. J14-2
195,0.0,90,90,S,1249933,Winogradskyella sp. RHA_55
196,0.0,1206,73,G,363408,Nonlabens
197,0.0,460,460,S,2058134,Nonlabens sp. MB-3u-79
198,0.0,427,0,S,328515,Nonlabens dokdonensis
199,0.0,427,427,S1,592029,Nonlabens dokdonensis DSW-6
200,0.0,98,98,S,1336802,Nonlabens sp. Hel1_33_55
201,0.0,71,0,S,930802,Nonlabens marinus
202,0.0,71,71,S1,1454201,Nonlabens marinus S1-08
203,0.0,58,58,S,331648,Nonlabens spongiae
204,0.0,19,19,S,319236,Nonlabens sediminis
205,0.0,844,0,G,225842,Formosa
206,0.0,764,0,S,320324,Formosa agariphila
207,0.0,764,764,S1,1347342,Formosa agariphila KMM 3901
208,0.0,66,66,S,1798225,Formosa sp. Hel1_31_208
209,0.0,7,7,S,1336794,Formosa sp. Hel1_33_131
210,0.0,7,7,S,1336795,Formosa sp. Hel3_A1_48
211,0.0,698,0,G,178469,Arenibacter
212,0.0,698,698,S,616991,Arenibacter algicola
213,0.0,634,0,G,143222,Salegentibacter
214,0.0,563,563,S,143223,Salegentibacter salegens
215,0.0,71,71,S,1729720,Salegentibacter sp. T436
216,0.0,581,0,F1,61432,unclassified Flavobacteriaceae
217,0.0,451,451,S,1250295,Flavobacteriaceae bacterium MAR_2010_188
218,0.0,68,68,S,1150389,Flavobacteriaceae bacterium UJ101
219,0.0,62,62,S,531844,Flavobacteriaceae bacterium 3519-10
220,0.0,575,30,G,292691,Gramella
221,0.0,270,270,S,2126553,Gramella sp. SH35
222,0.0,145,0,S,1486245,Gramella flava
223,0.0,145,145,S1,1229726,Gramella flava JLT2011
224,0.0,86,86,S,1250205,Gramella sp. MAR_2010_147
225,0.0,22,0,S,411153,Gramella forsetii
226,0.0,22,22,S1,411154,Gramella forsetii KT0803
227,0.0,16,16,S,1913577,Gramella salexigens
228,0.0,6,6,S,1250231,Gramella sp. MAR_2010_102
229,0.0,510,0,G,1649495,Seonamhaeicola
230,0.0,510,510,S,1936081,Seonamhaeicola sp. S2-3
231,0.0,466,3,G,252356,Maribacter
232,0.0,382,382,S,1836467,Maribacter sp. T28
233,0.0,44,44,S,313603,Maribacter sp. HTCC2170
234,0.0,33,33,S,1178778,Maribacter cobaltidurans
235,0.0,3,3,S,1250153,Maribacter sp. MAR_2009_60
236,0.0,1,1,S,1644130,Maribacter sp. 1_2014MBL_MicDiv
237,0.0,446,1,G,291183,Lacinutrix
238,0.0,428,428,S,1486034,Lacinutrix venerupis
239,0.0,15,15,S,2057808,Lacinutrix sp. Bg11-31
240,0.0,2,2,S,983544,Lacinutrix sp. 5H-3-7-4
241,0.0,299,17,G,76831,Myroides
242,0.0,245,0,S,256,Myroides odoratus
243,0.0,245,245,S1,929704,Myroides odoratus DSM 2801
244,0.0,32,32,S,480520,Myroides profundi
245,0.0,3,3,S,76832,Myroides odoratimimus
246,0.0,2,2,S,1583100,Myroides sp. A21
247,0.0,273,0,G,252306,Robiginitalea
248,0.0,273,0,S,252307,Robiginitalea biformata
249,0.0,273,273,S1,313596,Robiginitalea biformata HTCC2501
250,0.0,260,0,G,1518147,Wenyingzhuangia
251,0.0,260,260,S,1790137,Wenyingzhuangia fucanilytica
252,0.0,218,13,G,326319,Dokdonia
253,0.0,157,157,S,983548,Dokdonia sp. 4H-3-7-5
254,0.0,45,45,S,1239415,Dokdonia sp. PRO95
255,0.0,3,3,S,313590,Dokdonia sp. MED134
256,0.0,212,0,G,358023,Lutibacter
257,0.0,200,200,S,1622118,Lutibacter profundi
258,0.0,12,12,S,1850246,Lutibacter sp. LPB0138
259,0.0,206,10,G,104267,Tenacibaculum
260,0.0,80,80,S,584609,Tenacibaculum jejuense
261,0.0,51,51,S,754423,Tenacibaculum sp. SZ-18
262,0.0,30,30,S,1850252,Tenacibaculum todarodis
263,0.0,27,27,S,669041,Tenacibaculum dicentrarchi
264,0.0,8,8,S,107401,Tenacibaculum maritimum
265,0.0,150,0,G,417127,Zunongwangia
266,0.0,150,0,S,398743,Zunongwangia profunda
267,0.0,150,150,S1,655815,Zunongwangia profunda SM-A87
268,0.0,123,0,G,244698,Gillisia
269,0.0,123,123,S,1336796,Gillisia sp. Hel1_33_143
270,0.0,123,0,G,104264,Cellulophaga
271,0.0,98,98,S,979,Cellulophaga lytica
272,0.0,13,0,S,59600,Cellulophaga algicola
273,0.0,13,13,S1,688270,Cellulophaga algicola DSM 14237
274,0.0,12,7,S,76594,Cellulophaga baltica
275,0.0,4,4,S1,1348585,Cellulophaga baltica NN016038
276,0.0,1,1,S1,1348584,Cellulophaga baltica 18
277,0.0,115,0,G,111500,Muricauda
278,0.0,59,59,S,516051,Muricauda lutaonensis
279,0.0,56,0,S,111501,Muricauda ruestringensis
280,0.0,56,56,S1,886377,Muricauda ruestringensis DSM 13258
281,0.0,112,0,G,28250,Ornithobacterium
282,0.0,112,58,S,28251,Ornithobacterium rhinotracheale
283,0.0,54,54,S1,1401325,Ornithobacterium rhinotracheale ORT-UMN 88
284,0.0,108,0,G,1013,Weeksella
285,0.0,108,0,S,1014,Weeksella virosa
286,0.0,108,108,S1,865938,Weeksella virosa DSM 16922
287,0.0,105,0,G,261827,Algibacter
288,0.0,105,105,S,1736674,Algibacter alginicilyticus
289,0.0,104,0,G,112040,Zobellia
290,0.0,104,104,S,63186,Zobellia galactanivorans
291,0.0,93,0,G,1204360,Siansivirga
292,0.0,93,0,S,762954,Siansivirga zeaxanthinifaciens
293,0.0,93,93,S1,1454006,Siansivirga zeaxanthinifaciens CC-SAMT-1
294,0.0,65,0,G,216431,Croceibacter
295,0.0,65,0,S,313588,Croceibacter atlanticus
296,0.0,65,65,S1,216432,Croceibacter atlanticus HTCC2559
297,0.0,54,0,G,336276,Olleya
298,0.0,34,34,S,639310,Olleya aquimaris
299,0.0,20,20,S,2058135,Olleya sp. Bg11-27
300,0.0,53,0,G,393005,Tamlana
301,0.0,53,53,S,2069432,Tamlana sp. UJ94
302,0.0,51,0,G,34084,Riemerella
303,0.0,51,51,S,34085,Riemerella anatipestifer
304,0.0,41,0,G,389486,Sediminicola
305,0.0,41,41,S,1453352,Sediminicola sp. YIK13
306,0.0,41,0,G,221065,Kordia
307,0.0,41,41,S,2282170,Kordia sp. SMS9
308,0.0,37,0,G,1209327,Flavivirga
309,0.0,37,37,S,1803846,Flavivirga eckloniae
310,0.0,25,0,G,444459,Flagellimonas
311,0.0,25,25,S,1383885,Flagellimonas sp. HME9304
312,0.0,12,0,G,1176327,Aureitalea
313,0.0,12,12,S,2094025,Aureitalea sp. RR4-38
314,0.0,9,0,G,83612,Psychroflexus
315,0.0,9,0,S,57029,Psychroflexus torquis
316,0.0,9,9,S1,313595,Psychroflexus torquis ATCC 700755
317,0.0,4,0,G,153265,Aequorivita
318,0.0,4,0,S,101385,Aequorivita sublithincola
319,0.0,4,4,S1,746697,Aequorivita sublithincola DSM 14238
320,0.0,1,0,G,379070,Gilvibacter
321,0.0,1,1,S,754429,Gilvibacter sp. SZ-19
322,0.0,39,0,F,246874,Cryomorphaceae
323,0.0,39,0,G,267986,Owenweeksia
324,0.0,39,0,S,253245,Owenweeksia hongkongensis
325,0.0,39,39,S1,926562,Owenweeksia hongkongensis DSM 17368
326,0.0,27,0,F,39782,Blattabacteriaceae
327,0.0,27,5,G,34098,Blattabacterium
328,0.0,13,13,S,1316444,Blattabacterium sp. (Nauphoeta cinerea)
329,0.0,4,4,S,1653831,Blattabacterium cuenoti
330,0.0,2,0,S,624186,Blattabacterium sp. (Blattella germanica)
331,0.0,2,2,S1,331104,Blattabacterium sp. (Blattella germanica) str. Bge
332,0.0,2,2,S,1186051,Blattabacterium sp. (Blaberus giganteus)
333,0.0,1,1,S,164514,Blattabacterium punctulatus
334,0.0,9,0,F,1853230,Crocinitomicaceae
335,0.0,9,0,G,332102,Fluviicola
336,0.0,9,0,S,191579,Fluviicola taffensis
337,0.0,9,9,S1,755732,Fluviicola taffensis DSM 16823
338,0.0,2,0,F,1755828,Ichthyobacteriaceae
339,0.0,2,0,G,1755829,Ichthyobacterium
340,0.0,2,2,S,242600,Ichthyobacterium seriolicida
341,0.0,1,0,O1,313602,unclassified Flavobacteriales
342,0.0,1,0,G,336809,Candidatus Sulcia
343,0.0,1,1,S,336810,Candidatus Sulcia muelleri
344,0.02,8769,0,C,117747,Sphingobacteriia
345,0.02,8769,0,O,200666,Sphingobacteriales
346,0.02,8769,119,F,84566,Sphingobacteriaceae
347,0.01,2852,4,G,84567,Pedobacter
348,0.0,642,0,S,984,Pedobacter heparinus
349,0.0,642,642,S1,485917,Pedobacter heparinus DSM 2366
350,0.0,591,591,S,1727164,Pedobacter sp. PACM 27299
351,0.0,564,564,S,430522,Pedobacter steynii
352,0.0,553,553,S,188932,Pedobacter cryoconitis
353,0.0,498,498,S,363852,Pedobacter ginsengisoli
354,0.01,2397,4,G,423349,Mucilaginibacter
355,0.0,1101,1101,S,652787,Mucilaginibacter mallensis
356,0.0,1073,1073,S,1300914,Mucilaginibacter sp. PAMC 26640
357,0.0,151,0,S,423351,Mucilaginibacter paludis
358,0.0,151,151,S1,714943,Mucilaginibacter paludis DSM 18603
359,0.0,43,43,S,1234841,Mucilaginibacter sp. BJC16-A31
360,0.0,25,25,S,1550579,Mucilaginibacter gotjawali
361,0.0,2023,172,G,28453,Sphingobacterium
362,0.0,929,929,S,743722,Sphingobacterium sp. 21
363,0.0,612,612,S,1538644,Sphingobacterium sp. ML3W
364,0.0,157,157,S,1010,Sphingobacterium mizutaii
365,0.0,106,106,S,2003121,Sphingobacterium sp. G1-14
366,0.0,47,47,S,1933220,Sphingobacterium sp. B29
367,0.0,732,0,G,929509,Solitalea
368,0.0,732,0,S,995,Solitalea canadensis
369,0.0,732,732,S1,929556,Solitalea canadensis DSM 3403
370,0.0,589,0,G,1649482,Pseudopedobacter
371,0.0,589,0,S,151895,Pseudopedobacter saltans
372,0.0,589,589,S1,762903,Pseudopedobacter saltans DSM 12145
373,0.0,57,0,F1,84568,unclassified Sphingobacteriaceae
374,0.0,57,57,S,1986952,Sphingobacteriaceae bacterium GW460-11-11-14-LB5
375,0.02,7472,0,C,768503,Cytophagia
376,0.02,7472,51,O,768507,Cytophagales
377,0.01,2869,15,F,89373,Cytophagaceae
378,0.0,1715,28,G,107,Spirosoma
379,0.0,1073,1073,S,2057025,Spirosoma pollinicola
380,0.0,411,411,S,1211326,Spirosoma aerolatum
381,0.0,120,120,S,564064,Spirosoma rigui
382,0.0,59,59,S,1379870,Spirosoma radiotolerans
383,0.0,24,24,S,1178516,Spirosoma montaniterrae
384,0.0,375,0,G,1664383,Pseudarcicella
385,0.0,375,375,S,2183547,Pseudarcicella sp. HME7025
386,0.0,297,11,G,105,Runella
387,0.0,182,0,S,106,Runella slithyformis
388,0.0,182,182,S1,761193,Runella slithyformis DSM 19594
389,0.0,104,104,S,2259595,Runella sp. HYN0085
390,0.0,156,0,G,861914,Fibrella
391,0.0,120,120,S,1834519,Fibrella sp. ES10-3-2-2
392,0.0,36,0,S,651143,Fibrella aestuarina
393,0.0,36,36,S1,1166018,Fibrella aestuarina BUZ 2
394,0.0,114,0,G,319458,Leadbetterella
395,0.0,114,0,S,316068,Leadbetterella byssophila
396,0.0,114,114,S1,649349,Leadbetterella byssophila DSM 17132
397,0.0,108,0,G,2173039,Arcticibacterium
398,0.0,108,108,S,1784714,Arcticibacterium luteifluviistationis
399,0.0,66,0,G,120831,Dyadobacter
400,0.0,66,0,S,94254,Dyadobacter fermentans
401,0.0,66,66,S1,471854,Dyadobacter fermentans DSM 18053
402,0.0,23,0,G,978,Cytophaga
403,0.0,23,0,S,985,Cytophaga hutchinsonii
404,0.0,23,23,S1,269798,Cytophaga hutchinsonii ATCC 33406
405,0.01,2395,0,F,563798,Cyclobacteriaceae
406,0.0,742,41,G,390846,Echinicola
407,0.0,597,597,S,1795355,Echinicola strongylocentroti
408,0.0,104,0,S,390884,Echinicola vietnamensis
409,0.0,104,104,S1,926556,Echinicola vietnamensis DSM 17526
410,0.0,699,0,G,280472,Aquiflexum
411,0.0,699,0,S,280473,Aquiflexum balticum
412,0.0,699,699,S1,758820,Aquiflexum balticum DSM 16537
413,0.0,481,0,G,232244,Belliella
414,0.0,481,0,S,232259,Belliella baltica
415,0.0,481,481,S1,866536,Belliella baltica DSM 15883
416,0.0,251,0,G,246875,Algoriphagus
417,0.0,244,244,S,388413,Algoriphagus machipongonensis
418,0.0,7,7,S,1727163,Algoriphagus sp. M8-2
419,0.0,222,0,G,68288,Cyclobacterium
420,0.0,122,122,S,320787,Cyclobacterium amurskyense
421,0.0,100,0,S,104,Cyclobacterium marinum
422,0.0,100,100,S1,880070,Cyclobacterium marinum DSM 745
423,0.0,1025,2,F,1853232,Hymenobacteraceae
424,0.0,598,24,G,89966,Hymenobacter
425,0.0,200,200,S,1484116,Hymenobacter sp. PAMC 26554
426,0.0,121,121,S,1385664,Hymenobacter sp. DG25B
427,0.0,92,0,S,1446467,Hymenobacter swuensis
428,0.0,92,92,S1,1227739,Hymenobacter swuensis DY53
429,0.0,52,52,S,1411621,Hymenobacter sedentarius
430,0.0,52,52,S,1484118,Hymenobacter sp. PAMC 26628
431,0.0,31,31,S,1850093,Hymenobacter nivis
432,0.0,17,17,S,1356852,Hymenobacter sp. APR13
433,0.0,9,9,S,1385663,Hymenobacter sp. DG25A
434,0.0,234,1,G,323449,Pontibacter
435,0.0,139,139,S,388950,Pontibacter akesuensis
436,0.0,94,94,S,400092,Pontibacter korlensis
437,0.0,191,0,G,1379908,Rufibacter
438,0.0,104,104,S,512763,Rufibacter tibetensis
439,0.0,78,78,S,1379910,Rufibacter sp. DG31D
440,0.0,9,9,S,1379909,Rufibacter sp. DG15C
441,0.0,695,0,F,200667,Flammeovirgaceae
442,0.0,583,0,G,59739,Flammeovirga
443,0.0,583,583,S,1191459,Flammeovirga sp. MY04
444,0.0,80,0,F1,340671,unclassified Flammeovirgaceae
445,0.0,80,80,S,1257021,Flammeovirgaceae bacterium 311
446,0.0,32,0,G,869806,Marivirga
447,0.0,32,0,S,1006,Marivirga tractuosa
448,0.0,32,32,S1,643867,Marivirga tractuosa DSM 4126
449,0.0,217,0,F,1937968,Bernardetiaceae
450,0.0,217,0,G,1937972,Bernardetia
451,0.0,217,0,S,999,Bernardetia litoralis
452,0.0,217,217,S1,880071,Bernardetia litoralis DSM 6794
453,0.0,167,0,F,1853234,Persicobacteraceae
454,0.0,167,0,G,59740,Persicobacter
455,0.0,167,167,S,1085624,Persicobacter sp. JZB09
456,0.0,38,0,O1,1124781,unclassified Cytophagales
457,0.0,38,0,O2,1751870,unclassified Cytophagales (miscellaneous)
458,0.0,38,38,S,1945892,Cytophagales bacterium TFI 002
459,0.0,15,0,F,1501348,Amoebophilaceae
460,0.0,11,3,G,273135,Candidatus Cardinium
461,0.0,6,0,S,249402,Cardinium endosymbiont of Encarsia pergandiella
462,0.0,6,6,S1,1231626,Cardinium endosymbiont cEper1 of Encarsia pergandiella
463,0.0,1,1,S,247481,Candidatus Cardinium hertigii
464,0.0,1,1,S,650378,Cardinium endosymbiont of Sogatella furcifera
465,0.0,4,0,G,281119,Candidatus Amoebophilus
466,0.0,4,0,S,281120,Candidatus Amoebophilus asiaticus
467,0.0,4,4,S1,452471,Candidatus Amoebophilus asiaticus 5a2
468,0.0,1664,0,C,1853228,Chitinophagia
469,0.0,1664,0,O,1853229,Chitinophagales
470,0.0,1664,1,F,563835,Chitinophagaceae
471,0.0,461,0,G,79328,Chitinophaga
472,0.0,220,0,S,79329,Chitinophaga pinensis
473,0.0,220,220,S1,485918,Chitinophaga pinensis DSM 2588
474,0.0,168,168,S,2029983,Chitinophaga caeni
475,0.0,73,73,S,2033437,Chitinophaga sp. MD30
476,0.0,432,0,G,379899,Niabella
477,0.0,310,0,S,446683,Niabella soli
478,0.0,310,310,S1,929713,Niabella soli DSM 19437
479,0.0,122,122,S,1176587,Niabella ginsenosidivorans
480,0.0,336,0,G,354354,Niastella
481,0.0,336,0,S,354356,Niastella koreensis
482,0.0,336,336,S1,700598,Niastella koreensis GR20-10
483,0.0,195,0,G,649460,Filimonas
484,0.0,195,195,S,477680,Filimonas lacunae
485,0.0,156,0,G,1769012,Arachidicoccus
486,0.0,156,156,S,1850526,Arachidicoccus sp. BS20
