ASV,cpd35610,cpd01242,cpd01293,cpd00035,cpd01055,cpd00224,cpd00132,cpd00041,cpd00158,cpd00526,cpd00137,cpd00084,cpd01107,cpd02733,cpd01741,cpd01171,cpd00082,cpd00751,cpd00106,cpd00108,cpd00027,cpd00023,cpd00033,cpd01113,cpd00119,cpd00359,cpd00322,cpd00107,cpd01122,cpd02475,cpd00039,cpd00130,cpd03198,cpd00060,cpd03847,cpd00122,cpd00218,cpd03846,cpd00064,cpd00214,cpd00066,cpd07053,cpd00129,cpd00020,cpd00382,cpd00396,cpd00105,cpd00550,cpd00036,cpd00076,cpd00161,cpd00069,cpd04945,cpd00597,cpd00156,cpd00024,cpd00536,cpd00392,cpd00121,cpd00851,cpd00029,cpd00211,cpd00141
Enterorhabdus.1,,-2.977079552407563,1.0042651081087506,0.3349686732056865,,0.6128554687668228,0.6087542206371721,0.3726011809791843,-1.1757198040707466,,0.08727521687452566,0.37482240835828234,0.32993283419639263,,,-2.3033599631714523,0.39754149203569694,,1.0820041720162603,0.4743076962726087,-1.8039047368487529,0.5068683897242793,0.8917197551228518,,0.8162774871723525,,0.28102007386017086,0.5083020130016531,,,0.3301940988090771,0.7453806222078968,-2.688813650942353,0.48888884930632015,-1.9346435332312912,0.5638468959160414,-1.6743580741001538,-0.5183587041801155,0.6688531166457522,0.6262757135202276,-1.9728000134796346,,0.7773069000951449,0.9909483530881465,0.5730480098636507,-0.6376511394157186,0.6248713226326835,-1.213159104733455,0.35305982576612244,0.2117698535469322,0.7915766360389028,-1.9102010701763616,,,0.40980600732288736,0.505233718198005,-1.6884138491247542,,-1.7747907106503693,-1.8492996192817674,-0.14127874604336593,0.31812162173364333,0.6167878973571123
Eubacterium.1,,0.11679023345563544,-1.547630172733276,-0.39358289627981374,,-2.797790838656046,-2.8486159304563277,-0.8016522713888495,-1.1757198040707466,,-1.0889088907469093,-0.2809196116618614,-0.4596116844437419,,,-2.3033599631714523,-4.88836889765669,,0.0799401105318554,-2.6401118070841116,-1.8039047368487529,-0.46014321804010067,0.2539140971846682,,-1.8481681063158844,,-1.1925804586329494,-1.1926542469010406,,,-3.2341657577284404,-0.36402949910969684,-2.688813650942353,-3.5875422832302473,-1.9346435332312912,-4.945906131554777,-1.6743580741001538,-4.820865048941495,-1.6802038422629404,-2.792788714129775,-1.9728000134796346,,-0.8495957017834601,-0.09212362792802524,-1.9037767851301344,-0.6376511394157186,-2.790873183195664,-1.213159104733455,-0.2646136269024749,-3.7405380852304795,-1.3408167516467844,-1.9102010701763616,,,-1.582511723513578,-2.303088488690341,-1.6884138491247542,,-1.7747907106503693,-1.8492996192817674,-0.04768718589551393,-1.924468652466563,-0.4049761979979838
Veillonella.1,,0.7604580581546823,0.8308029452279853,0.7457682863125072,,0.6392932420637265,0.6314748839648927,0.7205281298289722,1.108913442496883,,0.8314101974881394,0.8061770578338951,0.47371994749901164,,,0.7389287170348767,0.906868700589957,,-0.07529147581900487,0.5911627477229707,0.8790644029528556,0.6977843637089824,0.6852174460192909,,0.737322089632685,,0.7808861726930432,1.0850417553075047,,,0.4037438423222617,1.2038765309269244,0.5822936633467134,0.6877483519302926,0.6744014359268856,0.45180646353924214,0.6420034938255313,0.5348046752876221,0.17369365161439496,0.2644308820842659,0.6492923973485024,,0.13895864623494328,1.2874000477984662,0.8499709384611245,1.7538297891745578,0.6366914701307662,-1.213159104733455,0.5035549581617449,0.9313024293787739,0.7491747858460349,0.8109556203520258,,,0.34955563104868215,0.7266248985129037,0.670724941561881,,0.8338280173190242,1.0169839013257969,0.9016770561908155,1.0456573793689117,0.8422247374433934
Eubacterium.2,,0.04246435733837614,0.8927598798975155,-0.0992086810417543,,-0.008162975418126535,0.40175621330403627,-0.9479247764930366,0.7679116514717951,,-0.6877258127741899,0.5405206607289609,0.22042442417625208,,,0.30248964384443566,-0.011126910339195497,,-0.37090134476107145,-0.0813658762447638,0.3719160071757174,0.28880555963809657,0.45185790018260935,,0.6077041126407038,,0.6497629047817068,-0.18969753793698807,,,0.10376959972575112,-0.4416908667824688,-0.14259042847567724,-0.10467091848780978,0.49246884531919155,0.4704321108653051,0.7762744525880626,0.12437481227899491,0.6014814384368805,0.3798636586003571,0.4866199975920657,,0.23931602825062334,1.0513376212010164,0.3540279212800655,0.7786235221859692,0.09254750354255308,0.9496126444700903,-0.2350112602323719,0.19832662926537575,0.25133292613702946,-0.1588243597648076,,,-0.24434093508277074,-0.11911704754724578,0.6660583553964936,,0.4796728153431733,0.25090826951174555,-1.2684029112648734,0.3764365751611218,0.2503379686926505
Parabacteroides.1,,0.15651749915182242,0.7029252329462947,0.06571621223236977,,0.3446623939899892,0.36981756034191643,0.3008433050574682,0.8143577840266919,,0.193551729379096,-0.03097872693873617,0.3429265351315238,,,0.13019398518700023,-0.33455903743243326,,1.3407977205667558,0.1871689871640248,0.48888644759195227,0.5777868942025687,0.37317856980725944,,0.6373545437764954,,-0.026822136366475118,0.3677931261882577,,,0.505776917200066,1.0067036122417454,0.18352791190399034,0.42251924323606893,0.5309437220347363,0.16213330083956037,0.6734801052187908,0.2610890427229202,0.5855255076186238,0.49541112242545565,0.5709146350683137,,0.5184750641711283,0.6323334375154281,0.47306526516165576,-0.6376511394157186,0.31739606618516747,-1.213159104733455,0.6568650086359393,0.14971217866579598,-0.8479019823900715,-0.11200661686838638,,,0.05909163533693642,0.4273730739956186,0.725166605962342,,0.502792313808185,0.4910990910850856,0.39751137689218496,-0.3020672780451734,0.9621401069677075
Bifidobacterium.2,,-0.4448913420285829,-0.23780466362585034,-0.3818715038008926,,-0.3052592716968704,-0.9484518890852108,-0.5977094077942194,0.5608439237081564,,-0.06650440483920439,-0.9677974023365569,-0.7028231925354272,,,-0.274880056831917,-0.7904093965218182,,-1.2597582191130994,0.33044210592753603,0.2289566475210205,-1.4967165246703416,-1.6330360352856128,,0.09387667153952156,,-0.8983356384159783,-0.04920271710935938,,,-0.3067535615568386,-0.4234557038243455,-0.06447135805636439,-0.7083282615844169,-0.4111191074100419,-0.7740704838279112,0.23310773526922396,-1.3669216133057083,-1.8009892124522713,-0.8086758902877873,0.21722161425225672,,0.30954224898884436,-1.0113643920208597,0.23275924748987517,1.3510291908477896,-0.3659662192389297,-1.0705908917464853,-0.5933998700430582,-0.2705308588540154,-0.5647256389545655,0.45427444833676506,,,-0.7192302865031089,0.011023327165677752,-0.14988610850363795,,0.28911052579179863,0.3827886065197643,0.4180443585675509,-1.2925161804697198,-0.13425550070273595
Bacillus.1,,0.28446279026954013,-1.547630172733276,-0.09412976083405879,,-2.797790838656046,-2.8486159304563277,0.2179191541599304,0.8464177584812721,,0.3142643009931048,-3.4181951584249024,-3.4462729066605604,,,0.43806214636463703,0.1394933607769671,,-0.41874812157787344,-2.6401118070841116,0.6527062405368806,0.6248084480716948,0.1529737528055743,,-1.8481681063158844,,0.23896071868395255,0.0818015601967901,,,0.26935048533291833,0.1757646136880816,-2.688813650942353,-3.5875422832302473,0.45990367890999284,-0.0020828230852612236,-1.6743580741001538,0.03496279716846525,-1.4779494095975707,-2.792788714129775,-1.9728000134796346,,0.34507353169852895,-1.1501801150622042,-1.9037767851301344,-0.6376511394157186,-2.790873183195664,-1.213159104733455,0.26186061531782445,-3.7405380852304795,-2.8936217092217715,-1.9102010701763616,,,0.2728439912567018,0.7160924315055658,-1.6884138491247542,,-1.7747907106503693,-1.8492996192817674,-0.17843086507692268,0.7856733142949485,-1.8484207136583595
Streptococcus.1,,-0.23909954983524317,-0.3115558960754201,-0.36167241224316776,,-0.33529787216075885,0.07324435426508837,-0.013920313521159088,0.5935293432933426,,-0.4817128808422522,-0.31224561190524736,0.34370797448846124,,,-0.03356308068173887,-0.3677782663615588,,0.3096323765144268,-0.10137253167107944,0.15972498382799488,0.21325545096721782,-0.30474381071349177,,0.21517199329557907,,-0.1465286366129516,-0.3404886603426488,,,-0.23361975933017537,0.3273338041483897,-0.04946678050631353,0.1079821213878341,0.5327188028520617,-0.2856099770060926,0.29892555150164624,0.25102319537504575,-1.8395964084031986,0.44588076840200747,0.06343841666830373,,-0.8694349423703155,-1.6005892688406655,0.05327652574247579,1.5333298842326974,-0.22097952300117485,-1.125820019299996,-0.1474463399109375,-0.706735573006549,-1.8587681350180814,0.2896602968329422,,,-1.6341578825913932,0.00470100546837959,0.25131686967558986,,0.20485184833156347,0.7037743369224017,-0.02758138059264491,-0.8653218016538197,0.5464463936785637
Parvibacter.1,,-2.977079552407563,-1.547630172733276,0.24124149832052436,,0.5975642204859708,0.6601775743515673,0.526494278954221,-1.1757198040707466,,0.08727521687452566,0.5481794941107297,0.24965109188974866,,,0.17948294489306862,0.2391138757304139,,1.2420612261398618,0.4959130650281478,0.31910571112943625,0.7865824911437277,0.42440383596653175,,0.7934956675963506,,0.31306694904827165,0.7070844013117044,,,0.3009780344112284,0.7854310095890592,-2.688813650942353,0.49379430193271767,-1.9346435332312912,0.34164906363936004,0.7344179190743798,0.3122985901264116,0.48109853708564876,0.05175473626068249,0.7398974424086537,,0.1816878396982024,0.9909483530881465,0.6142619052981226,-0.6376511394157186,0.653698061433019,-1.213159104733455,0.34420313229940924,0.5892257175412793,0.19362733649741865,-1.9102010701763616,,,0.3081065998707581,0.8174390115221846,0.45057073518979995,,0.6195914432675977,-1.8492996192817674,-0.16334127262908824,0.027512733742047588,0.7438326393721643
Blautia.1,,-2.977079552407563,-0.011489287991115475,-0.9529086165872127,,-2.797790838656046,-0.8362949839677465,-1.408401129034739,-1.1757198040707466,,-0.4078915802333081,-3.4181951584249024,-3.4462729066605604,,,-0.12243418522929353,-0.7109424419701382,,-0.9574612226421775,0.27600045243387916,-1.8039047368487529,-1.3339167919979973,-1.2087587389003684,,-0.09800701070000044,,-1.0853011478751073,-0.5312556297692327,,,-0.5437440206227744,-1.402400498692811,-0.004119612799492423,-3.5875422832302473,-1.9346435332312912,-0.5345184157420635,0.2624673277935468,-1.0278571902493427,-1.862634661660446,-2.792788714129775,0.0027082460420199705,,-1.238041890294327,-1.335714509030567,-1.9037767851301344,-0.6376511394157186,-0.22613800045727384,-1.0428478881382097,-0.5866130611896726,-3.7405380852304795,-1.110305264951718,0.22742201913066942,,,-1.1893788459394474,-0.5333280245307538,0.11089634369388829,,0.054330391785442834,-1.8492996192817674,-0.3451829391198385,0.3098814652710639,-1.8484207136583595
Clostridium.2,,0.06680854781385882,0.5005145381048045,0.22010693927779212,,-0.061980347896961205,0.10381307563968094,0.15113672729206748,0.7896422231940642,,-0.4775510034294866,-0.305563511107064,-0.14130538638435317,,,0.4580767945918263,0.0823726426258083,,-1.4193698454422934,0.15239609768376755,0.5367049233520361,-1.3473767186828438,-0.03517719901065469,,-0.0899020694303491,,-0.3947402512190797,-1.225559650738443,,,0.4092680122336862,0.43861755510531336,0.26283783781730763,-0.15928495772837353,0.40767801373926027,-0.5537824326228016,0.22673867387615965,-0.4826899186934272,-0.02147937292621359,0.3059691918154348,0.20333964352623055,,-0.060694134917944696,0.8184103297117696,0.1935124815515103,1.666155643456358,0.02435965842539102,0.7843181269391745,0.6407668571083153,-0.31255323572341814,0.28254793807658296,0.5076881575064783,,,-1.0068309648243658,-0.16718563573269668,0.5922815700806521,,-1.7747907106503693,0.46633988163234164,-0.4420258189750713,0.7135806067277423,0.7085697370913893
Bacteroides.1,,0.3995965125829892,1.3981980311489477,0.8964284031176268,,0.6351472746976913,0.8137668231618443,0.541170845089278,1.1176306181693416,,0.38929336128593706,0.16528973674690325,0.6104392749899464,,,0.4631356553720283,0.42019380962765573,,1.205684622929949,0.6837783005518245,0.6934220204192904,0.2206744249514844,0.04802776956235947,,0.7309088591187002,,0.4438396055640624,-0.641205065350075,,,0.7591909194009206,0.8234079162462891,0.6351256110717417,0.770964224243582,0.7167896833811307,0.3958301847753012,0.8503071950247832,0.6629652922139008,0.6727444220592571,0.6515230224979721,0.6668086396762725,,0.3226557821893125,-0.16711073001728186,0.732874030251581,-0.6376511394157186,0.6017409163521213,1.3192844662054584,0.5384324797205859,0.6994601566500377,0.7995360277133322,0.6091404279354949,,,0.5356559118674371,0.48046068580263973,0.48668472385592065,,0.8548067624443705,0.9764926198542253,0.4992918199054992,0.029196056772582774,0.7297274784598531
Clostridium.3,,0.2446248531792114,0.48512954852569135,-0.03258887536357551,,0.13552066567392404,-0.06495174028254617,-0.4308453743803681,0.8928668882138585,,-0.4891367702812415,0.2140132586729736,0.1295935906874656,,,0.45909556012910546,0.24729167919674178,,-0.9271721326224976,0.3924759627995571,0.6344471356316722,-0.937970615352121,0.045716798029506435,,0.4562599793836377,,0.5849930209116602,0.6760665942835804,,,0.14417730169535306,-1.154196132656643,0.5294382105386709,-0.3254162866757136,0.42925694949933774,0.2498512303894621,0.5025971180755195,-0.0328534644721871,-1.1198055441137071,0.2153073157934922,0.404076207984755,,-0.09836447098453231,0.37486377851722585,0.5762821519239474,-0.6376511394157186,0.29330007463696545,1.0411648956168638,-0.20321657426305398,0.3313871145011809,0.49297508275289814,0.41317409447734715,,,-0.26941656787498697,-1.0097119589969918,0.4891359994828711,,0.44188740524623005,-0.8924850913576166,-0.06278259882258602,0.8380664394053523,0.5871384928043959
Lactobacillus.1,,0.49247157216627396,0.965747490262815,-0.7430907438032646,,0.48186474572179794,0.22400373013523528,0.4310532122301652,-1.1757198040707466,,-0.652069728401355,-0.17086846512988144,0.27593007108057904,,,0.4849586720856201,0.5050151021277135,,0.7050166437504862,0.5465794904999405,-1.8039047368487529,0.497270664333565,-0.14235509845708055,,-1.8481681063158844,,-0.03397277584039172,-0.42057443877435885,,,0.4043954110810456,0.7819755284118927,0.5308299685591018,-0.4159784890092086,-1.9346435332312912,-0.24730555568069312,0.6535775330979434,0.13121933967077903,0.41382501082133927,0.40246588057553534,-0.09360836676342361,,-0.19956881902592782,0.011663301417820505,-1.9037767851301344,-0.6376511394157186,0.3558288729410253,0.6427964607275507,0.3651363348461542,0.32561869801197246,-0.798464916152818,-1.9102010701763616,,,0.08333007419244717,0.3331847302042829,0.5656702718354342,,0.6910943808745086,0.4509606131562949,-0.020515442626776112,0.15152773228256766,0.4389772408363717
Bacteroides.2,,0.5043958319158993,0.9077010434850514,0.46641195067805835,,0.44940530167744286,0.7577315126415045,0.5936098683407571,1.0233146628346972,,0.507149192431045,0.8166817559359555,0.5637448460473055,,,0.406686009546173,0.06601703569315641,,1.3613368910866401,0.2360329429246086,0.6492766565952587,0.4806095148971473,0.21400868594968855,,0.744179750966105,,0.7165008531502987,-0.40292455480336165,,,0.6201090980861715,0.9891275392989173,0.5377033553281815,0.8083353074081229,0.6779088370953157,-0.11003575888916763,0.6812912590254124,0.5205281404955816,0.3861296509128056,0.6455660668829112,0.5454390348466501,,-0.23940021929543984,0.6156516170051152,0.6802367181477715,1.5446351996236924,0.5081181124959528,1.0093086942429594,0.7276457701145469,0.46773611047547414,0.9529179845909126,0.2423514502305915,,,0.5623685672457864,0.49379297047847054,0.4605866464721997,,0.7401151838909531,0.507529239544389,0.7727402125080178,0.027512733742047588,0.9096019350356506
Clostridium.4,,-0.3705225899587175,0.24588936594675137,-1.0959754787423983,,-0.26501605544224743,-0.6826036730566677,-0.5596518317143104,0.5210558514603492,,-0.10926012254722811,-1.059686315473663,-0.37500629496273147,,,-0.15407979512732067,-0.6896509465167375,,-1.1669607619449627,-0.07354882443680348,0.13334516183802492,-0.2926245180980884,-0.29582725293617407,,-0.20127016773596024,,-0.4391874232844787,-0.4719456457793787,,,-0.7771287140372852,-0.055259091619942594,-0.07043287623142144,-0.8163772656397612,0.13376938915800932,-0.6679160726077963,-0.02392398223234797,-0.6960014104047842,-1.0332575443995398,-0.1158286824420808,0.09355649940137492,,-0.6711825782000282,-1.170523798611367,0.14957340866234656,-0.6376511394157186,-0.2381882923998127,-1.213159104733455,-3.6592282842705566,-0.595431206703779,-0.5772990935124721,0.20513891783607355,,,-1.0181592907800905,-0.06574433928615987,0.3516303089525085,,0.1619984094077196,-0.017885737684724703,-0.4129961787306978,-1.924468652466563,-0.007116666820530739
Clostridium.5,,-0.31740577790881125,-0.07857035879266064,-0.6193408995119029,,-0.43931697160754224,-2.8486159304563277,-1.3354422621536162,-1.1757198040707466,,-0.42760847447628936,-1.0245083922329492,-0.40757925896958097,,,-0.14083080779006016,-0.7407356668713266,,-0.9934295170405472,-2.6401118070841116,-1.8039047368487529,-1.250085809816633,-1.3468980696747064,,-1.8481681063158844,,-1.240860530798764,-0.4077399797551768,,,-1.3771196644401944,-1.5553636545057978,-0.10918975321003545,-0.7969334543063519,-1.9346435332312912,-0.4820834933897228,-1.6743580741001538,-0.8531791967569415,-1.372134176613702,0.08437828567262164,-1.9728000134796346,,-0.6824060264323994,-1.1883245217168843,-1.9037767851301344,-0.6376511394157186,-0.2520752362895278,-1.213159104733455,-0.4981652777717899,-0.5814298026835439,-1.8058713445151044,-1.9102010701763616,,,-0.9349003537746831,-2.303088488690341,-1.6884138491247542,,-1.7747907106503693,-1.8492996192817674,-0.5413071886108247,-1.924468652466563,0.3824308945336003
