,id,RC-ABX_-1.5,RC-ABX_1.5,RC-ABX_4.0,RC-ABX_6.0,RC-ABX_9.0,RC-ABX_12.5
77,rxn03030_c1,0.0,0.0,0.0,0.0,0.0,0.0
78,rxn01636_c1,0.04460859536553934,0.16793426946869272,0.4385242310492431,0.4835572664403897,0.0,0.0
79,rxn05235_c1,0.0,0.0,0.0,0.0,0.0,0.0
80,rxn02090_c1,0.0,0.0,0.0,0.0,0.0,0.0
81,rxn05582_c1,-0.07200980380732883,-0.5151803811969313,-0.09278584053852196,2.430212107605119,0.2418805033773082,0.0
82,rxn08556_c1,0.0,0.0,0.0,0.0,0.0,0.0
83,rxn01843_c1,0.0,0.0,0.0,0.0,0.0,0.0
84,rxn00816_c1,0.0,0.0,0.0,0.0,0.0,0.0
85,rxn02988_c1,0.0,0.0,0.0,0.0,0.0,0.0
86,rxn04792_c1,0.0,0.0,0.0,0.0,0.0,0.0
87,rxn01021_c1,0.0,0.0,0.0,0.0,0.0,0.0
88,rxn00165_c1,0.0,0.0,0.0,0.0,0.0,0.0
89,rxn10228_c1,0.0,0.0,0.0,0.0,0.0,0.0
90,rxn01117_c1,0.0,0.0,0.0,0.0,0.0,0.0
91,rxn05542_c1,0.0,0.0,0.0,0.0,0.0,0.0
92,rxn00539_c1,0.0,0.0,0.0,0.0,0.0,0.0
93,rxn00001_c1,0.0,0.0,0.0,0.0,0.0,0.0
94,rxn01322_c1,0.0,0.0,0.0,0.0,0.0,0.0
95,rxn05545_c1,0.0,0.0,0.0,0.0,0.011027918607916222,0.0
96,rxn08895_c1,0.0,0.0,0.0,0.0,0.0,0.0
97,rxn11268_c1,0.0,0.0,0.0,0.0,0.0,0.0
98,rxn00710_c1,0.3327253845214676,0.03635143255632005,0.0,0.18138388689881157,0.0,0.0
99,rxn10317_c1,0.0,0.0,0.0,0.0,0.0,0.0
100,rxn01114_c1,0.0,0.0,0.0,0.0,0.0,0.0
101,rxn02305_c1,0.0,0.0,0.0,0.0,0.0,0.0
102,rxn00470_c1,0.0029139920200125084,0.0,0.0,0.01632711228171059,0.0,0.000710368743373011
103,rxn08817_c1,0.0,0.0,0.0,0.0,0.0,0.0
104,rxn00910_c1,-0.03612504673833591,-0.1455016440197332,0.0,-0.01632711228171059,0.0,0.0
105,rxn00953_c1,0.0,0.06706034365800964,0.19043766525320763,0.1865766576672817,0.03796726934822683,0.04819011407108802
106,rxn11944_c1,0.0,0.0,0.0,0.0,0.0,0.0
107,rxn01129_c1,-0.06719640005040343,0.008438045405810153,-0.022034141005575544,0.0,0.0,0.0
108,rxn08296_c1,0.0,0.0,0.0,0.0,0.0,0.0
109,rxn05541_c1,0.0,0.0,0.0,0.0,0.0,0.0
110,rxn00717_c1,0.0,0.0,0.0,0.0,0.0,0.0
111,rxn08710_c1,0.0,0.0,0.0,0.0,0.0,0.0
112,rxn05647_c1,0.0,0.0,0.0,0.0,0.0,0.0
113,rxn01962_c1,0.0,0.0,0.0,0.0,0.0,0.0
114,rxn10254_c1,0.0,0.0,0.0,0.0,0.0,0.0
115,rxn05459_c1,0.044816376173463526,0.18050790243894155,0.4713575696359317,0.5022127725939189,0.09397384588756641,0.02185054221578739
116,rxn01682_c1,0.0,0.0,0.0,0.0,0.0,0.0
117,rxn08796_c1,0.0,0.0,0.0,0.0,0.0,0.0
118,rxn08941_c1,0.0,0.0,0.0,0.0,0.0,0.0
119,rxn03181_c1,0.0,0.0,0.0,0.0,0.0,0.0
120,rxn02331_c1,0.0,0.0,0.0,0.0,0.0,0.0
121,rxn12846_c1,0.0,0.0,0.0,0.0,0.0,0.0
122,rxn00337_c1,0.0006572385063278942,0.002647173964270629,0.0069125255423329,0.007365021465387009,0.001378139764490884,0.0003204412974572915
123,rxn05221_c1,0.0,0.0,0.0,0.0,0.0,0.0
124,rxn08308_c1,0.0,0.0,0.0,0.0,0.0,0.0
125,rxn00152_c1,0.0,0.0,0.0,0.0,0.0,0.0
126,rxn00208_c1,0.0,0.0,0.0,0.0,0.0,0.0
127,rxn08823_c1,0.0,0.0,0.0,0.0,0.0,0.0
128,rxn05434_c1,0.0,0.0,0.0,0.0,0.0,0.0
129,rxn00140_c1,0.0,0.0,0.0,0.0,0.0,0.0
130,rxn05346_c1,0.5838364212103299,0.13099834089155826,0.0,0.0,0.0,0.0
131,rxn00452_c1,0.0,0.0,0.0,0.0,0.0,0.0
132,rxn03248_c1,0.0,0.0,0.0,-1.3657888199703192,-1.1333076111493212,0.0
133,rxn05386_c1,0.0,0.0,0.0,0.0,0.0,0.0
134,rxn05516_c1,0.0,0.0,0.0,0.0,0.0,0.0
135,rxn05733_c1,0.0,0.0,0.0,0.0,0.0,0.0
136,rxn00416_c1,0.0,0.0,0.0,0.0,0.0,0.0
137,rxn09206_c1,0.0,0.0,0.0,0.0,0.0,0.0
138,rxn01729_c1,0.0,0.0,0.0,0.0,0.0,0.0
139,rxn08017_c1,0.0,0.0,0.0,0.0,0.0,0.0
140,rxn09209_c1,0.0,0.0,0.0,0.0,0.0,0.0
141,rxn12512_c1,0.0029139920200127456,0.011736749647503153,0.030647997758123324,0.0326542245634176,0.006110244968186296,0.0014207374867460099
142,rxn08669_c1,0.0,0.0,0.0,0.0,0.0,0.0
143,rxn06672_c1,0.0,0.0,0.0,0.0,0.0,0.0
144,rxn00649_c1,0.0,0.0,0.0,0.0,0.0,0.0
145,rxn01739_c1,0.02049066725697624,0.07666233564277539,0.20018720356808664,0.2132915158642824,0.03991102005914656,0.009990370220814969
146,rxn02400_c1,0.0,0.0,0.0,0.0,0.0,0.0
147,rxn01268_c1,0.0,0.0,0.0,0.0,0.0,0.0
148,rxn00641_c1,0.0,0.0,0.0,0.0,0.0,0.0
149,rxn02679_c1,0.0,0.0,0.0,1.3657888199703192,1.1333076111493212,0.0
150,rxn01974_c1,0.0006572385063278942,0.002647173964270629,0.0069125255423329,0.007365021465387009,0.001378139764490884,0.0003204412974572915
151,rxn00242_c1,0.0,0.0,0.0,0.0,0.0,0.0
152,rxn12641_c1,0.0,0.0,0.0,0.0,0.0,0.0
153,rxn00762_c1,0.1251844670265022,-0.9979890277391064,0.0,0.0,0.0,-3.597939439755967
154,rxn08971_c1,0.0,0.0,0.0,0.0,0.0,0.0
155,rxn00060_c1,0.0029139920200125084,0.005868374823751636,0.015323998879062483,0.03265422456342118,0.006110244968186387,0.000710368743373011
156,rxn00225_c1,2.5533314158764093,0.4851370957589958,-2.544934722173344,-5.709137090323446,-7.364526456549421,0.008995970048872065
157,rxn05350_c1,0.5838364212103299,0.13099834089155832,0.0,0.0,0.0,0.0
158,rxn09198_c1,0.0,0.0,0.0,0.0,0.0,0.0
159,rxn08838_c1,0.0,0.0,0.0,0.0,0.0,0.0
160,rxn00148_c1,0.0,-1.3160204433847456,0.0,-1.2940925567624864,0.0,-3.562318102396693
161,rxn01102_c1,0.0,0.0,0.0,0.0,0.0,0.0
162,rxn05569_c1,0.0,0.0,3.3324701562534074,7.058895425871668,7.6232029219168425,0.049019669587981624
163,rxn00100_c1,0.0029139920200127456,0.011736749647503153,0.030647997758123324,0.0326542245634176,0.006110244968186296,0.0014207374867460099
164,rxn02842_c1,0.0,0.0,0.0,0.0,0.0,0.0
165,rxn00514_c1,0.0,0.0,0.0,0.0,0.0,0.0
166,rxn00789_c1,0.0,0.0,0.0,0.0,0.0,0.0
167,rxn03436_c1,0.0,0.0,0.0,0.0,0.0,0.0
168,rxn08583_c1,0.0,0.0,0.0,0.0,0.0,0.0
169,rxn05390_c1,0.0,0.0,0.0,0.0,0.0,0.0
170,rxn05560_c1,-0.5184424544643047,-1.0179053415797035,0.0,-1.0741070935829424,0.0,-3.616409226590389
171,rxn05437_c1,0.0,0.0,0.0,0.0,0.0,0.0
172,rxn05158_c1,0.0,0.0,0.0,0.0,0.0,0.0
173,rxn00837_c1,0.0,0.0,0.0,0.0,0.0,0.0
174,rxn08976_c1,0.0,0.0,0.0,0.0,0.0,0.0
175,rxn00781_c1,-0.21625118360675089,-1.9640804481921592,1.04204547606508,2.200249627233305,0.28093370138236706,0.0
176,rxn09264_c1,0.0,0.0,0.0,0.0,0.0,0.0
177,rxn05319_c1,-6.580701915800423,-1.1630610296035326,-20.65080450762555,-19.740062355022552,-11.207278275281467,-0.7724633008107774
178,rxn00881_c1,0.0,0.0,0.0,0.0,0.0,0.0
179,rxn05298_c1,0.0,0.0,0.0,0.0,0.0,0.0
180,rxn10157_c1,0.0,0.0,0.0,0.0,0.0,0.0
181,rxn06578_c1,0.0,0.0,0.0,0.0,0.0,0.0
182,rxn09265_c1,0.0,0.0,0.0,0.0,0.0,0.0
183,rxn00292_c1,0.0,0.0,0.0,0.0,0.0,0.0
184,rxn08336_c1,0.0,0.0,0.0,0.0,0.0,0.0
185,rxn05401_c1,0.0,0.0,0.0,0.0,0.0,0.0
186,rxn03043_c1,0.0,0.0,0.0,0.0,0.0,0.0
187,rxn01709_c1,0.0,0.10442302025347172,0.15210807233350154,0.4964153667088934,0.0,0.0
188,rxn02264_c1,0.0029139920200125084,0.005868374823751636,0.015323998879062483,0.03265422456342118,0.006110244968186387,0.000710368743373011
189,rxn09202_c1,0.004944808515355046,0.019916313840597066,0.05200717066215856,0.05541157510885286,0.010368590971454917,0.002410876479516132
190,rxn01451_c1,0.0,0.0,0.0,0.0,0.0,0.0
191,rxn03903_c1,0.0,0.0,0.0,0.0,0.0,0.0
192,rxn00097_c1,0.904487960963035,2.471419366811278,3.235148087615391,4.054915869790305,1.572476551146874,0.1046126514305659
193,rxn01217_c1,0.0,0.0,0.0,0.0,0.0,0.0
194,rxn02212_c1,0.02049066725697624,0.07666233564277539,0.20018720356808664,0.2132915158642824,0.03991102005914656,0.009990370220814969
195,rxn00695_c1,0.0,0.0,0.0,0.0,0.0,0.0
196,rxn00614_c1,0.0,0.0,0.0,0.0,0.0,0.0
197,rxn00250_c1,-0.11128502784715417,-0.7540108275525583,0.0,0.0,0.0,0.0
198,rxn05324_c1,0.0,0.0,0.0,0.0,0.0,0.0
199,rxn10481_c1,0.0014569960100062542,0.005868374823751636,0.015323998879062483,0.01632711228171059,0.0030551224840931934,0.000710368743373011
200,rxn03535_c1,0.0,0.0,0.0,0.0,0.0,0.0
201,rxn11552_c1,0.0,0.0,0.0,0.0,0.0,0.0
202,rxn00692_c1,-0.1423203096462059,0.322511586287324,0.23971937117091535,0.7613361918033781,0.0018448984302329267,0.04219610463709378
203,rxn01492_c1,0.0,0.0,0.0,0.0,0.0,0.0
204,rxn00802_c1,0.04169460334552683,0.0,0.0,0.0,0.0,0.0
205,rxn02160_c1,0.0,0.0,0.0,0.0,0.0,0.0
206,rxn08802_c1,0.0,0.0,0.0,0.0,0.0,0.0
207,rxn02315_c1,0.0,0.0,0.0,0.0,0.0,0.0
208,rxn00926_c1,0.0,0.0,0.0,0.0,0.0,0.0
209,rxn10230_c1,0.0,0.0,0.0,0.0,0.0,0.0
210,rxn02720_c1,0.0,0.0,0.0,1.2415071386409573,1.1333076111493212,0.0
211,rxn00913_c1,0.0,0.0,0.0,0.0,0.0,0.0
212,rxn01997_c1,0.0,0.0,0.0,0.0,0.0,0.0
213,rxn08809_c1,0.0,0.0,0.0,0.0,0.0,0.0
214,rxn00460_c1,0.0,0.0,0.0,0.0,0.0,0.0
215,rxn00171_c1,0.0,0.8643831025614639,1.2453288967672258,-0.45139184384821546,0.0,0.08633156912417043
216,rxn03958_c1,0.0,0.0,0.0,0.0,0.0,0.0
217,rxn05578_c1,0.2560994154347385,0.7718619129141615,0.9420980058813196,2.8698526848165073,0.530895400129221,0.12344234976368007
218,rxn00178_c1,0.042197527809756934,0.1699599093770162,-0.9181229096524814,-0.5897239052095117,-0.9880906659055776,0.02057370411298247
219,rxn03264_c1,0.0,0.0,0.0,0.0,0.0,0.0
220,rxn01362_c1,-0.3327253845214676,-0.03635143255632005,0.0,-0.18138388689881157,0.0,0.0
221,rxn05329_c1,0.5838364212103299,0.13099834089155826,0.0,0.0,0.0,0.0
222,rxn03174_c1,0.0,0.0,0.0,0.0,0.0,0.0
223,rxn03918_c1,0.0,0.0,0.0,0.0,0.0,0.0
224,rxn05161_c1,0.0,0.0,0.0,0.0,0.0,0.0
225,rxn00549_c1,0.0,0.0,0.0,0.0,0.0,0.0
226,rxn03951_c1,0.0,0.0,0.0,0.0,0.0,0.0
227,rxn00264_c1,0.0,0.0,0.0,0.0,0.0,0.0
228,rxn05418_c1,0.0,0.0,0.0,0.0,0.0,0.0
229,rxn00506_c1,0.0,0.0,0.0,0.0,0.0,0.0
230,rxn00340_c1,0.0,0.19215424728825686,0.0,0.0,0.0,0.0
231,rxn10060_c1,0.0,0.0,0.0,0.0,0.0,0.0
232,rxn00855_c1,0.0,0.0,0.0,0.0,0.0,0.0
233,rxn02933_c1,0.0,0.0,0.0,0.0,0.0,0.0
234,rxn00727_c1,0.0,0.0,0.0,0.0,0.0,0.0
235,rxn10307_c1,0.0,0.0,0.0,0.0,0.0,0.0
236,rxn05500_c1,-0.32528105678625086,-0.03521024894250982,0.0,2.2067414094512223,0.0,0.0
237,rxn05617_c1,0.0,0.0,0.0,0.0,0.0,0.0
238,rxn03852_c1,0.0019717155189836826,0.007941521892811887,0.020737576626998697,0.02209506439616102,0.004134419293472651,0.0009613238923718746
239,rxn12638_c1,0.0,0.0,0.0,0.0,0.0,0.0
240,rxn01354_c1,0.2451526966145473,-0.03728054408150348,0.0,-0.023476502254291803,0.0,-0.0028136747692430516
241,rxn05243_c1,0.0749089483834889,0.30171241633358353,2.1497937567871706,1.3122963773348872,0.24555635430283296,0.03652238933059558
242,rxn02268_c1,0.0,0.0,0.0,0.0,0.0,0.0
243,rxn09105_c1,0.0,0.0,0.0,0.0,0.0,0.0
244,rxn01445_c1,0.0,0.0,0.0,0.0,0.0,0.0
245,rxn05248_c1,0.0,0.0,0.0,0.0,0.0,0.0
246,rxn00612_c1,0.0,-43.27226974534854,-99.13359801556255,0.0,0.4749435830573284,-4.81947708241992
247,rxn08766_c1,0.5838364212103299,0.13099834089155826,0.0,0.0,0.0,0.0
248,rxn05539_c1,0.0,0.0,0.0,0.0,0.0,0.0
249,rxn08841_c1,0.0,0.0,0.0,0.0,0.0,0.0
250,rxn05461_c1,0.044816376173463526,0.18050790243894155,0.4713575696359317,0.5022127725939189,0.09397384588756641,0.02185054221578739
251,rxn02159_c1,0.0,0.0,0.0,0.0,0.0,0.0
252,rxn05571_c1,0.0,0.0,0.0,0.0,0.0,0.0
253,rxn10222_c1,0.0,0.0,0.0,0.0,0.0,0.0
254,rxn02597_c1,0.0,0.0,0.0,0.0,0.0,0.0
255,rxn01966_c1,0.0,0.0,0.0,0.0,0.0,0.0
256,rxn10263_c1,0.0,0.0,0.0,0.0,0.0,0.0
257,rxn02791_c1,0.0,0.0,0.0,0.0,0.0,0.0
258,rxn05466_c1,0.518303809546633,0.0,0.0,0.0,0.2721803280982444,0.0
259,rxn08814_c1,0.0,0.0,0.0,0.0,0.0,0.0
260,rxn00917_c1,0.0636444120097659,0.059161955837729686,0.15448872510173603,0.16460160176862915,0.03080018351098192,0.007161574624347189
261,rxn08845_c1,0.0,0.0,0.0,0.0,0.0,0.0
262,rxn00395_c1,0.0,0.0,0.0,0.0,0.0,0.0
263,rxn01292_c1,0.0,0.0,0.0,2.2067414094512223,0.0,0.0
264,rxn00300_c1,0.04895572286011274,0.0,0.0,0.0,0.0,0.0
265,rxn08792_c1,0.0,0.0,0.0,0.0,0.0,0.0
266,rxn05174_c1,0.0,0.0,0.0,0.0,0.0,0.0
267,rxn08799_c1,0.0,0.0,0.0,0.0,0.0,0.0
268,rxn05234_c1,0.0,0.0,0.0,0.0,0.0,0.0
269,rxn05585_c1,0.0,0.0,0.0,0.0,0.0,0.0
270,rxn05957_c1,0.0,0.0,0.0,0.0,0.016581411959574473,0.0
271,rxn05335_c1,0.0,0.0,0.0,0.0,0.0,0.0
272,rxn03419_c1,0.0,0.0,0.0,0.0,0.0,0.0
273,rxn08551_c1,0.0,0.0,0.0,0.0,0.0,0.0
274,rxn10256_c1,0.0,0.0,0.0,0.0,0.0,0.0
275,rxn01516_c1,0.0,0.0,0.0,0.0,0.0,0.0
276,rxn00758_c1,0.0,0.0,0.0,0.0,0.0,0.0
277,rxn10314_c1,0.0,0.0,0.0,0.0,0.0,0.0
278,rxn09111_c1,0.0,0.0,0.0,0.0,0.0,0.0
279,rxn06078_c1,0.0,0.0,0.0,0.0,0.0,0.0
280,rxn00471_c1,0.0,0.0,0.0,0.0,0.0,0.0
281,rxn05607_c1,0.0,0.0,0.0,0.0,0.0,0.0
282,rxn05595_c1,0.0029139920200125084,0.011736749647503273,0.030647997758124965,0.03265422456342118,0.006110244968186387,0.001420737486746022
283,rxn05348_c1,0.0,0.0,0.0,0.0,0.0,0.0
284,rxn04056_c1,0.0,0.0,0.0,0.0,0.0,0.0
285,rxn05435_c1,0.0,0.0,0.0,0.0,0.0,0.0
286,rxn03245_c1,0.0,0.0,0.0,-1.2415071386409573,-1.1333076111493212,0.0
287,rxn00907_c1,0.10118627885722596,-0.4881880253603705,-0.2092318368348473,-0.8337940309027981,-0.01234805677142856,-0.0014207374867460246
288,rxn05458_c1,-0.044816376173463526,0.0,-0.4713575696359317,-0.48964530298896325,-0.09397384588756641,-0.02185054221578739
289,rxn08300_c1,0.0,0.0,0.0,0.0,0.0,0.0
290,rxn02404_c1,0.0,0.0,0.0,0.0,0.0,0.0
291,rxn01644_c1,0.0,0.002647173964270629,0.0,0.0,0.001378139764490884,0.0003204412974572915
292,rxn08297_c1,0.0,0.0,0.0,0.0,0.0,0.0
293,rxn02911_c1,0.0,0.0,0.0,-1.2415071386409573,-1.1333076111493212,0.0
294,rxn01280_c1,0.0,0.0,0.0,0.0,0.0,0.0
295,rxn05581_c1,-0.9649053935730564,0.0,-2.078544955840174,-1.0186955184740896,0.010368590971454917,-0.01605891035490581
296,rxn10322_c1,0.0,0.0,0.0,0.0,0.0,0.0
297,rxn05450_c1,0.0,0.0,0.0,0.0,0.0,0.0
298,rxn12847_c1,0.0,0.0,0.0,0.0,0.0,0.0
299,rxn05410_c1,0.0,0.0,0.0,0.0,0.0,0.0
300,rxn05443_c1,0.0,0.0,0.0,0.0,0.0,0.0
301,rxn09114_c1,0.0,0.0,0.0,0.0,0.0,0.0
302,rxn05535_c1,0.0,0.0,0.0,0.0,0.0,0.0
303,rxn09188_c1,0.0,0.0,0.0,0.0,0.0,0.0
304,rxn08822_c1,-0.022408188086731763,-0.09025395121947077,-0.23567878481796584,-0.25110638629695947,-0.046986922943783205,-0.010925271107893694
305,rxn05030_c1,0.0006572385063278942,0.0026471739642706296,0.006912525542332898,0.007365021465387008,0.0013781397644908838,0.0003204412974572915
306,rxn10208_c1,0.0,0.0,0.0,0.0,0.0,0.0
307,rxn05345_c1,0.0,0.0,0.0,0.0,0.0,0.0
308,rxn05422_c1,0.0,0.0,0.0,0.0,0.0,0.0
309,rxn03891_c1,0.0,0.0,0.0,0.0,0.0,0.0
310,rxn01465_c1,-0.3327253845214676,-0.03635143255632005,0.0,-0.18138388689881157,0.0,0.0
311,rxn03052_c1,0.0,0.0,0.0,0.0,0.0,0.0
312,rxn10204_c1,0.044816376173463526,0.18050790243894155,0.4713575696359317,0.5022127725939189,0.09397384588756641,0.02185054221578739
313,rxn05145_c1,0.0,0.2596353263323792,1.7514352145930445,0.0,0.0,0.0
314,rxn01301_c1,0.0,0.0,0.0,0.0,0.0,0.0
315,rxn01643_c1,-0.0006572385063278942,-0.002647173964270629,-0.0069125255423329,-0.007365021465387009,-0.001378139764490884,-0.0003204412974572915
316,rxn00499_c1,0.0,-0.10442302025347172,0.0,-0.2357877298506983,0.0,0.0
317,rxn08844_c1,0.0,0.0,0.0,0.0,0.0,0.0
318,rxn05385_c1,0.0,0.0,0.0,0.0,0.0,0.0
319,rxn00707_c1,0.0,0.0,0.0,0.0,0.0,0.0
320,rxn00369_c1,0.0,0.0,0.0,0.0,0.0,0.0
321,rxn01637_c1,-0.04460859536553934,-0.16793426946869272,-0.4385242310492431,-0.4835572664403897,0.0,0.0
322,rxn00566_c1,0.0,0.0,0.015323998879062483,0.0,0.0,0.040072436948335996
323,rxn00708_c1,0.0,0.0,0.0,0.0,0.0,0.0
324,rxn01269_c1,0.0,0.0,0.0,0.0,0.0,0.0
325,rxn00392_c1,0.002913992020012509,0.011736749647503274,0.03064799775812497,0.032654224563421284,0.006110244968186388,0.001420737486746022
326,rxn00747_c1,0.0,2.0055325348924247,-1.4318933658738886,-1.0766249206384064,-0.2616629536153334,3.5852584113181316
327,rxn01334_c1,0.0,0.0,0.0,0.7338051709079871,0.0,0.0
328,rxn00830_c1,0.0050282265363466565,0.020252298435525538,0.05288452217952111,0.05634635831051876,0.01054350721677047,0.0024515475275763247
329,rxn01108_c1,0.0,0.0,0.0,0.0,0.0,0.0
330,rxn05219_c1,0.0,0.0,0.4631159268454912,0.38849053322187677,0.07574931006759159,0.06083055574438435
331,rxn10292_c1,0.0,0.0,0.0,0.0,0.0,0.0
332,rxn00879_c1,0.0,0.0,0.0,0.0,0.0,0.0
333,rxn03406_c1,0.0,0.0,0.0,0.0,0.0,0.0
334,rxn00029_c1,0.011655968080050034,0.023473499295006545,0.06129599551624993,0.13061689825368472,0.024440979872745548,0.002841474973492044
335,rxn06673_c1,0.0,0.0,0.0,0.0,0.0,0.0
336,rxn09128_c1,-0.022408188086731763,-0.09025395121947077,-0.23567878481796584,-0.25110638629695947,-0.046986922943783205,-0.010925271107893694
337,rxn12646_c1,0.0,0.0,0.0,0.0,0.0,0.0
