"","RC-ABX_-13","RC-ABX_-3","RC-ABX_0","RC-ABX_1","RC-ABX_11","RC-ABX_13","RC-ABX_2","RC-ABX_3","RC-ABX_4","RC-ABX_5","RC-ABX_6","RC-ABX_7","RC-ABX_8","WD-ABX_-13","WD-ABX_-3","WD-ABX_0","WD-ABX_1","WD-ABX_11","WD-ABX_13","WD-ABX_2","WD-ABX_3","WD-ABX_4","WD-ABX_5","WD-ABX_6","WD-ABX_7","WD-ABX_8"
"532b1ddadb35f4749e3fda0fdc5cf011",0.00944437200316824,0.00417596264459007,1.93151200715882e-05,0,0,0,0,0,0,0,0,0,0,0.0138120371196313,0.000851896916747643,0,0,0,0,0,0,0,0,0,0,0
"43e6cf1a618b7effe128690f78ceaaf7",0.00939208992384811,0.00578091502201022,3.03994487566625e-06,0,0.000503161456941847,0,0,0,0,0,0,0,6.08619574727072e-05,0.0164744219274476,0,0,0,0,0,0,0,0,0,0,0,0
"084b2333b6c0efb7813bd5ac63d2d265",0.00226915175498145,0.000354321730684934,2.66499757949761e-05,0,0.0216663728004175,0.043393851398225,0,0,0,0,0.000492141978317896,0.0070894658227205,0.00512198984587065,0.000515762545940981,0.000451846301876556,0,0,0,0,0,0,0,0,0,0,0
"1b5bba1782c832d5d54aea25822e062d",0.000549699118102862,0.000622292725176297,0,0,0.0148964876396264,0.0423066802072073,0,0,0,0,0.000398169055878014,0.0023154784462077,0.0030827231460072,0.000408133281221283,0.00210359729393527,0,0,0,0,0,0,0,0,0,0,0
"a61439fd54b26b6bd125342a116ef77f",0.0108221034642037,0.00711983783465445,3.67086200921913e-05,0,0,0,1.04226983207875e-05,9.58515451269074e-05,0,0,0,0,0,0.010372416342771,0.0017961207810822,0,0,0,0,0,0,0,0,0,0,0
"63af7f9eb57434df8eb950214342b4e1",0.00640549400970668,0.00356729695365875,3.33354114036949e-05,0,0.00426278575647021,0.0332540618299737,1.25448627955743e-05,0,0,0,0,4.75172249940603e-05,0.000158307386610929,0.0025306027453071,0.00139230258158206,3.84630178083772e-06,0,0,0,0,0,0,0,0,0,0
"405f1bbf55c2b8bb861d63d6764a34bb",0,1.70807042261826e-05,0.010192170393426,0.0296772601074855,0,1.88875247898763e-05,0.0146230346722633,0.00179197931245711,0.000464899254038368,0.000204398922140688,0,0,5.05468247403731e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
"a78e2d94057a51aa4748ef151537d100",0.009909806674528,0.00696043991610848,4.53271809859541e-05,1.59642401021711e-05,0,0,0,0,0,0,0,0,0,0.00772584530598286,0.000322195762829056,0,0,0,0,0,0,0,0,0,0,0
"540a3657be32f92d391f628d8cc941f3",0.00849059123070347,0.00229755925860321,6.82141582275077e-05,0,0.0012478665344461,0.00491041469961077,0,0,5.9334376179945e-05,0.000816649910132802,0.00862350666751858,0.0102390200268404,0.00625036254802359,0.00389413382275924,0,0,0,0,0,0,0,0,0,0,0,0
"145013bb330f1976cd392e1afc459b39",0.000771075662711559,0.000741503106560343,0,0,0.0127602605220253,0.0426189985559167,0,0,0,0,0,5.14955155988499e-05,0.0011927062409458,0.000327485380116959,0,0,0,0,0,0,0,0,0,0,0,0
"22062b830762e4ad6cad2d84b83ad3bb",0.000666007326903819,0.000378497829710208,0.000228942502784476,0,0.0031769747795519,0.00609690223425952,0,0,0.000601570613909661,0.00281827715110646,0.0361371087043323,0.00724184453538361,0.00460604753533835,0.000582724458250639,1.60091480846198e-05,0,0,0,0,0,0,0,0,0,0,0
"a4bbdccaf4eeb9da43cb11d6dbb52f7b",0,0,0.020509568616608,0.00611981412498543,0,0,0.00149684073171929,0.000188359370337404,1.90073917634636e-05,2.01851652492195e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"73c60ffa3fa508e582ee356fb1a73111",0.00361180955767444,0.00292925257927689,3.57871855366752e-05,0,0,0,0,0,0,0,0,0,0,0.00306458001222962,0.0106436261080468,0,0,0,0,0,0,0,0,0,0,0
"4fdc76df85404efc2e206454d01e5062",0.00245745822103107,0.00138814758660762,1.34500796701575e-05,0.000130597014925373,0,0,0,0,0,0,0,0,0,0.00142826158619838,0.0231567137948132,2.62157556691572e-06,0,0,0,0,0,0,0,0,0,0
"f0053764a9bc5939d002aeb3a9273d63",0.00819475826123406,0.0016557645318417,6.45467303658137e-05,0,0.00121242490463144,0.00467146872188016,3.76925173972536e-05,1.46743325379845e-05,0,0.000652899174179533,0.00799855501839972,0.00990015691375685,0.00573891347903568,0.00377948444943179,0,0,0,0,0,0,0,0,0,0,0,0
"457b49dfd0c4ba7e95615441e1207206",0.00253091287462653,0.00114497004935121,2.34715383148413e-05,0,0,0,0,0,0,0,0,0,0,0.00549094916829353,0.00753351222064318,0,0,0,0,0,0,0,0,0,0,0
"e145ad8ae3357afdabc92c37d666833a",0.00571726329845471,0.0105461825375198,0.00495013868546992,0.000428432354294383,0,0,8.50938158988457e-05,0,0,0,0,0,0,0.000808801144608492,0.0057767922228661,4.81582754448576e-05,2.89657349838009e-06,0,0,0,0,0,8.06180718844474e-06,0,0,0
"4a917215bed7e87c535e2cc8c12bd802",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109794952758029,0.0086896547407903,0,0,0,0,0,0.0121590773023779,0.028099412616278
"84322452ac9b2fe28963c4006e0fd456",0.00198080468562873,0.000492074437011265,0.000479046816332098,0,0.00707381220000614,0.0059803632812573,0.000688707941911627,0.00345357373614053,0.00617156320823361,0.00146073660670765,0.00214461833774204,0.0054374949041733,0.01080647295479,0.000879786846376165,5.39396705530891e-05,0,0,0,0,0,0,0,0,0,0,0
"87e1dade449ce7357886fc2a92e2e911",0.00169961495822226,0.00292922636096769,5.86788457871034e-06,0,0.0033212423874994,0,0,0,0,0,0,0.00314414535867823,0.00208257500845059,0.00177304948868878,0.00892689597153865,0,0,0,0,0,0,0,0,0,0,4.53275314093129e-05
"f51850c1722f1ca52e7c4d49bfda4009",0.0069874105155302,0.00140861484965702,5.6478389070087e-05,0,0.000988829221639272,0.00485206072975295,0,0,8.97519893321809e-05,0.00074296356948876,0.00847581106307485,0.0106536272537373,0.00574209768197686,0.00311419050739314,0,0,0,0,0,0,0,0,0,0,0,0
"02eb0a2fc45943501b6f2f01929ee3c3",0.00282514115392273,0.0114729208125874,0.000112662285348332,7.0305830362075e-05,0,0,0.000111933811622116,0,0,0,0,0,0,0.00377006868545824,0.00468400595359935,7.69260356167545e-06,0,0,0,6.35535995169926e-06,0,0,0,0,0,0
"3a4a4043725a2e873d803c3e2daafeb6",0.0059808684811882,0.00439768131648724,2.24842538395236e-05,2.008738010345e-05,0,0,5.04151967497199e-05,0,4.05679513184584e-06,0,0,0,0,0.00725644446489089,0,0,0,0,0,0,0,0,0,0,0,0
"a94377659b9c7b34146442586474fb23",0.00884956957798829,0.00342611390421191,1.3352393704954e-05,0,0,0,0,0,0,0,0,0,0,0.00929510196058268,0.00145147282584571,0,0,0,0,0,0,0,0,0,0,0
"53c9eef59b962eae8856d479363c2c19",0.00129580675054307,0.00260249673706782,5.59253272228273e-05,0,0.00352791631941788,0.00463328300974828,0,0,0,0,4.64284885205562e-05,0.000644110665824267,0.00141576215338174,0.00148696419879185,0.00789809722664838,0,0,0,0,0,0,0,0,0,0,0
"e117df89368424df0ad58a4fb9543db6",0.0103476921912134,0.0040606246553452,2.60931611998225e-05,0,0,0,0,0,0,0,0,0,0,0.0110916055729286,0,0,0,0,0,0,0,0,0,0,0,0
"af1f95d4540789601ec0460425804d26",0.00605109133530005,0.00369815157532216,6.30596544330937e-06,0,0.0074194517934055,0.00115316087512511,0,0,0,0,0,0,1.51171579743008e-05,0.00670037707968543,0,3.84630178083772e-06,0,0,0,0,0,0,0,0,0,0
"d9ed02f136566d0f77fc0ee930717a4f",0.00968207227889328,0.00385202394431309,4.52316102942255e-05,0,0,0,0,0,0,0,0,0,0,0.00702062288738711,0.00157974390935685,0,0,0,0,0,0,0,0,0,0,7.99897613105522e-06
"cc4eb8e929d4eab5b524bbd36739d201",0.00862124789891341,0.00326811978781791,3.03235523030738e-06,0,0,0,0,0,0,0,0,0,0,0.00549824592528001,0,0,0,0,0,0,0,0,0,0,0,0
"2e57e1a87de1f5a5888c099a41c2a671",0.00825811122125571,0.00366715334574909,0,0,0,0,0,0,0,0,0,0,0,0.00560347677758979,0,0,0,0,0,0,0,0,0,0,0,0
"1161b3ee1fc6963b33e43d9396a51cd4",8.87473814783164e-05,1.82371257517868e-05,0,0,0.00230576343572438,0.000715866692476851,0,0,0,0,0.0302208458491835,0.00760689282319901,0.0117303697966984,0,0,0,0,0,0,0,0,0,0,0,0,0
"68a0879af214312264bebcef26ce5cc3",0.00780582343277799,0.00292942279438018,1.98615394205057e-05,0,0,0,0,0,0,0,0,0,0,0.0051859504453412,0.000801042341146117,0,0,0,0,0,0,0,0,0,0,0
"86751ce92cce16a1dfc6cfc3039e6a59",0.00420133591010191,0.00717290390677212,4.9682358789721e-05,0.000149253731343284,0.00471144281965767,0,9.11695754102631e-05,0,0,0,0,0,0,0.0037853469234186,0.00364586347092562,0,0,0,0,0,0,0,0,0,0,6.39918090484418e-05
"10da8acd6886bfd00461106e6b500aed",0.00651307209389832,0.00327638105472167,9.11699044971916e-06,0,0,0,0,0,0,0,0,0,0,0.00543427955016675,0.000264737445957919,0,0,0,0,0,0,0,0,0,0,0
"422f6d205e4ce770f8ce3a1ad907f5d0",0.00823318343933464,0.00296591611268054,0,0,0,0,0,0,0,0,0,0,0,0.00342167567682645,0,0,0,0,0,0,0,0,0,0,0,0
"84ecd0abc6be00fbcf3ac476a37cbc0c",0.00174410086129454,0.00916570619685148,0.0115624765812414,0.00333955223880597,0,0,0.00170246202200105,0,0,0,0,1.34813283602211e-05,0,0,0.00100310004960339,3.18976230958842e-05,0,0,0,0,0,0,0,0,0,0
"fb6fd9cdad35e67c6fb88c3669167ea2",0,0.00950678593113049,0.0115876912748801,0.00691394899745529,0,0,0.00220010476689366,0,0,0,0,0,0,0,0.00112225031575587,0,0,0,0,0,0,0,0,0,0,0
"27c4c6b5e57e4e1be1b541cd31ba7255",0.00848685948672708,0.00242718444080591,0,0,0,0,0,0,0,0,0,0,0,0.00802173134954557,0.000380259441763792,0,0,0,0,0,0,0,0,0,0,0
"9517f7e97f3a89f3e610472fa3794a1c",0.00100389502684497,0.000257507904046355,3.12953844197885e-05,0,0.00155346161990586,0.00276482887271234,0,0,0.000311352573769298,0.00150641293958196,0.0100663398380073,0.0174643335793569,0.00763320694118571,0.000238171185539607,0,0,0,0,0,0,0,0,0,0,0,0
"5de4dd141b21005d8b5e70319a3daed1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00381325842733508,0.00438928613612012,0,0,0,0,0,0.0100290626391233,0.0168128196175111
"f441fd697d7aac735d04a0ee382801ce",0.00885658068253467,0.00155065904216953,0,0,0,0,0,0,0,0,0,0,0,0.00530293286604222,0.000162856602323681,0,0,0,0,0,0,0,0,0,0,0
"e7d8c6c485130e4f986455a508b97c02",0,0.0102820139806172,2.33062440467746e-05,0.000186567164179104,0.00331667545800594,0,0.000169314925761917,0,0,0,0,0.00636318698602436,0.00450777029581032,0,0,5.76945267125659e-06,0,0,0,0,0,0,0,0,0,5.06601821633498e-05
"1c112614e743d863028e8d94cb0640d1",0.0050626348023399,0.00580643047074957,0.000149418927496817,0,0.000102413393890818,0,0,0,0,0,0,0,0,0.00285517483443812,0.00136920993998201,0,0,0,0,0,0,0,0,0,0,0
"2e13210e10ffc3cf1c56c0f735d38ab5",0.00590253549059168,0.00293129856908168,3.104351247461e-05,0,0,0,0,0,0,0,0,0,0,0.00521419212089798,0.000425246161120484,0,0,0,0,0,0,0,0,0,0,0
"25b2c7815963ebceb81278fb9d23c151",0.00276540670043309,0.00413012702356522,7.24268359581586e-05,0,0,0,0,0,0,0,0,0,0,0.0035169682959068,0.00275392957101937,0,0,0,0,0,0,0,0,0,0,0
