id,equation,name,Lactobacillus.3_RC_-1.5,Lactobacillus.3_RC_1.5,Lactobacillus.3_RC_4.0,Lactobacillus.3_RC_6.0,Lactobacillus.3_RC_9.0,Lactobacillus.3_RC_12.5,Lactobacillus.3_WD_-1.5,Lactobacillus.3_WD_9.0,Lactobacillus.3_WD_12.5,Nosocomiicoccus.1_RC_-1.5,Nosocomiicoccus.1_RC_1.5,Staphylococcus.3_RC_-1.5,Staphylococcus.3_RC_1.5,Staphylococcus.3_RC_4.0,Turicibacter.1_RC_-1.5,Turicibacter.1_RC_1.5,Turicibacter.1_RC_6.0,Turicibacter.1_RC_9.0,Turicibacter.1_RC_12.5,Lactobacillus.1_RC_-1.5,Lactobacillus.1_RC_1.5,Lactobacillus.1_RC_4.0,Lactobacillus.1_RC_6.0,Lactobacillus.1_RC_9.0,Lactobacillus.1_RC_12.5,Muribaculum.1_RC_-1.5,Muribaculum.1_RC_6.0,Muribaculum.1_RC_9.0,Muribaculum.1_RC_12.5,Muribaculum.1_WD_-1.5,Lactobacillus.4_RC_-1.5,Lactobacillus.4_RC_1.5,Lactobacillus.4_WD_-1.5,Clostridium.7_RC_-1.5,Clostridium.7_RC_1.5,Alloiococcus.1_RC_-1.5,Alloiococcus.1_RC_1.5,Lactobacillus.5_RC_-1.5,Desulfovibrio.1_RC_-1.5,Burkholderiales.1_RC_-1.5,Staphylococcus.4_RC_-1.5,Staphylococcus.4_RC_1.5,Bacillus.4_RC_-1.5,Bacillus.4_RC_1.5,Enterococcus.2_RC_1.5,Enterococcus.2_RC_4.0,Enterococcus.2_RC_6.0,Enterococcus.2_RC_9.0,Enterococcus.2_WD_9.0,Enterococcus.2_WD_12.5,Enterococcus.1_RC_1.5,Enterococcus.1_RC_4.0,Enterococcus.1_WD_9.0,Enterococcus.1_WD_12.5,Acinetobacter.1_RC_1.5,Acinetobacter.1_RC_4.0,Acinetobacter.1_WD_6.0,Acinetobacter.1_WD_9.0,Acinetobacter.1_WD_12.5,Clostridium.21_RC_4.0,Clostridium.21_RC_6.0,Clostridium.21_RC_9.0,Clostridium.21_RC_12.5,Akkermansia.1_RC_6.0,Akkermansia.1_RC_9.0,Akkermansia.1_RC_12.5,Akkermansia.1_WD_-1.5,Eubacterium.5_RC_6.0,Alistipes.2_RC_6.0,Alistipes.2_RC_9.0,Alistipes.2_RC_12.5,Bifidobacterium.1_RC_9.0,Bifidobacterium.1_RC_12.5,Bifidobacterium.1_WD_-1.5,Ruminococcus.3_RC_9.0,Ruminococcus.3_RC_12.5,Ruminococcus.3_WD_-1.5,Acetivibrio.1_RC_9.0,Acetivibrio.1_RC_12.5,Eubacterium.7_RC_9.0,Eubacterium.7_RC_12.5,Clostridium.23_RC_9.0,Clostridium.23_RC_12.5,Alistipes.4_RC_9.0,Blautia.1_RC_9.0,Blautia.1_RC_12.5,Clostridium.16_RC_9.0,Clostridium.16_RC_12.5,Murimonas.1_RC_12.5,Oscillibacter.1_RC_12.5,Lachnospiraceae.1_RC_12.5,Lactococcus.1_WD_-1.5,Lactococcus.1_WD_1.5,Lactococcus.1_WD_4.0,Lactococcus.1_WD_6.0,Lactococcus.1_WD_9.0,Lactococcus.1_WD_12.5,Paraclostridium.1_WD_-1.5,Bacteroides.3_WD_-1.5,Clostridium.11_WD_-1.5,Agrobacterium.1_WD_9.0,Agrobacterium.1_WD_12.5,Stenotrophomonas.1_WD_9.0,Merdibacter.1_RC_-1.5,Merdibacter.1_RC_1.5,Merdibacter.1_RC_4.0,Merdibacter.1_RC_9.0,Merdibacter.1_RC_12.5,Merdibacter.1_WD_-1.5,Merdibacter.1_WD_1.5,Enterococcus.3_RC_1.5,Enterococcus.3_RC_4.0,Enterococcus.3_RC_6.0,Enterococcus.3_RC_9.0,Oscillibacter.3_RC_12.5
rxn10204,rxn10204_c1: cpd00080_c1 + cpd00327_c1 --> cpd00010_c1 + cpd15329_c1,acyl-CoA:sn-glycerol-3-phosphate 1-O-acyltransferase [c0],0.2191142797346712,0.2100793190580874,0.2137170459679844,0.2170500293295134,0.2171817763825222,0.2116884486443667,0.2129392107010089,0.2050064266073572,0.2067716383056139,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.2191142797346712,0.2100793190580874,,,,0.0,0.0,,,0.2191142797346712,0.2100793190580874,,,,,,,0.2100793190580874,0.2137170459679844,0.2050064266073573,0.2067716383056139,0.0,0.0,0.0,0.0,0.0,0.1068585229839922,0.1085250146647567,0.1085908881912611,0.1058442243221833,0.1052277611673441,0.1052916332961401,0.1026284197456503,0.1032348001795995,0.180369567365705,0.1052277611673441,0.1052916332961401,0.1026284197456503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1058442243221833,0.0,0.0,0.1085908881912611,0.1058442243221833,0.1052916332961401,0.2171817763825221,0.2116884486443667,0.0,0.0,0.1058442243221833,,0.1058442243221833,,,,,,,,0.1032348001795995,,,,0.0993889167554991,,,,,,,,,,,,0.1058442243221833
rxn05145,rxn05145_c1: cpd00001_c1 + cpd00002_c1 + cpd00009_e0 --> cpd00008_c1 + 2 cpd00009_c1 + cpd00067_c1,phosphate-transporting ATPase [c0],0.0,0.3021696658282345,0.7941138201222484,0.0,0.0,0.0,0.8547508109942357,13.890165558602485,0.8599509461405116,0.0,0.0,0.0,0.0,0.0,1.2521101379606232,0.0,0.0,0.0,0.0,6.194609382968761,5.363577615734856,3.025252353609413,0.8273394676792009,1.3243075398534363,1.550741585000848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21682322489851,0.0,0.0,0.0,0.0,1.252110137960668,0.0,0.7077021617992566,0.0,0.0,0.0,0.0,1.2004806144400757,1.2212680991651277,1.2403141524925638,1.2410670099553895,1.171491996838239,1.1815791507458848,1.1799913587850042,1.2358064766047792,1.1514975056882406,1.2031270777991476,0.6785207628948295,0.6902700071763922,0.0,0.0,0.0,12.965911490809,4.267119667308321,0.7383164781230301,1.493815637199541,0.7010349812028155,0.7014605019600767,0.683717980019168,0.6877577304748186,0.0,3.389511106068982,5.767600986128562,0.6837179800191658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2269456994590584,1.1959117197378386,0.0,1.241067009955365,10.578358629381713,0.0,0.0,0.0,0.0930326909854909,7.743686791694419,0.8170285687813374,1.165820605760758,1.1800260083654972,1.1943875332632194,0.0,1.3411507587144882,0.0,0.0,0.0,0.0,0.0,2.1173779555103867,1.787680625533712,1.186821110670153,1.207372067855514,0.0,1.1959117197379474,2.8561470612584765,0.0,1.2004806144401543,1.2212680991652387,1.2403141524925476,1.241067009955538,5.031827019720953
rxn01301,rxn01301_c1: cpd00003_c1 + cpd00227_c1 <=> cpd00004_c1 + cpd00067_c1 + cpd00346_c1,L-Homoserine:NAD+ oxidoreductase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2013763697196238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1888205484982439,0.0,0.0,0.0,-0.1842610024214851,0.0,0.0,0.0,0.0,0.0,-0.0974312416595095,0.0,0.0,-0.6731066128752847,0.0,0.0,0.0,0.0,0.0,39.65710219153303,0.0,69.38763450023475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.148683935656963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.312161478212253,-10.066766119076377,0.0,0.0,0.0,0.0,-0.1888205484982439,0.0,0.0,0.0,0.0
rxn01643,rxn01643_c1: cpd00006_c1 + cpd00009_c1 + cpd00346_c1 <-- cpd00005_c1 + cpd00067_c1 + cpd01977_c1,L-Aspartate-4-semialdehyde:NADP+ oxidoreductase (phosphorylating) [c0],-0.0032133419572017,-0.0030808429787742,-0.0031341907593139,-0.0031830694325397,-0.0031850015217385,-0.0031044410921442,-0.0031227836949172,-0.0030064482922387,-0.0030323353718951,-0.3444053768334094,-0.3302041616489776,-0.0032133419572017,-0.0030808429787742,-0.0031341907593139,-0.0032133419572017,-0.0030808429787742,-3.807270958537975,-0.341367854376933,-0.0031044410921442,-1.550430744646086,-0.5190247101472214,-0.0031341907593139,-2.2447399644657744,-1.8642860831462769,-2.750450218735133,-0.331034881290748,-0.3279162397825211,-0.0357425233981112,-0.0348384632210332,-0.0350443064221508,-0.0032133419572017,-0.0030808429787742,-0.0031227836949172,-0.0032133419572017,-0.0030808429787742,-0.0032133419572017,-0.0030808429787742,-0.0032133419572017,-0.3310348812907481,-0.3293217129618541,-0.0032133419572017,-0.1919013914770181,-0.0103368235629689,-0.0030808429787742,-0.5190247101472216,-0.3428699822261328,-0.348217145531481,-0.0764678351076114,-0.1872674507137239,-0.3317273436454602,-0.3302041616489775,-0.3428699822261327,-0.0099423338330109,-0.3317273436454603,-0.1303623560928016,-4.688929784489871,-0.2652802617898304,-0.7052425228945878,-1.425222485100905,-0.0100822064141373,-0.4187387585036795,-0.0239837921548098,-0.0031044410921442,-0.3279162397825211,-0.3281152814429094,-0.3181609277415311,-0.0350443064221508,-0.0031830694325397,-1.694636143177991,-0.0357425233981112,-0.318160927741531,-0.3281152814429094,-0.318160927741531,-0.0333794185280602,-0.341367854376933,-0.3327334029298626,-0.3346993595894121,-0.3484285096251539,-0.3327334029298626,-0.348428509625154,-0.3327334029298625,-0.0102456567699593,-0.0031044410921442,-0.3281152814429094,-0.0102456567699593,-0.0031044410921442,-0.348428509625154,-0.3327334029298625,-0.0031044410921442,-0.3327334029298625,-0.0031044410921442,-0.0031227836949172,-0.0030263282271247,-0.0030283494784622,-0.0030652060529151,-0.0030064482922387,-0.0030323353718951,-0.0031227836949172,-0.0333794185280602,-0.0100455116540992,-0.0337387745962203,-0.3123877860615834,-0.0321359100193031,-0.3444053768334094,-2.642365639861231,-0.3359219665713094,-0.341367854376933,-0.3327334029298625,-0.3346993595894121,-7.018764199320567,-0.5190247101472215,-0.3428699822261328,-0.7854222068461927,-0.0031850015217385,-0.0031044410921442
rxn00499,rxn00499_c1: cpd00003_c1 + cpd00159_c1 <=> cpd00004_c1 + cpd00020_c1 + cpd00067_c1,(S)-Lactate:NAD+ oxidoreductase [c0],0.0,-0.1215299534947432,0.0,-0.1019044844584526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1220763609607903,12.8069220752101,1.92524668356356,0.0,6.415816558307059,0.0,8.187940694336062,5.261982989193123,0.0,0.0,2.688949738457884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8154987914991807,0.0,0.0,0.0,0.0,-2.118729140947831,-4.2444289482747575,5.803813809186633,0.0,0.0,0.0,0.0,0.0,0.0,21.093817291801265,5.564785032238083,0.0,0.0,2.260746841018024,32.6531745366202,-2.5358733938559914,0.0,0.0,2.75705005526949,11.947322709485992,0.0,4.575301035774572,0.8072785736190861,0.0,8.33882622749061,0.0,0.0,2.8179526469632488,,,,,14.503503900171658,,,,-7.840849560621216,-3.4734961425836404,0.0,0.0,0.3229519674467604,0.0096193820752329,0.0030259951063803,0.0,-2.7058775403712327,1.4154108351625845,0.0,0.0,,0.0,0.0,-0.0458942591134355,-41.891396988373344,0.0,7.512021222652576,1.0441484995632422,0.0,0.2483627079380679,0.2944708692731972,0.1053764328914721,1.9795306041760372,19.60897114928907,0.0,,0.0,0.0,0.7699647968838189,12.486249071738758,23.404878576488358,28.293785601177856,19.101917759450785,0.0070606552482208,28.17241290230674,4.225078681664304,-39.48524553414786,19.93997091250712,2.8930046122716924,2.7427507014032324,0.0,14.6914982797169
rxn08844,rxn08844_c1: cpd00001_c1 + cpd15342_c1 <=> cpd00067_c1 + cpd00908_c1 + cpd15269_c1,"Lysophospholipase L2 (2-acylglycerophosphoethanolamine, n-C18:1) [c0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn05385,rxn05385_c1: cpd00005_c1 + cpd00067_c1 + cpd11521_c1 <=> cpd00006_c1 + cpd11522_c1,5-methyl-3-oxo-hexanoyl-ACP:NADP+ oxidoreductase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,
rxn00707,rxn00707_c1: cpd00068_c1 + cpd00367_c1 <=> cpd00046_c1 + cpd00067_c1 + cpd00090_c1,ITP:cytidine 5'-phosphotransferase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,-75.60771742562086,0.0,0.0,-77.13982610650751,-92.15549230485642,0.0,0.0,-87.70738596881773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,-0.8082575320390631,-0.9707063814485112,0.0,0.0,-0.4653444630358425,-2.628599875602911,-14.691909765894875,-27.007487916132824,-3.130049314945192,-4.448963422144958,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1991887039463545,-30.512138765840252,-30.51268152391994,-1.9098531995641252,-50.52889548181432,-81.83701534713441,0.0,0.0,0.0,,,,,,,,,,,-78.68466696675483,-3.1344923331662318,-89.56320367906798,-69.41924563033325,0.0
rxn00369,rxn00369_c1: cpd00038_c1 + cpd00367_c1 --> cpd00031_c1 + cpd00046_c1 + cpd00067_c1,GTP:cytidine 5'-phosphotransferase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
rxn01637,rxn01637_c1: cpd00024_c1 + cpd00342_c1 <=> cpd00023_c1 + cpd00918_c1,N2-Acetyl-L-ornithine:2-oxoglutarate aminotransferase [c0],-0.2180984068337749,-0.1954458309016911,-0.198830164788939,-0.2089873547446626,0.0,0.0,0.0,0.0,-0.2058129892194705,,,-0.2180984068337749,-0.1954458309016911,-0.2127261960985857,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,-0.2583651384900301,0.0,-0.2180984068337749,-0.1954458309016911,-0.2180984068337749,-3.4081755923637496,0.0,0.0,-0.2089873547446626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2444266524083029,-0.8021387988834209,-1.9954692616607677,0.0,-0.9227154791592928,-0.2127261960985857,-0.2865653398224686,-0.2299129984732565,0.0,-20.3342913917448,-0.2560864577175354,0.0,0.0,-12.10477867604108,,,,-0.1113773896881488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.216174863088406,0.0,,-0.2161748630884061,-0.196942873401776,0.0,0.0,0.0,-0.0137641304975426,0.0,0.0,0.0,-0.0134267638446086,-0.2080440132615685,0.0,-0.2058129892194705,0.0,,0.0,0.0,-0.243811508000896,0.0,-0.3738255289351996,-0.195445830901691,-0.2057781804437624,-0.216174863088406,0.0,0.0,0.0,-0.1954458309016911,-0.2127261960985857,-0.2160437268502701,0.0,0.0
rxn00566,rxn00566_c1: cpd00001_c1 + cpd00084_c1 --> cpd00013_c1 + cpd00020_c1 + cpd00067_c1 + cpd00239_c1,L-Cysteine hydrogen-sulfide-lyase (deaminating; pyruvate-forming) [c0],0.0,0.0,0.0069480156548233,0.0,0.0,0.3882224947655271,0.0,0.0,0.0067222180309196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49653220484505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8376685605374796,0.0,0.0,0.0501481112158918,0.1710686513999317,0.0,1.6261083005223516,0.2512738666496151,0.1854501452388745,0.0,0.0,0.0,0.7792575109388589,0.9224279771811206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1300140479047291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.024120838431736,0.0,0.0,0.0,0.3922532945831626,0.0,0.0,0.0067222180309196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn00708,rxn00708_c1: cpd00001_c1 + cpd00091_c1 --> cpd00009_c1 + cpd00249_c1,Uridine 5'-monophosphate phosphohydrolase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn01269,rxn01269_c1: cpd00006_c1 + cpd00219_c1 --> cpd00005_c1 + cpd00011_c1 + cpd00868_c1,Prephenate:NADP+ oxidoreductase(decarboxylating) [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1230702161643698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8884775935737662,0.1252304967987298,0.7107630033266779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1122157207083862,3.89049676137445,0.1159391870660676,0.1230702161643698,1.133711917286243,0.6292051019955619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1141588446139883,0.0,0.0,0.1130752514658502,0.0,0.0,0.0,0.0,0.0,0.0,0.125306510374729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1130752514658502,0.125306510374729,0.0,0.0,0.0,0.0,0.0,0.0,0.1130752514658502,0.0,0.0,0.0,0.0,0.0,0.1104488938680467,0.0,0.0,0.0,0.0,0.0,0.0,0.1170418246220914,0.0,0.0,0.0,0.1130752514658502,0.113743357047352,0.0,0.0,0.1141588446139883,0.5632451533389219,0.0,
rxn00392,rxn00392_c1: cpd00002_c1 + cpd00220_c1 <=> cpd00008_c1 + cpd00050_c1 + cpd00067_c1,ATP:riboflavin 5'-phosphotransferase [c0],0.0142469632115343,0.0136595037701286,0.0138960313096466,0.014112744211215,0.0141213104964417,0.0137641304975426,0.0138454559183638,0.0133296607667007,0.0134444360618393,0.0142469632115344,0.0136595037701286,0.0142469632115352,0.0136595037701289,0.0138960313096485,0.0142469632115343,0.0136595037701286,0.014112744211215,0.0141213104964416,0.0137641304975426,0.0142469632115343,0.0136595037701284,0.0138960313096466,0.014112744211215,0.0141213104964412,0.0137641304975426,0.0017131683288939,0.0016970287672855,0.0016980588456485,0.001655108677761,0.0016648878940906,0.0142469632115343,0.0136595037701287,0.0138454559183638,0.0142469632115343,0.0136595037701286,0.0142469632115343,0.0136595037701286,0.0142469632115343,0.0017131683288862,0.0017131683288939,0.0142469632115343,0.0136595037701286,0.0142469632115338,0.0136595037701286,0.0136595037701286,0.0138960313096466,0.014112744211215,0.0141213104964417,0.013329660766701,0.0134444360618388,0.0136595037701286,0.0138960313096466,0.0133296607667007,0.0134444360618393,0.0016425275267396,0.0016709694819547,0.0132315635164133,0.0016028645769172,0.0016166660725519,0.0138960313096467,0.0141127442112117,0.0141213104964417,0.0137641304975425,0.0016970287672858,0.0016980588456489,0.001655108677761,0.0016648878940906,0.014112744211215,0.0016970287672856,0.0016980588456489,0.001655108677761,0.0016980588456489,0.001655108677761,0.0016648878940906,0.0141213104964417,0.0137641304975459,0.0138454559183627,0.0141213104964416,0.0137641304975403,0.0141213104964417,0.0137641304975426,0.0141213104964417,0.0137641304975425,0.0016980588456489,0.0141213104964417,0.0137641304975426,0.0141213104964417,0.0137641304975426,0.0137641304975426,0.0137641304975426,0.0137641304975426,0.0138454559183639,0.0134178022420682,0.0134267638446085,0.0135901744829184,0.0133296607667003,0.0134444360618393,0.0138454559183638,0.0016648878940906,0.0138454559183638,0.0016028645769172,0.0016166660725489,0.0016028645769171,0.0142469632115344,0.0136595037701286,0.0138960313096467,0.0141213104964417,0.0137641304975419,0.0138454559183637,0.2903441179041849,0.0136595037701286,0.0138960313096466,0.014112744211215,0.0141213104964417,0.0137641304975426
rxn00747,rxn00747_c1: cpd00102_c1 <=> cpd00095_c1,D-glyceraldehyde-3-phosphate aldose-ketose-isomerase [c0],0.0,2.3340856748449346,-0.6492311570005895,-0.4653037185703004,-0.6047259696880677,34.73404840877323,0.0,1.4549929188337485,0.5506694437041669,-1.7129450886384818,-0.6400171964046849,-6.626284865790324,-0.3142290111037338,-0.026777919750768,0.0,3.1470734934568023,0.8110222228551957,0.5302728622231957,0.9163965765611018,6.522010806254875,7.703037137519569,-0.0069480156548233,0.4999048535521642,3.771945515204772,4.542509321156008,-0.5183759013168376,0.7485626733535002,-21.314791149888148,-0.7905932344409752,0.0,-7.539851896661173,8.717982479764762,13.903311196472652,-4.316505892936181,-1.736075690109968,0.0,0.8862516033363445,0.9485429040194714,-0.5781554141461335,-11.690007678933664,-0.1118319125181013,0.248315240894085,-18.92860285026939,-7.297146049673156,0.8630725314328578,-2.2289203734154883,5.075834019376112,25.01374897567421,3.669310376347549,0.0,0.4080230764880372,0.9141096892851488,21.56535738909439,2.849696768510311,0.0,-0.2182222679979951,-11.408926198335765,1.0820053851045068,0.1786615692122855,4.2977306638217225,3.809613412717552,-0.1405718690550245,1.2143004940227768,0.0,0.1537442791460188,1.4728994474318933,-3.437808154363289,-0.3838855909719588,2.732905946279566,0.3032296454542051,-0.3337912737432385,-15.68451647055396,1.50251164182405,-2.701423300673924,-25.48533329540441,-20.74867809145475,-13.670817833024143,-17.47459997520932,-6.82386566049114,-21.02244449083279,-17.648651332860535,-1.7787848916099036,1.416788878745741,-17.626317105435174,-0.2767978317010517,0.0,5.065344596011178,-28.148421699542023,-9.357721628251165,0.848656733081032,0.9936635410396674,3.756494096208083,-19.695936143197493,-21.62838847352849,-25.7371439563465,-2.0790471603836425,0.0,-17.296259870211088,-8.394232703133936,4.284891858055883,0.1490833751332487,-0.619597736540522,-0.4518683226460295,0.9001910180002068,0.8630725314328574,0.0,-5.318042705842525,1.282097654154606,2.079097694781107,0.0,0.1995065718590389,0.0,2.9746336264246933,20.570997356108247,7.282581449074592
rxn01334,rxn01334_c1: cpd00349_c1 <=> cpd00095_c1 + cpd00236_c1,"Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase [c0]",0.0,0.0,0.0,0.3171413443849472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8441846093791899,-2.2840009620239448,0.0806881991935445,0.3298844800888955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2936984934065392,0.0542608659060165,0.0,0.0,0.0,0.0,0.0,0.3617692487883945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1948438523452063,0.0,0.0,0.0,0.0568389874462614,0.0,0.0,0.0141127442112162,0.1134118203374883,0.0,0.0,0.0,0.0,0.0,0.3423039993667479,0.2592126795991885,0.0,0.3490722706932695,0.0,0.0,1.9576976443357883,0.0,0.0,0.5534372532117546,0.0,0.0,0.0,0.0,0.0,0.0210266135032663,0.0,0.0,0.0,0.4371199987971239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2074217148592985,0.0,0.0,3.268597916364728,0.0,0.0,2.972568791882395,0.0,0.0
