ASV,cpd35610,cpd01242,cpd01293,cpd00035,cpd01055,cpd00224,cpd00132,cpd00041,cpd00158,cpd00526,cpd00137,cpd00084,cpd01107,cpd02733,cpd01741,cpd01171,cpd00082,cpd00751,cpd00106,cpd00108,cpd00027,cpd00023,cpd00033,cpd01113,cpd00119,cpd00359,cpd00322,cpd00107,cpd01122,cpd02475,cpd00039,cpd00130,cpd03198,cpd00060,cpd03847,cpd00122,cpd00218,cpd03846,cpd00064,cpd00214,cpd00066,cpd07053,cpd00129,cpd00020,cpd00382,cpd00396,cpd00105,cpd00550,cpd00036,cpd00076,cpd00161,cpd00069,cpd04945,cpd00597,cpd00156,cpd00024,cpd00536,cpd00392,cpd00121,cpd00851,cpd00029,cpd00211,cpd00141
bacterium.1,0,100.0,0.0,0.05613670685082788,0,0.0,100.0,100.0,100.0,0,0.0007482113213524604,0.009289722135510908,3.653846153846146,0,2.3750000000000004,0.0,100.0,0,100.0,15.833333333333334,100.0,29.99999999999998,20.0,0,0.00907242726810605,10.192307692307693,0.02386526715834512,0.03645155671702556,0,0,0.03658053607626463,100.0,100.0,1.0594795539033457,0.0,100.0,1.838709677419355,0,2.2619047619047614,0.011649524969488961,0.01950571862642795,0,0.017827319581828337,100.0,100.0,0,100.0,0,5.185185185185186,0.0,100.0,0.012293138948283716,0,0,22.5,20.0,0,0,0.0,0.0,3.275862068965518,0,0
Enterorhabdus.1,0,0,0,100.0,0,0.0,100.0,100.0,0,0,100.0,0.07271510910889806,13.57142857142857,0,0.18792110702398737,0.0,100.0,0,100.0,0.29460865822343035,100.0,100.0,14.229166666666654,0,0.07107806831900702,0,0.23455762545272318,0.3013710096725898,0,0,0.0,100.0,0,0.1043048590087046,0.18958543896280844,0.0,0.011723468773760463,0,19.027777777777782,0.0,0.15281784688586464,0,0.13966840424684837,100.0,0,0.0,0,0,100.0,0.0,100.0,0.10198865864762152,0,0,0.266898146537871,48.0,0,0,0,0,22.078431372549016,0.0,0.0
Eubacterium.1,0,100.0,0,100.0,0,0,100.0,100.0,0.0,0,0.00436205299170994,0.058182823512529576,20.000000000000014,0,9.882352941176475,0,0,0,100.0,0.0,100.0,100.0,94.99999999999999,0,0.052884771199857405,0,0.17451974495952163,0.22423142988738537,0,0,0.20889484623942736,100.0,0,22.413793103448267,12.923076923076922,0,0.008722704181920449,0,100.0,10.769230769230786,0.113702258079699,0,0.1039185754077249,100.0,0,0,100.0,100.0,100.0,0,100.0,0.07580907785764227,0,0,30.0,100.0,0,0,0,0.0,71.99999999999912,0.0,0.0
Veillonella.1,0,100.0,0,100.0,0,0.0,100.0,100.0,0,0,0.007998405091543238,22.499999999999996,0.6790912699906465,0,0.6869901742000609,0.0,100.0,0,100.0,0,100.0,100.0,100.0,0,0.1911864267704086,19.999999999999996,0.5832260097546736,0.9054503245362613,0,0,0.6884859525833257,100.0,0,37.499999999999865,0.25441811169996653,0.0,0.00799725439337887,0,100.0,0.25551878653040805,0.3727061240973708,0,0.4446695543985868,100.0,0,0,100.0,0,100.0,0.0,100.0,0.2949788993274033,0,0,12.499999999999998,59.01960784313725,0,0,0,0,71.66666666666666,0,0.0
Eubacterium.2,0,100.0,0,100.0,0,0,100.0,100.0,0.0,0,100.0,0.028253406870634802,5.0,0,3.333333333333333,0.0,100.0,0.0,100.0,0,100.0,100.0,45.00000000000001,0,0.0,0.007638361173621042,0.03767443269386561,0.0484059377642389,0,0,0.0,100.0,0,0.016753351688234032,0.0,100.0,0.0018830129031327013,0,100.0,0.029559441153542178,0.0,0,0.022433412194983245,100.0,0,0,100.0,100.0,6.666666666666666,0.0,100.0,0.0,0,0,40.0,50.0,0,0,0.0,0,3.333333333333333,0,0.0
Parabacteroides.1,0,100.0,0,100.0,0,100.0,100.0,100.0,100.0,0,100.0,0.12782843776387953,29.545454545454533,0,16.17647058823529,0,100.0,0.0,100.0,14.222222222222209,100.0,100.0,100.0,0,0.12240965894758152,30.0,0.3734182292614414,0.5797266432180388,0,0,0.0,100.0,100.0,0.1999285570640144,29.545454545454533,0.0,0.005120348757740423,0.0,100.0,0.33638796142123134,0.23863006547646412,0,100.0,100.0,100.0,0.0,100.0,0,100.0,0.0,100.0,0.1889135363829498,0,0,40.0,54.999999999999986,0,0,0.0,0,72.30769230769234,0,0
Bifidobacterium.2,0,100.0,0,100.0,0,100.0,100.0,100.0,100.0,0,100.0,100.0,89.24050632911393,0,91.55844155844154,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,2.2154258035666525,0,0,1.684564578987215,100.0,100.0,100.0,100.0,100.0,5.0,47.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,0.0,100.0,100.0,0.0,50.14589335692129,0,0,100.0,100.0,0,0,0.0,0.0,100.0,0.0,0.0
Bacillus.1,0,100.0,0.0,100.0,0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0,0.34492864377369176,100.0,100.0,1.462497449600356,0,0,1.362468142906091,100.0,100.0,100.0,100.0,100.0,0.05689181318641313,100.0,100.0,100.0,0.741596584113433,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.49582421890654926,0,0,100.0,100.0,0,0,0.0,0.0,100.0,0.0,0.0
Streptococcus.1,0,0,0,100.0,0,0.0,100.0,100.0,100.0,0,100.0,100.0,36.02459016393442,0,18.622881355932215,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0,0.2623539739741845,44.7029702970297,0.8657681141148098,1.1123808496505434,0,0,0.0,100.0,100.0,4.669400307534601,36.02459016393443,100.0,5.0000000000000036,0.0,32.5,0.7662229875886922,0.5640610440444946,0,100.0,100.0,100.0,0,0,0,100.0,0.0,100.0,0.3762717650148393,0,0,72.04918032786887,60.0,0,0,0.0,0,100.0,0.0,0.0
Parvibacter.1,0,0,0,100.0,0,0,0.14984766244465997,100.0,0,0,100.0,4.950787401574802,15.416666666666666,0,0.21601808120325372,0,0,0,100.0,0.3417156705677224,100.0,100.0,18.698811096433282,0,0.08278876378157982,0.054972730678650626,0.2732029204792134,0.3510243584338984,0,0,0.32701561693724024,100.0,0,3.88455538221529,0.2180550032966121,0.0,0.01365500652965876,0,100.0,0.0,0.1779958421303972,0,0.16267992083080487,100.0,0,0,0,0,100.0,0,100.0,4.950787401574805,0,0,0.3108718079998329,47.25,0,0,0,0,24.941176470588236,0,0.0
Blautia.1,0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0.3449286437737015,56.82926829268301,1.138264524453153,1.4624974496005265,0,0,1.3624681429060495,100.0,100.0,68.9855072463768,100.0,100.0,0.056891813186417374,0.0,100.0,100.0,0.7415965841134488,0,0.6777847850153018,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.4958242189065549,0,0,93.61538461538446,100.0,0,0,0.0,0.0,100.0,0.0,0.0
Clostridium.2,0,100.0,0.0,100.0,0,0,100.0,100.0,100.0,0,100.0,100.0,23.934426229508194,0,12.37288135593222,0.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0,0.1998023034840363,28.333333333333336,0.6593476014973199,0.8471617667723139,0,0,0.8000622022647174,100.0,100.0,30.0,23.934426229508198,100.0,4.999999999999988,23.934426229508205,0.0,0.5967456714874942,0.429574952490676,0,0.39261152634612945,100.0,100.0,0,100.0,0,100.0,0.0,22.85714285714287,0.2862968147075152,0,0,42.500000000000014,40.0,0,0,0.0,0,100.0,0.0,0
Bacteroides.1,0,100.0,0,100.0,0,100.0,100.0,100.0,100.0,0,100.0,100.0,34.83333333333333,0,18.226744186046513,0.0,100.0,0.0,100.0,16.428571428571427,100.0,100.0,100.0,0,0.2072480926136971,35.0,0.6322231139844755,0.9815176520974465,0,0,0.0,100.0,100.0,2.6548307184145252,34.83333333333332,0.0,0.008669107672401385,0.0,100.0,0.5988976184182014,0.4040173490840041,0,100.0,100.0,100.0,100.0,100.0,0,100.0,0.0,100.0,0.3197114482450972,0,0,45.0,50.0,0,0,0.0,0,100.0,0,0
Clostridium.3,0,100.0,0.0,100.0,0,100.0,100.0,100.0,100.0,0,100.0,14.318181818181815,20.35714285714286,0,20.357142857142854,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0,0.04914367107382766,26.66666666666667,0.16217411454363126,0.20836916535302924,0,0,0.0,100.0,100.0,81.66666666666667,0.0,100.0,5.0,0.0,12.857142857142856,0.0,0.10565889280872937,0,0.09656731366007065,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0.070458476749324,0,0,28.541666666666668,100.0,0,0,0.0,0,55.217391304347835,0.0,0.0
Lactobacillus.1,0,100.0,0,100.0,0,100.0,100.0,100.0,100.0,0,100.0,100.0,29.71698113207546,0,29.71698113207554,0.0,100.0,0,100.0,100.0,100.0,100.0,92.89855072463766,0,0.22789218753593868,0,0.7520442188685976,0.96626287515238,0,0,0.9001741407669577,100.0,100.0,41.19565217391305,0.0,100.0,4.999999999999999,0.0,100.0,0.0,0.48996820320226253,0,0.44780814850811435,100.0,100.0,0,100.0,0.0,100.0,0.0,100.0,0.32691113301583236,0,0,0.8557351641974416,50.0,0,0,0.0,0,100.0,0,0
Bacteroides.2,0,100.0,0,100.0,0,0.0,100.0,100.0,100.0,0,100.0,2.7881944444444455,34.388888888888886,0,17.86016949152541,0,100.0,0.0,100.0,15.0,100.0,100.0,100.0,0,0.2038020709964528,30.0,0.6217108120846845,0.9651974485955599,0,0,0.0,100.0,100.0,2.788194444444443,34.38888888888889,0.0,0.008524961919050163,0.0,100.0,0.5881827520790168,0.39729954289757763,0,100.0,100.0,100.0,0,100.0,0,100.0,0.0,100.0,0.3145289486608128,0,0,39.99999999999998,50.0,0,0,0.0,0,100.0,0,0
Clostridium.4,0,100.0,0.0,100.0,0,100.0,100.0,100.0,100.0,0,100.0,100.0,21.75925925925927,0,11.749999999999995,0.0,100.0,0.0,100.0,100.0,100.0,100.0,66.0,0,0.12308099383515832,35.0,0.4061672796560217,0.5077164663412318,0,0,0.0,100.0,100.0,87.4965612104539,21.759259259259274,100.0,4.999999999999991,0.0,100.0,0.3416314210214621,0.2646241367455901,0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,8.571428571428573,0,0,66.69354838709677,72.70833333333334,0,0,0.0,0,67.82608695652178,0.0,30.0
Clostridium.5,0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0,0.34492864377369203,60.93495934959351,1.1382645244531857,1.4624974496004086,0,0,1.3624681429061174,100.0,100.0,72.66233766233765,100.0,100.0,5.0000000000000036,0.0,100.0,100.0,0.7415965841134193,0,0.6777847850152748,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0,98.2558139534884,100.0,0,0,0.0,0.0,100.0,0.0,0.0
Enterococcus.1,0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0,0.3449286437736857,74.15999999999991,1.1382645244531298,1.4624974496004393,0,0,0.0,100.0,100.0,84.67532467532467,100.0,100.0,5.0,100.0,100.0,100.0,0.7415965841133549,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.4958242189065551,0,0,100.0,100.0,0,0,0.0,0.0,100.0,0.0,0.0
Salmonella.1,0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,1.5920100275785247,2.471573578726881,0,0,100.0,100.0,100.0,100.0,100.0,100.0,5.000000000000015,100.0,100.0,100.0,1.0173618408282636,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,52.785234899328856,0,0,100.0,100.0,0,0,0.0,0.0,100.0,0.0,100.0
Bacteroides.3,0,100.0,0,100.0,0,100.0,100.0,100.0,0.0,0,100.0,0.21406343107196615,33.79999999999998,0,17.604166666666735,0.0,100.0,0.0,100.0,16.588541666666664,100.0,100.0,100.0,0,0.20498528704634447,30.0,0.6253202857649746,0.9708011066296014,0,0,0.0,100.0,100.0,0.33479721298854537,33.79999999999998,0.0,0.008574455389442997,0.0,30.0,0.5928975961707731,0.39960614946675055,0,0.4767635327931836,100.0,100.0,0.0,100.0,0,100.0,100.0,100.0,0.3163574591185389,0,0,45.0,50.0,0,0,0.0,0,100.0,0.0,0
Clostridium.6,0,0.004444468697272318,0,100.0,0,0,0.0678099304622382,100.0,0,0,0.0,0.0,13.333333333333337,0,8.000000000000002,0.0,100.0,0,100.0,0.0,100.0,92.5,100.0,0,40.92105263157893,21.25,0.12363136493115198,0.15884757191154072,0,0,0.147982997417591,100.0,0,53.57142857142857,13.333333333333336,0.0,0.006179242492885231,0.0,11.071428571428571,0.09604923502612905,0.08054770745514465,0,0.0736168582090043,100.0,0,0,100.0,0,100.0,0.0,100.0,1.1376404494382026,0,0,23.333333333333336,45.66371681415929,0,0,0.0,0,7.5,0.0,0
Mesorhizobium.1,0,100.0,100.0,100.0,0,0.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,0.0,100.0,0,100.0,39.17910447761194,100.0,100.0,100.0,0,100.0,89.1880341880342,1.1319451637775717,1.7573292321629703,0,0,1.3362372927834687,100.0,100.0,1.720004243724089,100.0,100.0,0.015521347269640903,100.0,100.0,100.0,0.7233609057657807,0,100.0,100.0,0.0,0.0,100.0,100.0,100.0,0.0,0.0,50.50397062919798,0,0,53.38383838383842,100.0,0,0,0.0,0.0,100.0,0.0,0
Enterococcus.2,0,100.0,0,100.0,0,100.0,100.0,100.0,100.0,0,100.0,100.0,26.25,0,13.815789473684191,0.0,100.0,0,0.0,100.0,100.0,100.0,100.0,0,0.17294549128300857,0,0.57072012123393,0.7332888830399586,0,0,0.691135520793284,100.0,100.0,0.8359223787324518,0.0,100.0,0.028525269672764732,0.0,22.3404255319149,0.0,0.37183280625846726,0,0.3398378903711109,100.0,100.0,100.0,100.0,0.0,17.432098765432077,0.0,0.9624150283777124,6.358695652173903,0,0,18.42105263157896,45.0,0,0,0.0,0,100.0,0,0
Clostridioides.1,0,100.0,0.0,100.0,0,0.0,100.0,100.0,100.0,0,0.009050825308084948,15.909090909090914,20.0,0,11.999999999999996,100.0,100.0,0.0,100.0,100.0,100.0,100.0,100.0,0,0.05487289095079127,0.0,0.1810805401376133,0.23266105763135767,0,0,0.216747919255628,100.0,100.0,28.888888888888886,19.99999999999999,100.0,0.009050620519121977,0,13.571428571428568,0.1424681066195177,0.11797671554420293,0,0.1078252307183064,100.0,100.0,0.0,100.0,0,100.0,100.0,100.0,1.5957446808510642,0,0,33.33333333333333,81.73684210526315,0,0,0.0,0,55.99999999999999,0.0,0.0
Clostridium.7,0,100.0,0.0,100.0,0,100.0,100.0,100.0,100.0,0,100.0,100.0,22.50000000000001,0,12.149999999999995,0.0,100.0,0.0,100.0,100.0,100.0,100.0,67.52941176470587,0,0.1303980473673798,35.0,0.4303135563123532,0.5384799650154949,0,0,0.5150722871011499,100.0,100.0,87.57909215955983,22.50000000000001,100.0,5.0,0.0,100.0,0.3627807842810025,0.2803558018398668,0,100.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,4.1638225255972685,0,0,67.33870967741939,73.375,0,0,0.0,0,69.5652173913042,0.0,30.000000000000004
Bacteroides.4,0,100.0,0,100.0,0,100.0,100.0,100.0,100.0,0,100.0,2.836538461538461,35.16666666666667,0,18.401162790697672,0.0,100.0,0.0,100.0,17.5,100.0,100.0,100.0,0,0.20729916671176965,30.0,0.6323789186769154,0.9817595367304598,0,0,0.0,100.0,100.0,2.8365384615384595,35.166666666666686,0.0,0.00867124408219798,0.0,32.5,0.5983913231464179,0.4041169148819342,0,100.0,100.0,100.0,0.0,100.0,0,100.0,100.0,100.0,0.3199226208158025,0,0,45.0,50.0,0,0,0.0,0,100.0,0,0
Lachnospiraceae.1,0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0.34492864377369903,56.829268292682926,1.1382645244531622,1.4624974496004148,0,0,1.3624681429061194,100.0,100.0,68.98550724637681,100.0,100.0,5.0,0.0,100.0,100.0,0.7415965841134063,0,0.6777847850152948,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.49582421890653583,0,0,93.6153846153846,100.0,0,0,0.0,0.0,100.0,0.0,0.0
Streptococcus.2,0,0,0,100.0,0,0.0,100.0,100.0,100.0,0,0,4.054054054054042,12.499999999999996,0,8.333333333333334,0.0,100.0,0.0,0.0,100.0,100.0,93.12499999999991,96.87500000000055,0,0.04869638680776867,20.952380952380956,0.15998393450617565,0.20647268006493802,0,0,41.439950980392155,100.0,100.0,0.9278350515463913,0,100.0,4.999999999999996,0.0,7.1999999999999975,0.0,0.10469723163670236,0,0.09568840007726517,100.0,100.0,0,0,0,17.075098814229197,0.0,100.0,0.06989506381290898,0,0,0.3950048241189237,55.000000000000014,0,0,0.0,0,22.499999999999993,0.0,0
Stenotrophomonas.1,0,0.0,0.0,100.0,0,0,0.9617147668034751,100.0,100.0,0,100.0,100.0,60.63829787234041,0,67.85714285714285,0.0,100.0,0,100.0,0.0,100.0,100.0,91.91529709228826,0,100.0,85.0,100.0,1.7976176239807797,0,0,100.0,100.0,0,87.38181818181818,100.0,100.0,5.000000000000006,33.139534883720934,42.5,100.0,0.7399446210217441,0,100.0,100.0,0,0,100.0,100.0,100.0,0.0,0.0,55.813953488372086,0,0,94.57092819614712,100.0,0,0,0.0,0,100.0,0.0,100.0
Lactococcus.1,0,100.0,0,100.0,0,100.0,100.0,100.0,100.0,0,100.0,100.0,23.636363636363633,0,13.000000000000005,0.0,100.0,0,0.0,100.0,100.0,100.0,100.0,0,0.16450446833093524,31.515151515151516,0.5428647454920855,0.6974989457231645,0,0,0.6628735467176118,100.0,100.0,0.24140520108889493,23.636363636363654,100.0,0.027133024901100394,0.0,20.39215686274512,0.4639580180391618,0.35368460691151005,0,0.3232512802702871,100.0,100.0,0,100.0,0,16.907730673316713,0.0,26.42857142857143,0.23591956286082436,0,0,35.0,45.0,0,0,0.0,0,100.0,0,0
Corynebacterium.2,0,100.0,0,100.0,0,0.0,100.0,100.0,100.0,0,100.0,100.0,0.0,0,0.0,0.0,100.0,0,100.0,0.0,100.0,100.0,100.0,0,0.3449286437736916,76.69724770642202,1.1382645244531955,1.4624974496004541,0,0,1.3624681429061272,100.0,0.0,74.11392405063293,100.0,100.0,0.05689181318644822,0,100.0,100.0,0.7415965841134206,0,100.0,100.0,0.0,0,100.0,0.0,100.0,0.0,100.0,0.4673783123133656,0,0,100.0,100.0,0,0,0.0,0,100.0,0,0.0
Clostridium.8,0,100.0,0.0,100.0,0.0,100.0,100.0,100.0,100.0,0,100.0,100.0,100.0,0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0,0.34492864377369853,59.34959349593502,1.1382645244531835,1.4624974496004528,0,0,100.0,100.0,100.0,70.12987012987016,100.0,100.0,4.999999999999998,0.0,100.0,100.0,0.7415965841134512,0,0.6777847850152865,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,0.4958242189065691,0,0,93.99224806201539,100.0,0,0,0.0,0,100.0,0.0,0.0
Clostridium.9,0,100.0,0.0,100.0,0,0.0,100.0,100.0,100.0,0,0.005567649639718281,64.375,12.812499999999996,0,12.8125,100.0,100.0,0,100.0,0,100.0,41.66666666666667,100.0,0,0.033753024721229874,0,0.11138498158005859,0.14311282481801468,0,0,0.13332444764885798,100.0,0,2.0388349514563093,12.812500000000032,100.0,0.00556715370433758,0.0,8.928571428571425,0.08544567210300535,0.07256900315064402,0,0.06632469357721651,100.0,0,0,100.0,0,0.0,0.0,100.0,0.9101941747572824,0,0,7.18181818181818,57.71929824561404,0,0,0.0,0,6.2500000000000036,0.0,0
Agrobacterium.1,0,100.0,0,100.0,0,0.0,100.0,100.0,0,0,100.0,1.9451245047976353,53.07228915662648,0,54.38271604938272,0.0,100.0,0,100.0,32.33208955223882,100.0,100.0,98.5365853658537,0,100.0,74.40170940170943,1.0801448627743924,1.6769099803293053,0,0,1.2750881345089975,100.0,100.0,1.6369542780522846,100.0,0.0,0.014811056271209343,0,100.0,100.0,0.6902583193051833,0,100.0,100.0,100.0,0,100.0,100.0,100.0,100.0,100.0,0.5464378064310781,0,0,35.94736842105264,100.0,0,0,0.0,0.0,100.0,0,0
