ASV,cpd35610,cpd01242,cpd01293,cpd00035,cpd01055,cpd00224,cpd00132,cpd00041,cpd00158,cpd00526,cpd00137,cpd00084,cpd01107,cpd02733,cpd01741,cpd01171,cpd00082,cpd00751,cpd00106,cpd00108,cpd00027,cpd00023,cpd00033,cpd01113,cpd00119,cpd00359,cpd00322,cpd00107,cpd01122,cpd02475,cpd00039,cpd00130,cpd03198,cpd00060,cpd03847,cpd00122,cpd00218,cpd03846,cpd00064,cpd00214,cpd00066,cpd07053,cpd00129,cpd00020,cpd00382,cpd00396,cpd00105,cpd00550,cpd00036,cpd00076,cpd00161,cpd00069,cpd04945,cpd00597,cpd00156,cpd00024,cpd00536,cpd00392,cpd00121,cpd00851,cpd00029,cpd00211,cpd00141
bacterium.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Enterorhabdus.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eubacterium.1,0.0,2.3200108974468874,0.0,0.503517780084606,0.0,0.0,1.6463317090496097,2.0340291914309185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.813374875521287,0.0,3.528480044401954,0.4499202649404547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.162302395103378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.050972869099473,0.0,0.0,4.113150385038844,1.3137160863743984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3497607948213655,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Veillonella.1,0.0,3.610216439994027,0.0,1.969208967269467,0.0,0.0,2.8357155088056207,3.336715194539939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.704221421810358,0.0,3.3367151945399502,0.0,4.737369148935617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3367151945399405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.50988889708489,0.0,0.0,3.084798515586009,0.0,2.706220311223321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Eubacterium.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Parabacteroides.1,0.0,2.6093163152077845,0.0,1.1912096221600719,0.0,2.9145871832882397,1.7874826792935077,2.6093163152077867,7.150560131025873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7718187077847833,0.0,2.32569497659824,0.0,3.4860748662859318,0.0,0.7299674490394796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6093163152077854,4.057562549283627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3543902444657923,0.0,0.0,3.200331024787086,0.0,1.2664113271030693,0.0,1.7449304525399756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bifidobacterium.2,0.0,2.620777646169426,0.0,1.5961231740572184,0.0,2.5812121431644472,2.286315203026211,2.769198285246904,4.873408254854848,0.0,3.399292004889729,1.3988614736357654,0.0,0.0,0.0,0.0,3.428724512040554,0.0,2.76919828524693,1.5846051380816497,3.0795156457058437,2.229315119802317,1.0445457069664983,0.0,0.9812782630616723,0.0,0.491904484208092,0.0,0.0,0.0,0.0,2.769198285246928,3.677479848755441,0.5431682147179053,0.49509486324116414,3.3308252260954068,0.0,0.0,0.7206464521120126,0.5693614799071811,0.2568692132944524,0.0,0.7187598293786314,1.5858179995527013,5.471372457904541,0.0,1.6842658385899076,0.0,2.1831245740834997,4.87340825485488,0.0,0.32796419648053743,0.0,0.0,0.0,2.8277889774673324,0.0,0.0,0.0,0.0,0.5014979998585474,0.0,0.0
Bacillus.1,0.0,6.34785755500513,0.0,3.6582068970999027,0.0,6.144400582088253,4.280847651351491,4.579175989213544,11.786611792140997,0.0,5.338650617975111,3.661324880398466,3.7668382920779506,0.0,4.436245580881767,6.131988584514367,7.161685446672475,0.0,4.579175989213518,7.161685446672494,7.161685446672505,5.65890287859363,2.2602510416651382,0.0,0.0,0.0,2.6023637854995245,0.0,0.0,0.0,0.0,4.579175989213536,11.786611792140985,2.606491708308244,5.074358060147145,8.541236830600333,0.0,2.5883305045577227,4.496239394242166,5.072697078374202,0.0,0.0,4.810133557512036,3.658206897099923,13.52073171846798,6.347857555005145,6.347857555005161,3.658206897099908,4.733312788585343,10.606475442489803,4.927509262633432,0.0,0.0,0.0,1.7115674060177415,5.658902878593623,0.0,0.0,0.0,0.0,2.680847439839805,0.0,0.0
Streptococcus.1,0.0,0.0,0.0,1.8335695971554051,0.0,0.0,2.278908272688297,3.5064852558075508,6.10232148984073,0.0,0.8777018597113557,0.6740618305590657,0.0,0.0,0.0,0.0,3.6504707758015837,0.0,3.5064852558075508,3.6504707758015673,3.6504707758015673,0.0,1.2586260693123257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3283710561724997,6.407607167487017,0.0,0.0,3.9653217463167456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9846413004644534,10.071035299242418,0.0,0.0,0.0,3.3043473488843347,0.0,2.39672712668185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9511029461179875,0.0,0.0
Parvibacter.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Blautia.1,0.0,2.8879778191860077,0.0,1.8222412814320919,0.0,3.30118564009064,2.12053710321241,2.9787237713252086,8.578574507237176,0.0,4.226040802364539,0.9173743213516564,0.7210908342989357,0.0,1.2300060078194819,3.852404021552977,4.822140063014318,3.457037487991109,2.978723771325181,2.8879778191859886,4.822140063014286,2.7940645912212183,1.2349909954455494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.978723771325185,7.155925335224371,0.0,1.5529053032766051,5.448746328808987,0.0,0.0,0.0,1.5854709153487314,0.0,0.0,0.0,2.018372926204647,10.854813182457667,3.457037487991092,4.199467446918019,2.0183729262046555,2.333361558629533,8.578574507237219,2.919069625598582,0.0,0.0,0.0,0.0,3.7228124434465846,0.0,0.0,0.0,0.0,1.019884552817181,0.0,0.0
Clostridium.2,0.0,2.8822992091972464,0.0,0.0,0.0,0.0,1.8836138780359308,2.59115787493489,0.0,0.0,3.5020635384949874,0.5552478128639083,0.0,0.0,0.0,0.0,4.046864546246626,0.0,2.5911578749348956,2.8822992091972433,4.046864546246625,0.0,1.4457173035636945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8822992091972495,0.0,0.0,0.0,4.218908450427404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7177338721478517,4.338005880508978,0.0,2.300016540672548,0.0,1.8302995843419785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5531685350984581,0.0,0.0
Bacteroides.1,0.0,2.811465069928447,0.0,1.4131124800904045,0.0,3.047656198089113,1.948513161284315,2.855483603247801,6.336446358815201,0.0,0.0,0.4038376732657586,0.0,0.0,0.0,0.0,3.6249262864813545,0.0,2.567050916051039,0.0,3.3775248200275416,0.0,1.1802634303510262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8554836032477913,4.239643574577632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4689911380937262,0.0,1.3615610401020737,3.2950576645429575,0.0,1.7708215367076405,0.0,1.9403688023838124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridium.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lactobacillus.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides.2,0.0,2.514665590360887,0.0,1.4134649934851655,0.0,0.0,1.9264483980898346,2.85577621132718,5.740096567620362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.335867638774139,0.0,2.567313967758764,0.0,3.3358676387741335,0.0,1.1754083259537342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.85577621132718,3.335867638774155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.447656486912973,0.0,0.0,2.9351628172997697,0.0,1.99038948062198,0.0,1.9331060577977366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridium.4,0.0,1.6011729203277947,0.0,1.088474010514071,0.0,2.3052219057635472,1.999555924493112,2.568545339127463,6.328899382784458,0.0,0.0,0.5736280698639247,0.0,0.0,0.0,0.0,3.9301517135318758,0.0,1.4424002347775047,3.679592664409571,3.9739600775623374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4424002347775005,6.034531969631708,0.0,0.0,3.9781160300011456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8501883202900046,9.861308340617613,0.0,2.305221905763538,1.062735400362506,0.462723545819265,6.328899382784462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridium.5,0.0,2.8749746544273775,0.0,1.812582735512212,0.0,3.2852632249600613,2.108040833550735,2.962621559103424,8.539949342954369,0.0,4.222186961303217,0.9123887318005305,0.631892166979339,0.0,1.156544412731785,3.833822947124175,4.798881717597795,0.0,2.9626215591031415,2.8749746544273687,4.798881717597821,2.794406291164268,1.2283434981028645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.962621559103274,7.12370567082247,0.0,1.4874874622709784,5.42421326426495,0.0,0.0,0.0,1.5289571216588893,0.0,0.0,0.0,2.007674810763028,10.80593921836502,3.158223388853693,4.179212401819925,2.0076748107629756,2.320748008031382,8.539949342954134,2.903357359152234,1.0799016096392224,0.0,0.0,0.0,3.723267724546563,0.0,0.0,0.0,0.0,1.01447879130428,0.0,0.0
Enterococcus.1,0.0,1.9021829360664075,0.0,1.3123587698442747,0.0,3.3767433516217724,2.381582399041513,2.7869191853996305,7.795081701528227,0.0,3.780981784890159,1.5001656144671305,0.6369123580128702,0.0,0.7008045314995428,3.671655434732852,4.261479600954984,0.0,2.7869191853996274,4.261479600954982,4.261479600954977,2.2457898216112655,1.3365141940804954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7869191853996296,7.795081701528213,0.0,0.8075727691574907,4.488077476025136,0.0,0.5245440384910248,0.9355900060305216,0.7970940773197613,0.0,0.0,0.7138032741713705,1.9021829360664106,11.128730553552112,2.4920071022885666,3.671655434732846,1.9021829360664007,2.188556607875564,7.795081701528259,2.2375349990785933,0.0,0.0,0.0,0.0,2.8486864180169866,0.0,0.0,0.0,0.0,0.7225346036221202,0.0,0.0
Salmonella.1,0.0,3.0714960341163535,0.0,1.9421675692464535,0.0,4.164723939074348,2.093288395722475,3.198653057668398,8.812610116576835,0.0,4.353187291073971,2.048710726616684,0.8573198292013415,0.0,1.4123665773356675,4.041810296012653,5.014876636917874,3.3585517382393717,3.198653057668404,3.8881682421854746,5.014876636917836,2.9571224632751907,1.3494894585776824,0.0,1.4803437464152183,0.0,0.0,0.0,0.0,0.0,0.0,3.19865305766841,7.377331595961695,2.216083695916353,1.7000015166771363,5.6549973712235175,0.0,0.4573134329059887,1.7063349373863963,1.746664188437166,0.0,0.0,1.7017402854696937,2.1396152888556172,11.10905574956105,3.358551738239365,3.4886989022349435,2.1396152888556075,2.841324740658186,8.812610116576764,2.7862774266051904,0.3526895740297024,0.0,0.0,0.0,3.5188994213083116,0.0,0.0,0.0,0.0,1.134426898118079,0.0,0.7395314588997599
Bacteroides.3,0.0,2.86242863506908,0.0,1.4188511230587995,0.0,3.4721122785122427,1.950982800615293,2.8666583914861525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.051883117968469,0.0,2.5770969378006874,0.0,4.051883117968486,0.0,1.175649064811294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.86665839148615,4.051883117968463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.470649792312195,7.498582315974292,0.0,3.472112278512253,0.0,0.8711663273288013,7.500294282196977,1.929626013496216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridium.6,0.0,0.0,0.0,0.6223212287127542,0.0,0.0,0.0,0.9065794260955077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2752404396049863,0.0,1.1976829115390142,0.0,2.3218764305041666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2085192604414143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6164005782050047,0.0,0.0,2.0122929064369455,0.0,0.10986538731285608,0.0,0.08019287612526528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mesorhizobium.1,0.0,2.0343799540332697,1.268096718033136,1.5265947138775138,0.0,0.0,1.9623555099825172,1.4381436898635693,5.7822189409784865,0.0,2.4583488867284893,1.4776340901562466,0.5065388939620613,0.0,0.8075261210601646,0.0,3.2746591025729295,0.0,2.2635814457015995,0.0,3.3378126366729677,2.0737626237992686,0.5006914441604179,0.0,1.298375935887777,0.0,0.0,0.0,0.0,0.0,0.0,2.549206864717583,3.7455905823720235,0.0,1.5316352651137486,4.025732255675661,0.0,0.3977271289530693,0.9643961904669578,1.6169807789662325,0.0,0.0,1.312796309025183,1.4742543236874281,0.0,0.0,3.0870573339231484,1.47425432368742,1.6570366342328031,0.0,0.0,0.3068410546411713,0.0,0.0,0.0,2.8606121465588186,0.0,0.0,0.0,0.0,0.4925064729150534,0.0,0.0
Enterococcus.2,0.0,1.1288899604946268,0.0,1.2239143343803667,0.0,1.5320649463855713,1.9921612261623944,3.0373039705365086,5.56381480529497,0.0,3.74301431669919,1.0594528043048825,0.0,0.0,0.0,0.0,3.1447648899492804,0.0,0.0,3.144764889949311,3.144764889949323,0.0,0.9553549634461962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9723633834951597,4.354289847622222,0.0,0.0,3.4239248684895336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5153225092328275,6.773339762967799,1.5320649463855642,2.7415899040583422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.349689809822961,0.0,0.0
Clostridioides.1,0.0,1.1582493888025676,0.0,0.5375071221864829,0.0,0.0,1.6835483953907873,2.0269364304044704,6.622617139117346,0.0,0.0,0.0,0.0,0.0,0.0,2.8956234720064034,3.4747481664076902,0.0,0.8409385621304658,2.3508722226899166,3.513047989252949,0.0,0.3768319281495291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1582493888025633,5.136773550212805,0.0,0.0,3.656947082091612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.063633099601239,8.423060503337904,0.0,1.7565239946264775,0.0,0.2895623472006428,6.622617139117304,1.369885234491989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Clostridium.7,0.0,1.5996599066059123,0.0,1.0878409239692215,0.0,2.303500204013174,1.9988880121228385,2.5665166742402086,6.323182263675537,0.0,0.0,0.5732523459955624,0.0,0.0,0.0,0.0,3.926437952578131,0.0,1.4412476670750325,3.6762687579508984,3.970370258586971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4412476670750358,6.029080763039486,0.0,0.0,3.975898391142311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8493795776110286,9.852400271308396,1.6004031463043922,2.3035002040131927,0.0,0.4623851224754575,6.323182263675568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bacteroides.4,0.0,2.8638130709303296,0.0,1.419823531115034,0.0,3.4745100832059634,1.949803965034078,2.5788631483517905,7.503949602809582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.053857831402877,0.0,2.578863148351807,0.0,4.053857831402877,0.0,1.176083895001508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8686230526609773,4.053857831402881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4698581222981575,7.5031857772344175,0.0,4.642412632182765,0.0,1.8167959346380533,7.5039496028096,1.9336366532422646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lachnospiraceae.1,0.0,2.8891400973308308,0.0,1.8228846441138293,0.0,3.3022341538550415,2.1213703272620297,2.9797831040153278,8.582026988622937,0.0,4.227570404211444,0.9177072785190996,0.72135746331853,0.0,1.2304560622313963,3.853627611827132,4.82367165825951,3.4584287864599994,2.979783104015329,2.8891400973307757,4.82367165825951,2.7950691000838623,1.2354338290806062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9797831040153238,7.158805265799965,0.0,1.553492249298357,5.45093919841223,0.0,0.0,0.0,1.586073215801715,0.0,0.0,0.0,2.01908553535896,10.859181745139757,3.4584287864599843,4.200801270550254,2.268795760580025,2.3341913791723914,8.582026988622907,2.9201163232814444,0.0,0.0,0.0,0.0,3.7241508513363857,0.0,0.0,0.0,0.0,1.0202446344746665,0.0,0.0
