id,equation,name,Lactobacillus.3_RC_-1.5,Lactobacillus.3_RC_1.5,Lactobacillus.3_RC_4,Lactobacillus.3_RC_6,Lactobacillus.3_RC_9,Lactobacillus.3_RC_12.5,Lactobacillus.3_WD_-1.5,Lactobacillus.3_WD_9,Lactobacillus.3_WD_12.5,Nosocomiicoccus.1_RC_-1.5,Nosocomiicoccus.1_RC_1.5,Staphylococcus.3_RC_-1.5,Staphylococcus.3_RC_1.5,Staphylococcus.3_RC_4,Turicibacter.1_RC_-1.5,Turicibacter.1_RC_1.5,Turicibacter.1_RC_6,Turicibacter.1_RC_9,Turicibacter.1_RC_12.5,Lactobacillus.1_RC_-1.5,Lactobacillus.1_RC_1.5,Lactobacillus.1_RC_4,Lactobacillus.1_RC_6,Lactobacillus.1_RC_9,Lactobacillus.1_RC_12.5,Muribaculum.1_RC_-1.5,Muribaculum.1_RC_6,Muribaculum.1_RC_9,Muribaculum.1_RC_12.5,Muribaculum.1_WD_-1.5,Lactobacillus.4_RC_-1.5,Lactobacillus.4_RC_1.5,Lactobacillus.4_WD_-1.5,Clostridium.7_RC_-1.5,Clostridium.7_RC_1.5,Alloiococcus.1_RC_-1.5,Alloiococcus.1_RC_1.5,Lactobacillus.5_RC_-1.5,Desulfovibrio.1_RC_-1.5,Burkholderiales.1_RC_-1.5,Staphylococcus.4_RC_-1.5,Staphylococcus.4_RC_1.5,Bacillus.4_RC_-1.5,Bacillus.4_RC_1.5,Enterococcus.2_RC_1.5,Enterococcus.2_RC_4,Enterococcus.2_RC_6,Enterococcus.2_RC_9,Enterococcus.2_WD_9,Enterococcus.2_WD_12.5,Enterococcus.1_RC_1.5,Enterococcus.1_RC_4,Enterococcus.1_WD_9,Enterococcus.1_WD_12.5,Acinetobacter.1_RC_1.5,Acinetobacter.1_RC_4,Acinetobacter.1_WD_6,Acinetobacter.1_WD_9,Acinetobacter.1_WD_12.5,Clostridium.21_RC_4,Clostridium.21_RC_6,Clostridium.21_RC_9,Clostridium.21_RC_12.5,Akkermansia.1_RC_6,Akkermansia.1_RC_9,Akkermansia.1_RC_12.5,Akkermansia.1_WD_-1.5,Eubacterium.5_RC_6,Alistipes.2_RC_6,Alistipes.2_RC_9,Alistipes.2_RC_12.5,Bifidobacterium.1_RC_9,Bifidobacterium.1_RC_12.5,Bifidobacterium.1_WD_-1.5,Ruminococcus.3_RC_9,Ruminococcus.3_RC_12.5,Ruminococcus.3_WD_-1.5,Acetivibrio.1_RC_9,Acetivibrio.1_RC_12.5,Eubacterium.7_RC_9,Eubacterium.7_RC_12.5,Clostridium.23_RC_9,Clostridium.23_RC_12.5,Alistipes.4_RC_9,Blautia.1_RC_9,Blautia.1_RC_12.5,Clostridium.16_RC_9,Clostridium.16_RC_12.5,Murimonas.1_RC_12.5,Oscillibacter.1_RC_12.5,Lachnospiraceae.1_RC_12.5,Lactococcus.1_WD_-1.5,Lactococcus.1_WD_1.5,Lactococcus.1_WD_4,Lactococcus.1_WD_6,Lactococcus.1_WD_9,Lactococcus.1_WD_12.5,Paraclostridium.1_WD_-1.5,Bacteroides.3_WD_-1.5,Clostridium.11_WD_-1.5,Agrobacterium.1_WD_9,Agrobacterium.1_WD_12.5,Stenotrophomonas.1_WD_9,Merdibacter.1_RC_-1.5,Merdibacter.1_RC_1.5,Merdibacter.1_RC_4,Merdibacter.1_RC_9,Merdibacter.1_RC_12.5,Merdibacter.1_WD_-1.5,Merdibacter.1_WD_1.5,Enterococcus.3_RC_1.5,Enterococcus.3_RC_4,Enterococcus.3_RC_6,Enterococcus.3_RC_9,Oscillibacter.3_RC_12.5
rxn02404,rxn02404_c1: cpd00001_c1 + cpd02730_c1 --> cpd00009_c1 + cpd00875_c1,3-Deoxy-D-manno-octulosonate-8-phosphate 8-phosphohydrolase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,0.0686947906368228,0.0680476249223107,0.0680889291049246,0.0663667090865442,0.0667588370561205,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0686947906368228,0.0686947906368228,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.065862228866584,0.0670026971590746,0.0655279428296798,0.0642718200386062,0.0648252337558146,0.0,0.0,0.0,0.0,0.0680476249223107,0.0680889291049246,0.0663667090865442,0.0667588370561205,0.0,0.0680476249223107,0.0680889291049246,0.0663667090865442,0.0680889291049245,0.0663667090865442,0.0667588370561205,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0667588370561205,0.0,0.0642718200386062,0.0648252337558146,0.0642718200386062,,,,,,,,,,,,
rxn01644,rxn01644_c1: cpd00020_c1 + cpd00346_c1 --> 2 cpd00001_c1 + cpd00067_c1 + cpd02120_c1,L-Aspartate-4-semialdehyde hydro-lyase (adding pyruvate and cyclizing) [c0],0.0032133419572017,0.0030808429787742,0.0031341907593139,0.0031830694325397,0.0031850015217385,0.0031044410921442,0.0,0.0,0.0030323353718951,0.3247927665456603,0.3302041616489776,0.0032133419572017,0.0,0.0,0.0,0.0030808429787742,0.0031830694325397,0.0,0.0031044410921442,0.0,0.6324220988881112,0.0,0.0562266980453834,0.0031850015217385,0.0542256567245496,0.0343473953184114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032133419572017,0.0,0.3293217129618541,0.0032133419572017,0.0030808429787742,0.0032133419572017,0.0030808429787742,0.0,0.0,0.0,0.0,0.0,0.0,0.3302041616489775,0.3359219665713094,0.0,0.0,0.0,0.0,0.0,0.0,0.0390227884609067,0.0,0.0,0.0,0.0,0.3262192110152355,0.0340444645524623,0.318160927741531,0.0,0.0031830694325397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031044410921442,0.0,0.0031850015217385,0.0031044410921442,0.0,0.0,0.0,0.0,0.0,0.0031227836949172,0.0,0.0,0.0,0.0,0.0,0.0,0.0333794185280602,0.0,0.0,0.0324126168779073,0.0321359100193031,0.0,0.3302041616489775,0.0,0.0,0.3327334029298626,0.3346993595894121,0.0,0.0,0.0,0.0,0.0,0.3327334029298625
rxn08297,rxn08297_c1: cpd00002_c1 + cpd15309_c1 --> cpd00008_c1 + cpd15524_c1,diacylglycerol kinase (n-C16:0) [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,
rxn02911,rxn02911_c1: cpd03116_c1 <=> cpd00001_c1 + cpd02060_c1,(S)-3-Hydroxydodecanoyl-CoA hydro-lyase [c0],0.0,0.0,0.0,0.0,0.0,0.0,-1.0307680091927438,0.0,0.0,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,0.0,0.0,-1.007323655648801,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-2.190650548712993,-1.5357356269324194,-3.998983162345753,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,0.0,-2.3636644195826704,-3.9370055557819055,-3.2437743837270943,,,,,,,,,,,,0.0
rxn01280,rxn01280_c1: cpd00003_c1 + cpd00223_c1 <=> cpd00004_c1 + cpd00067_c1 + cpd00843_c1,(R)-Glycerate:NAD+ oxidoreductase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.23813434273267,0.0,0.0,,,,,,-0.010422023482235,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn05581,rxn05581_c1: cpd00100_c1 <=> cpd00100_e0,RXN0-1683.ce.maizeexp.GLYCEROL_GLYCEROL [c0],0.0,-7.220262405673981,-0.2367012087953345,0.5031857027017524,-4.390325891434754,0.0,0.0234946176427088,0.0226193550336809,0.0228141194163065,,,0.3776924027476071,11.961336172654846,0.0,,,,,,0.0241759430096321,0.0231790719034867,3.098675468614866,0.0,0.0239627205260767,-6.878215684534712,0.0265571319749407,-6.847484355247767,-0.0466544064005695,0.0256571049364125,-30.74134202049035,0.0,-14.373315041307428,0.0,-2.2525016173051733,0.0,5.4475826983865385,0.3374080830072747,0.0,-0.059592088393269,,0.0241759430096321,0.0231790719034867,0.0,0.0,0.0,0.0,0.7219384350021584,19.751018734983127,-6.250234136574314,-1.6234813594544235,1.85464892658166,0.9251783483322552,20.183702025527488,4.719040716295998,0.0,0.2105657420657087,0.0253328412481011,0.0248472291888747,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.026322908324035,-0.4751509231723823,-3.968720960347532,,,,,,0.0,8.640805440638617,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,1.109188080799151,0.0,0.0,-0.0013284093741603,0.0226193550336809,0.0228141194163065,0.0,,-0.2285823698829381,,,,,,,,,,,0.0231790719034867,0.0,0.0,0.0239627205260767,
rxn10322,rxn10322_c1: 24 cpd00002_c1 + 24 cpd00117_c1 + cpd15752_c1 --> 24 cpd00012_c1 + 24 cpd00018_c1 + 48 cpd00067_c1 + cpd15779_c1,"isopentadecanoyl-lipoteichoic acid synthesis (n=24), unlinked, D-alanine substituted [c0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,
rxn05450,rxn05450_c1: cpd00004_c1 + cpd00067_c1 + cpd11568_c1 --> cpd00003_c1 + cpd11569_c1,14-methyl-trans-pentadec-2-enoyl-ACP:NAD+ oxidoreductase (A-specific) [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,
rxn12847,rxn12847_c1: cpd00001_c1 + cpd15606_c1 <=> cpd00033_c1 + cpd00069_c1,Gly-Try aminopeptidase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn05410,rxn05410_c1: cpd00005_c1 + cpd00067_c1 + cpd11546_c1 <=> cpd00006_c1 + cpd11547_c1,4-methyl-3-oxo-pentanoyl-ACP:NADP+ oxidoreductase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,
rxn05443,rxn05443_c1: cpd00004_c1 + cpd00067_c1 + cpd11539_c1 --> cpd00003_c1 + cpd11540_c1,13-methyl-trans-tetra-dec-2-enoyl-ACP:NAD+ oxidoreductase (A-specific) [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,,,,,0.0,0.0,0.0,0.0,
rxn09114,rxn09114_c1: cpd00080_c1 + cpd15420_c1 <=> cpd00046_c1 + cpd15548_c1,Phosphatidylglycerol synthase (n-C18:1) [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn05535,rxn05535_c1: cpd00001_c1 + cpd00002_c1 + cpd11591_e0 --> cpd00008_c1 + cpd00009_c1 + cpd00067_c1 + cpd11591_c1,oligopeptide-transporting ATPase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,
rxn09188,rxn09188_c1: cpd00015_c1 + cpd00129_c1 <=> cpd00982_c1 + cpd02431_c1,Proline dehydrogenase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-12.134479637180114,-16.203767023332514,-1.103664538373175,1.2570610384059926,0.0,,,,,,,,,,,,,,,,,0.0,1.0699298189132262,-17.48813268938066,0.0,0.2401554380296265,,,0.0,,,0.0,0.0,0.0,5.062890565324067,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-9.07207677792874,-10.01752692536396,-32.73555597689281,,,,,1.5869017497435018,-0.1721070300956508,-0.1677538088535021,-22.27977950795859,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.64118268334455,-40.59791830684093,-23.04676503669576,,,,,,,,,,,,
rxn08822,rxn08822_c1: cpd00001_c1 + cpd15358_c1 <=> 2 cpd00067_c1 + cpd00080_c1 + cpd01080_c1,"Lysophospholipase L2 (2-acylglycerophosphotidate, n-C18:0) [c0]",-0.1095571398673356,-0.1050396595290437,-0.1068585229839922,-0.1085250146647567,-0.108590888191261,-0.1058442243221833,-0.1064696053505044,-0.1025032133036786,-0.1033858191528069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1095571398673356,-0.1050396595290437,-0.1068585229839922,-0.1085250146647567,-0.108590888191261,-0.1058442243221833,-0.1062285278997631,-0.1052277611673441,-0.1052916332961401,-0.1026284197456503,-0.1032348001795995,-0.1095571398673355,-0.1050396595290437,-0.1064696053505045,-0.1095571398673356,-0.1050396595290437,0.0,0.0,-0.1095571398673356,0.0,0.0,0.0,0.0,-0.1095571398673356,-0.1050396595290437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1018482995848037,-0.1036119015508994,-0.1013313649924047,-0.0993889167554991,-0.1002447068955316,0.0,0.0,0.0,0.0,,,,,0.0,,,,-0.1052916332961401,-0.1026284197456503,-0.1032348001795995,0.0,-0.1058442243221833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-0.1085908881912611,-0.1058442243221833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0829749877077956,,-0.1064696053505044,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn05030,rxn05030_c1: cpd00113_c1 + cpd02746_c1 --> cpd00012_c1 + cpd00067_c1 + cpd02229_c1,"di-trans,poly-cis-decaprenyl-diphosphate:isopentenyl-diphosphate undecaprenylcistransferase [c0]",0.0032133419572017,0.0030808429787742,0.0031341907593139,0.0031830694325397,0.0031850015217385,0.0031044410921442,0.0031227836949172,0.0030064482922387,0.0030323353718951,,,0.0032133419572017,0.0030808429787742,0.0031341907593139,0.0032133419572017,0.0030808429787742,0.0031830694325397,0.0031850015217385,0.0031044410921442,0.0032133419572017,0.0030808429787742,0.0031341907593139,0.0031830694325397,0.0031850015217385,0.0031044410921442,0.0343473953184114,0.0340238124611553,0.0340444645524623,0.0331833545432721,0.0333794185280602,0.0032133419572017,0.0030808429787742,0.0031227836949172,0.0032133419572017,0.0030808429787742,0.0032133419572017,0.0030808429787742,0.0032133419572017,0.0343473953184114,0.0343473953184114,0.0032133419572017,0.0030808429787742,0.0032133419572017,0.0030808429787742,0.0030808429787742,0.0031341907593139,0.0031830694325397,0.0031850015217385,0.0030064482922387,0.0030323353718951,0.0030808429787742,0.0031341907593139,0.0030064482922387,0.0030323353718951,0.032931114433292,0.0335013485795373,0.0327639714148399,0.0321359100193031,0.0324126168779073,0.0031341907593139,0.0031830694325397,0.0031850015217385,0.0031044410921442,0.0340238124611553,0.0340444645524623,0.0331833545432721,0.0333794185280602,0.0,0.0340238124611553,0.0340444645524623,0.0331833545432721,0.0,0.0,0.0,0.0031850015217385,0.0031044410921442,0.0031227836949172,0.0031850015217385,0.0031044410921442,0.0031850015217385,0.0031044410921442,0.0031850015217385,0.0031044410921442,0.0340444645524623,0.0031850015217385,0.0031044410921442,0.0031850015217385,0.0031044410921442,0.0031044410921442,0.0031044410921442,0.0031044410921442,0.0031227836949172,0.0030263282271247,0.0030283494784622,0.0030652060529151,0.0030064482922387,0.0030323353718951,0.0031227836949172,0.0333794185280602,0.0031227836949172,0.0321359100193031,0.0324126168779073,0.0321359100193031,0.0032133419572017,0.0030808429787742,0.0031341907593139,0.0031850015217385,0.0031044410921442,0.0031227836949172,0.0030263282271247,0.0030808429787742,0.0031341907593139,0.0031830694325397,0.0031850015217385,0.0031044410921442
rxn10208,rxn10208_c1: cpd00080_c1 + cpd11437_c1 --> cpd00010_c1 + cpd15674_c1,isopentadecanoyl-glycerol-3-phosphate O-acyltransferase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,
rxn05345,rxn05345_c1: cpd11468_c1 + cpd11492_c1 --> cpd00011_c1 + cpd11491_c1 + cpd11493_c1,dodecanoyl-[acyl-carrier-protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating) [c0],0.0,0.1220842074539019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1373895812736457,0.1373895812736457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2100793190580874,0.0,0.0,0.0,0.131724457733168,0.1340053943181492,0.1310558856593596,0.1285436400772124,0.5555459449431158,0.0,0.0,0.0,0.0,0.1360952498446215,0.1361778582098492,0.3379902576643893,0.0,0.0,0.0,0.0,0.1327334181730885,0.1361778582098491,0.1327334181730885,0.133517674112241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2048624819843023,0.0,0.0,0.205379888832993,0.0,0.0,0.0,0.2116884486443667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133517674112241,0.0,0.1285436400772124,0.1296504675116292,0.1285436400772124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2095101730676654,0.1750131568732598,0.0,0.0,0.0160047624241018
rxn05422,rxn05422_c1: cpd00005_c1 + cpd00067_c1 + cpd11558_c1 <=> cpd00006_c1 + cpd11559_c1,10-methyl-3-oxo-undecanoyl-ACP:NADP+ oxidoreductase [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,
rxn03891,rxn03891_c1: cpd00113_c1 + cpd00906_c1 --> cpd00012_c1 + cpd00067_c1 + cpd02590_c1,R05612 [c0],0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0213704448173015,0.0204892556551929,0.02084404696447,0.0211691163168225,0.0211819657446625,0.0206461957463139,0.0051395049866818,0.005091086301857,0.0050941765369469,0.0049653260332831,0.0049946636822718,0.0213704448173015,0.0204892556551929,0.0207681838775458,0.0,0.0,0.0,0.0,0.0,0.0051395049866818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049275825802188,0.005012908445864,0.0049025724631819,0.0048085937307517,0.0048499982176557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0211691163168225,0.005091086301857,0.0050941765369469,0.0049653260332831,0.0050941765369469,0.0049653260332831,0.0049946636822718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050941765369469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0049946636822718,0.0,0.0048085937307517,0.0048499982176557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rxn01465,rxn01465_c1: cpd00001_c1 + cpd00282_c1 <=> cpd00067_c1 + cpd00343_c1,(S)-dihydroorotate amidohydrolase [c0],0.0,-0.0423066474931803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0688946294067004,-0.0660538274823754,0.0,-0.4105665901952378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0423066474931804,0.0,0.0,-0.0682870053740054,-0.0684261494112827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9396879469418952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0324862528784158,0.0,-0.5358224203197525,0.0,0.0,-0.4575805225865736,-0.2219924111959783,0.0,0.0,0.0,0.0,0.0,0.0,-0.1754388210165658,0.0,0.0,-0.0771880577508721,-1.298448995542554,-0.3790515177748083,-0.0665597752765965,-0.182184798939552,-0.1822953831695447,-0.1776844609200684,-0.1787343102774469,0.0,0.0,0.0,-0.2831224093921654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.315455722985435,-0.0665597752765965,0.0,-0.0784394123637774,-0.0764553904680194,0.0,0.0,0.0,0.0,-2.84655804479568,0.0,-0.0746754136337857,-0.0745814254409174,-0.0754891198398359,0.0,0.0,0.0,-3.937647489452192,0.0,0.0,0.0,-0.1720757869886124,0.0,-0.0758742220971402,0.0,0.0,0.0,0.0,-0.064885021403809,-0.0758742220971398,-0.0771880577508722,0.0,0.0,0.0
